distribution,mode,ncut,T,eps,eta,v_el,nu_tilde,VA,TrC,w,term_signal,term_noise,signal_to_zmax,noise_fraction,z_star_raw,z_star_max,z_star_used,rho,margin,z_star_clipped,chi_be,i_ab,skr_raw,skr,status
mb,fixed-parameter,150,0.05,0.005,0.6,0.005,0.1,2.6550162256253156,3.1151139191044,5.3037823195646036e-05,1.393121296154644,0.00016284628211237436,0.6845878170289155,0.00011689311085967172,1.3929584498725316,2.0349782182813834,1.3929584498725316,0.6845077934293262,0.6420197684088518,False,0.2338881474081611,0.05188489030201996,-0.18459750162124214,0.0,physical
mb,matched-VA,150,0.05,0.005,0.6,0.005,0.13330420948965938,1.9993252943730797,2.448798770902518,4.56395538162666e-06,1.0951361029911928,4.777005014455532e-05,0.602861126783563,4.3620194799604276e-05,1.0950883329410483,1.8165644695554648,1.0950883329410483,0.6028348298637756,0.7214761366144165,False,0.1516197920388278,0.039243694709964666,-0.11433828206436138,0.0,physical
binomial,fixed-parameter,45,0.05,0.005,0.6,0.01,,1.9999999934896104,2.449414721888183,8.486109086731915e-05,1.0954115646461438,0.00020598676033585161,0.6029357095023341,0.00018804508459100715,1.0952055778858079,1.8167966291966708,1.0952055778858079,0.6028223304058378,0.721591051310863,False,0.151641104203027,0.039167938370903405,-0.11443156275066878,0.0,physical
uniform,fixed-parameter,150,0.05,0.005,0.6,0.01,,1.9999999999999998,2.4315340814046555,0.029743947883528115,1.0874150991256635,0.00385641983473844,0.5985342994970804,0.0035464100487837586,1.083558679290925,1.8167966314367716,1.083558679290925,0.5964116514428023,0.7332379521458465,False,0.14815449343260068,0.03916793849668747,-0.11094495186074758,0.0,physical
mb,fixed-parameter,150,0.05,0.005,0.6,0.01,0.1,2.6550162256253156,3.1151139191044,5.3037823195646036e-05,1.393121296154644,0.00016284628211237436,0.6845878170289155,0.00011689311085967172,1.3929584498725316,2.0349782182813834,1.3929584498725316,0.6845077934293262,0.6420197684088518,False,0.2338881474081611,0.051768006030316095,-0.18470854167936082,0.0,physical
mb,matched-VA,150,0.05,0.005,0.6,0.01,0.13330420948965938,1.9993252943730797,2.448798770902518,4.56395538162666e-06,1.0951361029911928,4.777005014455532e-05,0.602861126783563,4.3620194799604276e-05,1.0950883329410483,1.8165644695554648,1.0950883329410483,0.6028348298637756,0.7214761366144165,False,0.1516197920388278,0.03915490277774454,-0.1144226343999705,0.0,physical
binomial,fixed-parameter,45,0.05,0.005,0.95,0.0,,1.9999999934896104,2.449414721888183,8.486109086731915e-05,1.0954115646461438,0.00020598676033585161,0.6029357095023341,0.00018804508459100715,1.0952055778858079,1.8167966291966708,1.0952055778858079,0.6028223304058378,0.721591051310863,False,0.151641104203027,0.04726105532986265,-0.1067431016396575,0.0,physical
uniform,fixed-parameter,150,0.05,0.005,0.95,0.0,,1.9999999999999998,2.4315340814046555,0.029743947883528115,1.0874150991256635,0.00385641983473844,0.5985342994970804,0.0035464100487837586,1.083558679290925,1.8167966314367716,1.083558679290925,0.5964116514428023,0.7332379521458465,False,0.14815449343260068,0.047261055481214044,-0.10325649072544733,0.0,physical
mb,fixed-parameter,150,0.05,0.005,0.95,0.0,0.1,2.6550162256253156,3.1151139191044,5.3037823195646036e-05,1.393121296154644,0.00016284628211237436,0.6845878170289155,0.00011689311085967172,1.3929584498725316,2.0349782182813834,1.3929584498725316,0.6845077934293262,0.6420197684088518,False,0.2338881474081611,0.06240885103913234,-0.1745997389209854,0.0,physical
mb,matched-VA,150,0.05,0.005,0.95,0.0,0.13330420948965938,1.9993252943730797,2.448798770902518,4.56395538162666e-06,1.0951361029911928,4.777005014455532e-05,0.602861126783563,4.3620194799604276e-05,1.0950883329410483,1.8165644695554648,1.0950883329410483,0.6028348298637756,0.7214761366144165,False,0.1516197920388278,0.047245370065435555,-0.10673669047666404,0.0,physical
binomial,fixed-parameter,45,0.05,0.005,0.95,0.005,,1.9999999934896104,2.449414721888183,8.486109086731915e-05,1.0954115646461438,0.00020598676033585161,0.6029357095023341,0.00018804508459100715,1.0952055778858079,1.8167966291966708,1.0952055778858079,0.6028223304058378,0.721591051310863,False,0.151641104203027,0.047179703139288945,-0.10682038622070252,0.0,physical
uniform,fixed-parameter,150,0.05,0.005,0.95,0.005,,1.9999999999999998,2.4315340814046555,0.029743947883528115,1.0874150991256635,0.00385641983473844,0.5985342994970804,0.0035464100487837586,1.083558679290925,1.8167966314367716,1.083558679290925,0.5964116514428023,0.7332379521458465,False,0.14815449343260068,0.04717970329038411,-0.10333377530673576,0.0,physical
mb,fixed-parameter,150,0.05,0.005,0.95,0.005,0.1,2.6550162256253156,3.1151139191044,5.3037823195646036e-05,1.393121296154644,0.00016284628211237436,0.6845878170289155,0.00011689311085967172,1.3929584498725316,2.0349782182813834,1.3929584498725316,0.6845077934293262,0.6420197684088518,False,0.2338881474081611,0.06230198238583589,-0.17470126414161702,0.0,physical
mb,matched-VA,150,0.05,0.005,0.95,0.005,0.13330420948965938,1.9993252943730797,2.448798770902518,4.56395538162666e-06,1.0951361029911928,4.777005014455532e-05,0.602861126783563,4.3620194799604276e-05,1.0950883329410483,1.8165644695554648,1.0950883329410483,0.6028348298637756,0.7214761366144165,False,0.1516197920388278,0.04716404443555249,-0.10681394982505293,0.0,physical
binomial,fixed-parameter,45,0.05,0.005,0.95,0.01,,1.9999999934896104,2.449414721888183,8.486109086731915e-05,1.0954115646461438,0.00020598676033585161,0.6029357095023341,0.00018804508459100715,1.0952055778858079,1.8167966291966708,1.0952055778858079,0.6028223304058378,0.721591051310863,False,0.151641104203027,0.04709863056130963,-0.10689740516978286,0.0,physical
uniform,fixed-parameter,150,0.05,0.005,0.95,0.01,,1.9999999999999998,2.4315340814046555,0.029743947883528115,1.0874150991256635,0.00385641983473844,0.5985342994970804,0.0035464100487837586,1.083558679290925,1.8167966314367716,1.083558679290925,0.5964116514428023,0.7332379521458465,False,0.14815449343260068,0.04709863071214912,-0.10341079425605901,0.0,physical
mb,fixed-parameter,150,0.05,0.005,0.95,0.01,0.1,2.6550162256253156,3.1151139191044,5.3037823195646036e-05,1.393121296154644,0.00016284628211237436,0.6845878170289155,0.00011689311085967172,1.3929584498725316,2.0349782182813834,1.3929584498725316,0.6845077934293262,0.6420197684088518,False,0.2338881474081611,0.06219547916631834,-0.1748024422001587,0.0,physical
mb,matched-VA,150,0.05,0.005,0.95,0.01,0.13330420948965938,1.9993252943730797,2.448798770902518,4.56395538162666e-06,1.0951361029911928,4.777005014455532e-05,0.602861126783563,4.3620194799604276e-05,1.0950883329410483,1.8165644695554648,1.0950883329410483,0.6028348298637756,0.7214761366144165,False,0.1516197920388278,0.0470829983284627,-0.10689094362678825,0.0,physical
binomial,fixed-parameter,45,0.05,0.005,0.99,0.0,,1.9999999934896104,2.449414721888183,8.486109086731915e-05,1.0954115646461438,0.00020598676033585161,0.6029357095023341,0.00018804508459100715,1.0952055778858079,1.8167966291966708,1.0952055778858079,0.6028223304058378,0.721591051310863,False,0.151641104203027,0.04792888667145445,-0.10610866186514528,0.0,physical
uniform,fixed-parameter,150,0.05,0.005,0.99,0.0,,1.9999999999999998,2.4315340814046555,0.029743947883528115,1.0874150991256635,0.00385641983473844,0.5985342994970804,0.0035464100487837586,1.083558679290925,1.8167966314367716,1.083558679290925,0.5964116514428023,0.7332379521458465,False,0.14815449343260068,0.04792888682490927,-0.10262205094893687,0.0,physical
mb,fixed-parameter,150,0.05,0.005,0.99,0.0,0.1,2.6550162256253156,3.1151139191044,5.3037823195646036e-05,1.393121296154644,0.00016284628211237436,0.6845878170289155,0.00011689311085967172,1.3929584498725316,2.0349782182813834,1.3929584498725316,0.6845077934293262,0.6420197684088518,False,0.2338881474081611,0.06328607911124741,-0.17376637225247607,0.0,physical
mb,matched-VA,150,0.05,0.005,0.99,0.0,0.13330420948965938,1.9993252943730797,2.448798770902518,4.56395538162666e-06,1.0951361029911928,4.777005014455532e-05,0.602861126783563,4.3620194799604276e-05,1.0950883329410483,1.8165644695554648,1.0950883329410483,0.6028348298637756,0.7214761366144165,False,0.1516197920388278,0.047912983423242704,-0.10610245778674723,0.0,physical
binomial,fixed-parameter,45,0.05,0.005,0.99,0.005,,1.9999999934896104,2.449414721888183,8.486109086731915e-05,1.0954115646461438,0.00020598676033585161,0.6029357095023341,0.00018804508459100715,1.0952055778858079,1.8167966291966708,1.0952055778858079,0.6028223304058378,0.721591051310863,False,0.151641104203027,0.04784859570491774,-0.10618493828335515,0.0,physical
uniform,fixed-parameter,150,0.05,0.005,0.99,0.005,,1.9999999999999998,2.4315340814046555,0.029743947883528115,1.0874150991256635,0.00385641983473844,0.5985342994970804,0.0035464100487837586,1.083558679290925,1.8167966314367716,1.083558679290925,0.5964116514428023,0.7332379521458465,False,0.14815449343260068,0.04784859585811986,-0.10269832736738681,0.0,physical
mb,fixed-parameter,150,0.05,0.005,0.99,0.005,0.1,2.6550162256253156,3.1151139191044,5.3037823195646036e-05,1.393121296154644,0.00016284628211237436,0.6845878170289155,0.00011689311085967172,1.3929584498725316,2.0349782182813834,1.3929584498725316,0.6845077934293262,0.6420197684088518,False,0.2338881474081611,0.06318061985993308,-0.17386655854122468,0.0,physical
mb,matched-VA,150,0.05,0.005,0.99,0.005,0.13330420948965938,1.9993252943730797,2.448798770902518,4.56395538162666e-06,1.0951361029911928,4.777005014455532e-05,0.602861126783563,4.3620194799604276e-05,1.0950883329410483,1.8165644695554648,1.0950883329410483,0.6028348298637756,0.7214761366144165,False,0.1516197920388278,0.047832718658780124,-0.10617870931298669,0.0,physical
binomial,fixed-parameter,45,0.05,0.005,0.99,0.01,,1.9999999934896104,2.449414721888183,8.486109086731915e-05,1.0954115646461438,0.00020598676033585161,0.6029357095023341,0.00018804508459100715,1.0952055778858079,1.8167966291966708,1.0952055778858079,0.6028223304058378,0.721591051310863,False,0.151641104203027,0.04776857332153874,-0.1062609595475652,0.0,physical
uniform,fixed-parameter,150,0.05,0.005,0.99,0.01,,1.9999999999999998,2.4315340814046555,0.029743947883528115,1.0874150991256635,0.00385641983473844,0.5985342994970804,0.0035464100487837586,1.083558679290925,1.8167966314367716,1.083558679290925,0.5964116514428023,0.7332379521458465,False,0.14815449343260068,0.047768573474488416,-0.10277434863183668,0.0,physical
mb,fixed-parameter,150,0.05,0.005,0.99,0.01,0.1,2.6550162256253156,3.1151139191044,5.3037823195646036e-05,1.393121296154644,0.00016284628211237436,0.6845878170289155,0.00011689311085967172,1.3929584498725316,2.0349782182813834,1.3929584498725316,0.6845077934293262,0.6420197684088518,False,0.2338881474081611,0.06307551155215145,-0.17396641143361724,0.0,physical
mb,matched-VA,150,0.05,0.005,0.99,0.01,0.13330420948965938,1.9993252943730797,2.448798770902518,4.56395538162666e-06,1.0951361029911928,4.777005014455532e-05,0.602861126783563,4.3620194799604276e-05,1.0950883329410483,1.8165644695554648,1.0950883329410483,0.6028348298637756,0.7214761366144165,False,0.1516197920388278,0.047752722391276085,-0.10625470576711553,0.0,physical
binomial,fixed-parameter,45,0.05,0.01,0.6,0.0,,1.9999999934896104,2.449414721888183,8.486109086731915e-05,1.0954115646461438,0.00029130927013625767,0.6028672213201764,0.00026593590896619823,1.0951202553760075,1.8170030247247133,1.0951202553760075,0.6027068972776888,0.7218827693487058,False,0.1515853831539773,0.039343301688639795,-0.1142092465497695,0.0,physical
uniform,fixed-parameter,150,0.05,0.01,0.6,0.0,,1.9999999999999998,2.4315340814046555,0.029743947883528115,1.0874150991256635,0.005453801232491712,0.5984663112763242,0.0050153811887262215,1.0819612978931719,1.8170030269650075,1.0819612978931719,0.5954647745966626,0.7350417290718356,False,0.14765107152854173,0.03934330181497933,-0.11027493480431137,0.0,physical
mb,fixed-parameter,150,0.05,0.01,0.6,0.0,0.1,2.6550162256253156,3.1151139191044,5.3037823195646036e-05,1.393121296154644,0.00023029942074535498,0.6845123013564214,0.00016531182272572947,1.3928909967338987,2.0352027178971825,1.3928909967338987,0.684399143380206,0.6423117211632838,False,0.23381670907728025,0.05199877350683994,-0.18441787424578232,0.0,physical
mb,matched-VA,150,0.05,0.01,0.6,0.0,0.13330420948965938,1.9993252943730797,2.448798770902518,4.56395538162666e-06,1.0951361029911928,6.755705278967297e-05,0.6027926449739699,6.168827107895672e-05,1.095068545938403,1.8167708450365774,1.095068545938403,0.6027554597378822,0.7217022990981743,False,0.1515838284657831,0.03933020852422366,-0.11422013036777062,0.0,physical
binomial,fixed-parameter,45,0.05,0.01,0.6,0.005,,1.9999999934896104,2.449414721888183,8.486109086731915e-05,1.0954115646461438,0.00029130927013625767,0.6028672213201764,0.00026593590896619823,1.0951202553760075,1.8170030247247133,1.0951202553760075,0.6027068972776888,0.7218827693487058,False,0.1515853831539773,0.03925408896964513,-0.11429399863281442,0.0,physical
uniform,fixed-parameter,150,0.05,0.01,0.6,0.005,,1.9999999999999998,2.4315340814046555,0.029743947883528115,1.0874150991256635,0.005453801232491712,0.5984663112763242,0.0050153811887262215,1.0819612978931719,1.8170030269650075,1.0819612978931719,0.5954647745966626,0.7350417290718356,False,0.14765107152854173,0.039254089095702244,-0.1103596868876246,0.0,physical
mb,fixed-parameter,150,0.05,0.01,0.6,0.005,0.1,2.6550162256253156,3.1151139191044,5.3037823195646036e-05,1.393121296154644,0.00023029942074535498,0.6845123013564214,0.00016531182272572947,1.3928909967338987,2.0352027178971825,1.3928909967338987,0.684399143380206,0.6423117211632838,False,0.23381670907728025,0.05188137609387122,-0.1845294017881026,0.0,physical
mb,matched-VA,150,0.05,0.01,0.6,0.005,0.13330420948965938,1.9993252943730797,2.448798770902518,4.56395538162666e-06,1.0951361029911928,6.755705278967297e-05,0.6027926449739699,6.168827107895672e-05,1.095068545938403,1.8167708450365774,1.095068545938403,0.6027554597378822,0.7217022990981743,False,0.1515838284657831,0.039241025092625864,-0.11430485462778854,0.0,physical
binomial,fixed-parameter,45,0.05,0.01,0.6,0.01,,1.9999999934896104,2.449414721888183,8.486109086731915e-05,1.0954115646461438,0.00029130927013625767,0.6028672213201764,0.00026593590896619823,1.0951202553760075,1.8170030247247133,1.0951202553760075,0.6027068972776888,0.7218827693487058,False,0.1515853831539773,0.0391652799478601,-0.1143783672035102,0.0,physical
uniform,fixed-parameter,150,0.05,0.01,0.6,0.01,,1.9999999999999998,2.4315340814046555,0.029743947883528115,1.0874150991256635,0.005453801232491712,0.5984663112763242,0.0050153811887262215,1.0819612978931719,1.8170030269650075,1.0819612978931719,0.5954647745966626,0.7350417290718356,False,0.14765107152854173,0.039165280073635664,-0.11044405545858785,0.0,physical
mb,fixed-parameter,150,0.05,0.01,0.6,0.01,0.1,2.6550162256253156,3.1151139191044,5.3037823195646036e-05,1.393121296154644,0.00023029942074535498,0.6845123013564214,0.00016531182272572947,1.3928909967338987,2.0352027178971825,1.3928909967338987,0.684399143380206,0.6423117211632838,False,0.23381670907728025,0.05176450763883998,-0.18464042682038226,0.0,physical
mb,matched-VA,150,0.05,0.01,0.6,0.01,0.13330420948965938,1.9993252943730797,2.448798770902518,4.56395538162666e-06,1.0951361029911928,6.755705278967297e-05,0.6027926449739699,6.168827107895672e-05,1.095068545938403,1.8167708450365774,1.095068545938403,0.6027554597378822,0.7217022990981743,False,0.1515838284657831,0.039152245227507425,-0.11438919549965106,0.0,physical
binomial,fixed-parameter,45,0.05,0.01,0.95,0.0,,1.9999999934896104,2.449414721888183,8.486109086731915e-05,1.0954115646461438,0.00029130927013625767,0.6028672213201764,0.00026593590896619823,1.0951202553760075,1.8170030247247133,1.0951202553760075,0.6027068972776888,0.7218827693487058,False,0.1515853831539773,0.04725718475415157,-0.10669105763753331,0.0,physical
uniform,fixed-parameter,150,0.05,0.01,0.95,0.0,,1.9999999999999998,2.4315340814046555,0.029743947883528115,1.0874150991256635,0.005453801232491712,0.5984663112763242,0.0050153811887262215,1.0819612978931719,1.8170030269650075,1.0819612978931719,0.5954647745966626,0.7350417290718356,False,0.14765107152854173,0.04725718490549066,-0.10275674586832562,0.0,physical
mb,fixed-parameter,150,0.05,0.01,0.95,0.0,0.1,2.6550162256253156,3.1151139191044,5.3037823195646036e-05,1.393121296154644,0.00023029942074535498,0.6845123013564214,0.00016531182272572947,1.3928909967338987,2.0352027178971825,1.3928909967338987,0.684399143380206,0.6423117211632838,False,0.23381670907728025,0.062403766483610304,-0.17453313091785047,0.0,physical
mb,matched-VA,150,0.05,0.01,0.95,0.0,0.13330420948965938,1.9993252943730797,2.448798770902518,4.56395538162666e-06,1.0951361029911928,6.755705278967297e-05,0.6027926449739699,6.168827107895672e-05,1.095068545938403,1.8167708450365774,1.095068545938403,0.6027554597378822,0.7217022990981743,False,0.1515838284657831,0.04724150075339538,-0.10670440275005749,0.0,physical
binomial,fixed-parameter,45,0.05,0.01,0.95,0.005,,1.9999999934896104,2.449414721888183,8.486109086731915e-05,1.0954115646461438,0.00029130927013625767,0.6028672213201764,0.00026593590896619823,1.0951202553760075,1.8170030247247133,1.0951202553760075,0.6027068972776888,0.7218827693487058,False,0.1515853831539773,0.047175845877880124,-0.10676832956999119,0.0,physical
uniform,fixed-parameter,150,0.05,0.01,0.95,0.005,,1.9999999999999998,2.4315340814046555,0.029743947883528115,1.0874150991256635,0.005453801232491712,0.5984663112763242,0.0050153811887262215,1.0819612978931719,1.8170030269650075,1.0819612978931719,0.5954647745966626,0.7350417290718356,False,0.14765107152854173,0.04717584602896298,-0.10283401780102691,0.0,physical
mb,fixed-parameter,150,0.05,0.01,0.95,0.005,0.1,2.6550162256253156,3.1151139191044,5.3037823195646036e-05,1.393121296154644,0.00023029942074535498,0.6845123013564214,0.00016531182272572947,1.3928909967338987,2.0352027178971825,1.3928909967338987,0.684399143380206,0.6423117211632838,False,0.23381670907728025,0.062296915230943425,-0.174634639607884,0.0,physical
