mode,distribution,T,eps,eta,v_el,nu_tilde,va,z_star_raw,z_star,z_star_max,z_star_clipped,chi_be,i_ab,skr_raw,skr,status
fixed,mb,0.7,0.01,0.6,0.01,0.1,2.6550162256253156,5.211720886900309,3.2362772574408734,3.2362772606771504,True,0.0,0.6973347338562462,0.6624679971634339,0.6624679971634339,clipped
fixed_va,mb,0.7,0.01,0.6,0.01,0.13897435897435897,1.918072890931891,3.958557858118645,2.618482946585161,2.618482949203644,True,0.0,0.5350547171504361,0.5083019812929143,0.5083019812929143,clipped
fixed,binomial,0.7,0.01,0.6,0.02,,1.9996783754650813,4.095210365187656,2.686922123209316,2.6869221258962384,True,0.0,0.5513983249181165,0.5238284086722106,0.5238284086722106,clipped
fixed,uniform,0.7,0.01,0.6,0.02,,1.9999999999999998,4.048328482465506,2.687191840110787,2.687191842797979,True,0.0,0.5514720287034331,0.5238984272682614,0.5238984272682614,clipped
fixed,mb,0.7,0.01,0.6,0.02,0.1,2.6550162256253156,5.211720886900309,3.2362772574408734,3.2362772606771504,True,0.0,0.6942665701452759,0.6595532416380121,0.6595532416380121,clipped
fixed_va,mb,0.7,0.01,0.6,0.02,0.13897435897435897,1.918072890931891,3.958557858118645,2.618482946585161,2.618482949203644,True,0.0,0.5325747889937213,0.5059460495440352,0.5059460495440352,clipped
fixed,binomial,0.7,0.01,0.8,0.0,,1.9996783754650813,4.095210365187656,2.686922123209316,2.6869221258962384,True,0.0,0.629872818927297,0.5983791779809321,0.5983791779809321,clipped
fixed,uniform,0.7,0.01,0.8,0.0,,1.9999999999999998,4.048328482465506,2.687191840110787,2.687191842797979,True,0.0,0.6299549047310518,0.5984571594944992,0.5984571594944992,clipped
fixed,mb,0.7,0.01,0.8,0.0,0.1,2.6550162256253156,5.211720886900309,3.2362772574408734,3.2362772606771504,True,0.0,0.7881283646873757,0.7487219464530068,0.7487219464530068,clipped
fixed_va,mb,0.7,0.01,0.8,0.0,0.13897435897435897,1.918072890931891,3.958557858118645,2.618482946585161,2.618482949203644,True,0.0,0.6088928636586848,0.5784482204757505,0.5784482204757505,clipped
fixed,binomial,0.7,0.01,0.8,0.002,,1.9996783754650813,4.095210365187656,2.686922123209316,2.6869221258962384,True,0.0,0.6293742200360691,0.5979055090342656,0.5979055090342656,clipped
fixed,uniform,0.7,0.01,0.8,0.002,,1.9999999999999998,4.048328482465506,2.687191840110787,2.687191842797979,True,0.0,0.629456254009961,0.5979834413094629,0.5979834413094629,clipped
fixed,mb,0.7,0.01,0.8,0.002,0.1,2.6550162256253156,5.211720886900309,3.2362772574408734,3.2362772606771504,True,0.0,0.7875351212863386,0.7481583652220216,0.7481583652220216,clipped
fixed_va,mb,0.7,0.01,0.8,0.002,0.13897435897435897,1.918072890931891,3.958557858118645,2.618482946585161,2.618482949203644,True,0.0,0.6084076088441756,0.5779872284019667,0.5779872284019667,clipped
fixed,binomial,0.7,0.01,0.8,0.005,,1.9996783754650813,4.095210365187656,2.686922123209316,2.6869221258962384,True,0.0,0.6286278233246616,0.5971964321584285,0.5971964321584285,clipped
fixed,uniform,0.7,0.01,0.8,0.005,,1.9999999999999998,4.048328482465506,2.687191840110787,2.687191842797979,True,0.0,0.6287097796763645,0.5972742906925463,0.5972742906925463,clipped
fixed,mb,0.7,0.01,0.8,0.005,0.1,2.6550162256253156,5.211720886900309,3.2362772574408734,3.2362772606771504,True,0.0,0.7866469700895148,0.747314621585039,0.747314621585039,clipped
fixed_va,mb,0.7,0.01,0.8,0.005,0.13897435897435897,1.918072890931891,3.958557858118645,2.618482946585161,2.618482949203644,True,0.0,0.6076811964500319,0.5772971366275303,0.5772971366275303,clipped
fixed,binomial,0.7,0.01,0.8,0.01,,1.9996783754650813,4.095210365187656,2.686922123209316,2.6869221258962384,True,0.0,0.627387816847538,0.5960184260051611,0.5960184260051611,clipped
fixed,uniform,0.7,0.01,0.8,0.01,,1.9999999999999998,4.048328482465506,2.687191840110787,2.687191842797979,True,0.0,0.6274696441548461,0.5960961619471037,0.5960961619471037,clipped
fixed,mb,0.7,0.01,0.8,0.01,0.1,2.6550162256253156,5.211720886900309,3.2362772574408734,3.2362772606771504,True,0.0,0.7851712705227858,0.7459127069966465,0.7459127069966465,clipped
fixed_va,mb,0.7,0.01,0.8,0.01,0.13897435897435897,1.918072890931891,3.958557858118645,2.618482946585161,2.618482949203644,True,0.0,0.6064744126431669,0.5761506920110085,0.5761506920110085,clipped
fixed,binomial,0.7,0.01,0.8,0.02,,1.9996783754650813,4.095210365187656,2.686922123209316,2.6869221258962384,True,0.0,0.6249226499794988,0.5936765174805237,0.5936765174805237,clipped
fixed,uniform,0.7,0.01,0.8,0.02,,1.9999999999999998,4.048328482465506,2.687191840110787,2.687191842797979,True,0.0,0.6250042204133119,0.5937540093926463,0.5937540093926463,clipped
fixed,mb,0.7,0.01,0.8,0.02,0.1,2.6550162256253156,5.211720886900309,3.2362772574408734,3.2362772606771504,True,0.0,0.7822368225702514,0.7431249814417388,0.7431249814417388,clipped
fixed_va,mb,0.7,0.01,0.8,0.02,0.13897435897435897,1.918072890931891,3.958557858118645,2.618482946585161,2.618482949203644,True,0.0,0.604075375950396,0.5738716071528761,0.5738716071528761,clipped
fixed,binomial,0.7,0.01,0.95,0.0,,1.9996783754650813,4.095210365187656,2.686922123209316,2.6869221258962384,True,0.0,0.6719432763155505,0.6383461124997729,0.6383461124997729,clipped
fixed,uniform,0.7,0.01,0.95,0.0,,1.9999999999999998,4.048328482465506,2.687191840110787,2.687191842797979,True,0.0,0.6720296714858611,0.6384281879115681,0.6384281879115681,clipped
fixed,mb,0.7,0.01,0.95,0.0,0.1,2.6550162256253156,5.211720886900309,3.2362772574408734,3.2362772606771504,True,0.0,0.8380463614348646,0.7961440433631213,0.7961440433631213,clipped
fixed_va,mb,0.7,0.01,0.95,0.0,0.13897435897435897,1.918072890931891,3.958557858118645,2.618482946585161,2.618482949203644,True,0.0,0.6498534012007188,0.6173607311406828,0.6173607311406828,clipped
fixed,binomial,0.7,0.01,0.95,0.002,,1.9996783754650813,4.095210365187656,2.686922123209316,2.6869221258962384,True,0.0,0.6714643591361772,0.6378911411793683,0.6378911411793683,clipped
fixed,uniform,0.7,0.01,0.95,0.002,,1.9999999999999998,4.048328482465506,2.687191840110787,2.687191842797979,True,0.0,0.6715507059538197,0.6379731706561287,0.6379731706561287,clipped
fixed,mb,0.7,0.01,0.95,0.002,0.1,2.6550162256253156,5.211720886900309,3.2362772574408734,3.2362772606771504,True,0.0,0.8374796282397226,0.7956056468277364,0.7956056468277364,clipped
fixed_va,mb,0.7,0.01,0.95,0.002,0.13897435897435897,1.918072890931891,3.958557858118645,2.618482946585161,2.618482949203644,True,0.0,0.6493869424840971,0.6169175953598922,0.6169175953598922,clipped
fixed,binomial,0.7,0.01,0.95,0.005,,1.9996783754650813,4.095210365187656,2.686922123209316,2.6869221258962384,True,0.0,0.6707472849772556,0.6372099207283928,0.6372099207283928,clipped
fixed,uniform,0.7,0.01,0.95,0.005,,1.9999999999999998,4.048328482465506,2.687191840110787,2.687191842797979,True,0.0,0.6708335593672914,0.6372918813989268,0.6372918813989268,clipped
fixed,mb,0.7,0.01,0.95,0.005,0.1,2.6550162256253156,5.211720886900309,3.2362772574408734,3.2362772606771504,True,0.0,0.8366310042117143,0.7947994540011286,0.7947994540011286,clipped
fixed_va,mb,0.7,0.01,0.95,0.005,0.13897435897435897,1.918072890931891,3.958557858118645,2.618482946585161,2.618482949203644,True,0.0,0.6486885296918934,0.6162541032072987,0.6162541032072987,clipped
fixed,binomial,0.7,0.01,0.95,0.01,,1.9996783754650813,4.095210365187656,2.686922123209316,2.6869221258962384,True,0.0,0.6695556195668065,0.6360778385884662,0.6360778385884662,clipped
fixed,uniform,0.7,0.01,0.95,0.01,,1.9999999999999998,4.048328482465506,2.687191840110787,2.687191842797979,True,0.0,0.6696417735137982,0.6361596848381083,0.6361596848381083,clipped
fixed,mb,0.7,0.01,0.95,0.01,0.1,2.6550162256253156,5.211720886900309,3.2362772574408734,3.2362772606771504,True,0.0,0.8352205522038919,0.7934595245936973,0.7934595245936973,clipped
fixed_va,mb,0.7,0.01,0.95,0.01,0.13897435897435897,1.918072890931891,3.958557858118645,2.618482946585161,2.618482949203644,True,0.0,0.6475278965504224,0.6151515017229012,0.6151515017229012,clipped
fixed,binomial,0.7,0.01,0.95,0.02,,1.9996783754650813,4.095210365187656,2.686922123209316,2.6869221258962384,True,0.0,0.667185171377345,0.6338259128084778,0.6338259128084778,clipped
fixed,uniform,0.7,0.01,0.95,0.02,,1.9999999999999998,4.048328482465506,2.687191840110787,2.687191842797979,True,0.0,0.667271085444303,0.6339075311720879,0.6339075311720879,clipped
fixed,mb,0.7,0.01,0.95,0.02,0.1,2.6550162256253156,5.211720886900309,3.2362772574408734,3.2362772606771504,True,0.0,0.8324142595178463,0.790793546541954,0.790793546541954,clipped
fixed_va,mb,0.7,0.01,0.95,0.02,0.13897435897435897,1.918072890931891,3.958557858118645,2.618482946585161,2.618482949203644,True,0.0,0.6452192516915127,0.6129582891069371,0.6129582891069371,clipped
fixed,binomial,0.7,0.01,0.99,0.0,,1.9996783754650813,4.095210365187656,2.686922123209316,2.6869221258962384,True,0.0,0.681769572000792,0.6476810934007524,0.6476810934007524,clipped
fixed,uniform,0.7,0.01,0.99,0.0,,1.9999999999999998,4.048328482465506,2.687191840110787,2.687191842797979,True,0.0,0.6818569557229366,0.6477641079367897,0.6477641079367897,clipped
fixed,mb,0.7,0.01,0.99,0.0,0.1,2.6550162256253156,5.211720886900309,3.2362772574408734,3.2362772606771504,True,0.0,0.8496668519100251,0.8071835093145239,0.8071835093145239,clipped
fixed_va,mb,0.7,0.01,0.99,0.0,0.13897435897435897,1.918072890931891,3.958557858118645,2.618482946585161,2.618482949203644,True,0.0,0.6594249646929268,0.6264537164582804,0.6264537164582804,clipped
fixed,binomial,0.7,0.01,0.99,0.002,,1.9996783754650813,4.095210365187656,2.686922123209316,2.6869221258962384,True,0.0,0.6812962057720889,0.6472313954834844,0.6472313954834844,clipped
fixed,uniform,0.7,0.01,0.99,0.002,,1.9999999999999998,4.048328482465506,2.687191840110787,2.687191842797979,True,0.0,0.6813835420265376,0.6473143649252107,0.6473143649252107,clipped
fixed,mb,0.7,0.01,0.99,0.002,0.1,2.6550162256253156,5.211720886900309,3.2362772574408734,3.2362772606771504,True,0.0,0.8491073840511127,0.8066520148485571,0.8066520148485571,clipped
fixed_va,mb,0.7,0.01,0.99,0.002,0.13897435897435897,1.918072890931891,3.958557858118645,2.618482946585161,2.618482949203644,True,0.0,0.6589638310757423,0.6260156395219552,0.6260156395219552,clipped
fixed,binomial,0.7,0.01,0.99,0.005,,1.9996783754650813,4.095210365187656,2.686922123209316,2.6869221258962384,True,0.0,0.6805874103987177,0.6465580398787818,0.6465580398787818,clipped
fixed,uniform,0.7,0.01,0.99,0.005,,1.9999999999999998,4.048328482465506,2.687191840110787,2.687191842797979,True,0.0,0.6806746755482366,0.6466409417708248,0.6466409417708248,clipped
fixed,mb,0.7,0.01,0.99,0.005,0.1,2.6550162256253156,5.211720886900309,3.2362772574408734,3.2362772606771504,True,0.0,0.8482696018723173,0.8058561217787014,0.8058561217787014,clipped
fixed_va,mb,0.7,0.01,0.99,0.005,0.13897435897435897,1.918072890931891,3.958557858118645,2.618482946585161,2.618482949203644,True,0.0,0.6582733595268511,0.6253596915505085,0.6253596915505085,clipped
fixed,binomial,0.7,0.01,0.99,0.01,,1.9996783754650813,4.095210365187656,2.686922123209316,2.6869221258962384,True,0.0,0.6794094166954457,0.6454389458606734,0.6454389458606734,clipped
fixed,uniform,0.7,0.01,0.99,0.01,,1.9999999999999998,4.048328482465506,2.687191840110787,2.687191842797979,True,0.0,0.6794965635936899,0.6455217354140054,0.6455217354140054,clipped
fixed,mb,0.7,0.01,0.99,0.01,0.1,2.6550162256253156,5.211720886900309,3.2362772574408734,3.2362772606771504,True,0.0,0.8468770707335715,0.804533217196893,0.804533217196893,clipped
fixed_va,mb,0.7,0.01,0.99,0.01,0.13897435897435897,1.918072890931891,3.958557858118645,2.618482946585161,2.618482949203644,True,0.0,0.6571258387996886,0.6242695468597041,0.6242695468597041,clipped
fixed,binomial,0.7,0.01,0.99,0.02,,1.9996783754650813,4.095210365187656,2.686922123209316,2.6869221258962384,True,0.0,0.6770658435732553,0.6432125513945924,0.6432125513945924,clipped
fixed,uniform,0.7,0.01,0.99,0.02,,1.9999999999999998,4.048328482465506,2.687191840110787,2.687191842797979,True,0.0,0.6771527549277915,0.6432951171814019,0.6432951171814019,clipped
fixed,mb,0.7,0.01,0.99,0.02,0.1,2.6550162256253156,5.211720886900309,3.2362772574408734,3.2362772606771504,True,0.0,0.8441060672840309,0.8019007639198293,0.8019007639198293,clipped
fixed_va,mb,0.7,0.01,0.99,0.02,0.13897435897435897,1.918072890931891,3.958557858118645,2.618482946585161,2.618482949203644,True,0.0,0.6548429626140927,0.622100814483388,0.622100814483388,clipped
fixed,binomial,0.7,0.02,0.6,0.0,,1.9996783754650813,4.094073622650677,2.6908266842697093,2.690826686960536,True,0.0,0.555441249394156,0.5276691869244481,0.5276691869244481,clipped
fixed,uniform,0.7,0.02,0.6,0.0,,1.9999999999999998,4.0398759346107544,2.6910964281340792,2.6910964308251755,True,0.0,0.5555153962435926,0.5277396264314129,0.5277396264314129,clipped
fixed,mb,0.7,0.02,0.6,0.0,0.1,2.6550162256253156,5.211363958440362,3.240227708133678,3.2402277113739055,True,0.0,0.6991269691719895,0.66417062071339,0.66417062071339,clipped
fixed_va,mb,0.7,0.02,0.6,0.0,0.13897435897435897,1.918072890931891,3.958473415385824,2.622380493321474,2.6223804959438546,True,0.0,0.5365038085177661,0.5096786180918778,0.5096786180918778,clipped
fixed,binomial,0.7,0.02,0.6,0.002,,1.9996783754650813,4.094073622650677,2.6908266842697093,2.690826686960536,True,0.0,0.5549261722341622,0.5271798636224541,0.5271798636224541,clipped
fixed,uniform,0.7,0.02,0.6,0.002,,1.9999999999999998,4.0398759346107544,2.6910964281340792,2.6910964308251755,True,0.0,0.5550002627052888,0.5272502495700243,0.5272502495700243,clipped
fixed,mb,0.7,0.02,0.6,0.002,0.1,2.6550162256253156,5.211363958440362,3.240227708133678,3.2402277113739055,True,0.0,0.698507897029123,0.6635825021776668,0.6635825021776668,clipped
fixed_va,mb,0.7,0.02,0.6,0.002,0.13897435897435897,1.918072890931891,3.958473415385824,2.622380493321474,2.6223804959438546,True,0.0,0.5360032258530927,0.5092030645604381,0.5092030645604381,clipped
fixed,binomial,0.7,0.02,0.6,0.005,,1.9996783754650813,4.094073622650677,2.6908266842697093,2.690826686960536,True,0.0,0.5541553671173156,0.5264475987614498,0.5264475987614498,clipped
fixed,uniform,0.7,0.02,0.6,0.005,,1.9999999999999998,4.0398759346107544,2.6910964281340792,2.6910964308251755,True,0.0,0.5542293731815484,0.5265179045224709,0.5265179045224709,clipped
fixed,mb,0.7,0.02,0.6,0.005,0.1,2.6550162256253156,5.211363958440362,3.240227708133678,3.2402277113739055,True,0.0,0.6975813816195627,0.6627023125385846,0.6627023125385846,clipped
fixed_va,mb,0.7,0.02,0.6,0.005,0.13897435897435897,1.918072890931891,3.958473415385824,2.622380493321474,2.6223804959438546,True,0.0,0.5352541209241519,0.5084914148779442,0.5084914148779442,clipped
fixed,binomial,0.7,0.02,0.6,0.01,,1.9996783754650813,4.094073622650677,2.6908266842697093,2.690826686960536,True,0.0,0.5528754974038977,0.5252317225337029,0.5252317225337029,clipped
fixed,uniform,0.7,0.02,0.6,0.01,,1.9999999999999998,4.0398759346107544,2.6910964281340792,2.6910964308251755,True,0.0,0.5529493632165409,0.5253018950557138,0.5253018950557138,clipped
fixed,mb,0.7,0.02,0.6,0.01,0.1,2.6550162256253156,5.211363958440362,3.240227708133678,3.2402277113739055,True,0.0,0.6960427445161629,0.6612406072903547,0.6612406072903547,clipped
fixed_va,mb,0.7,0.02,0.6,0.01,0.13897435897435897,1.918072890931891,3.958473415385824,2.622380493321474,2.6223804959438546,True,0.0,0.5340103077998392,0.5073097924098472,0.5073097924098472,clipped
fixed,binomial,0.7,0.02,0.6,0.02,,1.9996783754650813,4.094073622650677,2.6908266842697093,2.690826686960536,True,0.0,0.5503336257835724,0.5228169444943938,0.5228169444943938,clipped
fixed,uniform,0.7,0.02,0.6,0.02,,1.9999999999999998,4.0398759346107544,2.6910964281340792,2.6910964308251755,True,0.0,0.5504072126817899,0.5228868520477005,0.5228868520477005,clipped
fixed,mb,0.7,0.02,0.6,0.02,0.1,2.6550162256253156,5.211363958440362,3.240227708133678,3.2402277113739055,True,0.0,0.692986131507167,0.6583368249318087,0.6583368249318087,clipped
fixed_va,mb,0.7,0.02,0.6,0.02,0.13897435897435897,1.918072890931891,3.958473415385824,2.622380493321474,2.6223804959438546,True,0.0,0.5315401382246262,0.5049631313133949,0.5049631313133949,clipped
fixed,binomial,0.7,0.02,0.8,0.0,,1.9996783754650813,4.094073622650677,2.6908266842697093,2.690826686960536,True,0.0,0.6284787597228579,0.597054821736715,0.597054821736715,clipped
fixed,uniform,0.7,0.02,0.8,0.0,,1.9999999999999998,4.0398759346107544,2.6910964281340792,2.6910964308251755,True,0.0,0.628560700567747,0.5971326655393596,0.5971326655393596,clipped
fixed,mb,0.7,0.02,0.8,0.0,0.1,2.6550162256253156,5.211363958440362,3.240227708133678,3.2402277113739055,True,0.0,0.7864695861076119,0.7471461068022313,0.7471461068022313,clipped
fixed_va,mb,0.7,0.02,0.8,0.0,0.13897435897435897,1.918072890931891,3.958473415385824,2.622380493321474,2.6223804959438546,True,0.0,0.6075361251409414,0.5771593188838943,0.5771593188838943,clipped
fixed,binomial,0.7,0.02,0.8,0.002,,1.9996783754650813,4.094073622650677,2.6908266842697093,2.690826686960536,True,0.0,0.6279823992408744,0.5965832792788307,0.5965832792788307,clipped
fixed,uniform,0.7,0.02,0.8,0.002,,1.9999999999999998,4.0398759346107544,2.6910964281340792,2.6910964308251755,True,0.0,0.6280642884387384,0.5966610740168015,0.5966610740168015,clipped
fixed,mb,0.7,0.02,0.8,0.002,0.1,2.6550162256253156,5.211363958440362,3.240227708133678,3.2402277113739055,True,0.0,0.7858788977023832,0.746584952817264,0.746584952817264,clipped
fixed_va,mb,0.7,0.02,0.8,0.002,0.13897435897435897,1.918072890931891,3.958473415385824,2.622380493321474,2.6223804959438546,True,0.0,0.6070530613172656,0.5767004082514022,0.5767004082514022,clipped
fixed,binomial,0.7,0.02,0.8,0.005,,1.9996783754650813,4.094073622650677,2.6908266842697093,2.690826686960536,True,0.0,0.627239349893973,0.5958773823992743,0.5958773823992743,clipped
fixed,uniform,0.7,0.02,0.8,0.005,,1.9999999999999998,4.0398759346107544,2.6910964281340792,2.6910964308251755,True,0.0,0.6273211617432569,0.595955103656094,0.595955103656094,clipped
fixed,mb,0.7,0.02,0.8,0.005,0.1,2.6550162256253156,5.211363958440362,3.240227708133678,3.2402277113739055,True,0.0,0.7849945676850544,0.7457448393008016,0.7457448393008016,clipped
fixed_va,mb,0.7,0.02,0.8,0.005,0.13897435897435897,1.918072890931891,3.958473415385824,2.622380493321474,2.6223804959438546,True,0.0,0.6063299253292842,0.5760134290628199,0.5760134290628199,clipped
fixed,binomial,0.7,0.02,0.8,0.01,,1.9996783754650813,4.094073622650677,2.6908266842697093,2.690826686960536,True,0.0,0.6260048951762022,0.5947046504173921,0.5947046504173921,clipped
fixed,uniform,0.7,0.02,0.8,0.01,,1.9999999999999998,4.0398759346107544,2.6910964281340792,2.6910964308251755,True,0.0,0.626086578435386,0.5947822495136166,0.5947822495136166,clipped
fixed,mb,0.7,0.02,0.8,0.01,0.1,2.6550162256253156,5.211363958440362,3.240227708133678,3.2402277113739055,True,0.0,0.7835252067410212,0.7443489464039701,0.7443489464039701,clipped
fixed_va,mb,0.7,0.02,0.8,0.01,0.13897435897435897,1.918072890931891,3.958473415385824,2.622380493321474,2.6223804959438546,True,0.0,0.6051285754673511,0.5748721466939836,0.5748721466939836,clipped
fixed,binomial,0.7,0.02,0.8,0.02,,1.9996783754650813,4.094073622650677,2.6908266842697093,2.690826686960536,True,0.0,0.6235507308991781,0.5923731943542192,0.5923731943542192,clipped
fixed,uniform,0.7,0.02,0.8,0.02,,1.9999999999999998,4.0398759346107544,2.6910964281340792,2.6910964308251755,True,0.0,0.6236321581870522,0.5924505502776996,0.5924505502776996,clipped
fixed,mb,0.7,0.02,0.8,0.02,0.1,2.6550162256253156,5.211363958440362,3.240227708133678,3.2402277113739055,True,0.0,0.7806033245758277,0.7415731583470363,0.7415731583470363,clipped
fixed_va,mb,0.7,0.02,0.8,0.02,0.13897435897435897,1.918072890931891,3.958473415385824,2.622380493321474,2.6223804959438546,True,0.0,0.6027403074095558,0.5726032920390779,0.5726032920390779,clipped
fixed,binomial,0.7,0.02,0.95,0.0,,1.9996783754650813,4.094073622650677,2.6908266842697093,2.690826686960536,True,0.0,0.6703535583321751,0.6368358804155664,0.6368358804155664,clipped
fixed,uniform,0.7,0.02,0.95,0.0,,1.9999999999999998,4.0398759346107544,2.6910964281340792,2.6910964308251755,True,0.0,0.6704397929387952,0.6369178032918554,0.6369178032918554,clipped
fixed,mb,0.7,0.02,0.95,0.0,0.1,2.6550162256253156,5.211363958440362,3.240227708133678,3.2402277113739055,True,0.0,0.8361650140619532,0.7943567633588555,0.7943567633588555,clipped
fixed_va,mb,0.7,0.02,0.95,0.0,0.13897435897435897,1.918072890931891,3.958473415385824,2.622380493321474,2.6223804959438546,True,0.0,0.6483050533572592,0.6158898006893962,0.6158898006893962,clipped
fixed,binomial,0.7,0.02,0.95,0.002,,1.9996783754650813,4.094073622650677,2.6908266842697093,2.690826686960536,True,0.0,0.6698769442650654,0.6363830970518121,0.6363830970518121,clipped
fixed,uniform,0.7,0.02,0.95,0.002,,1.9999999999999998,4.0398759346107544,2.6910964281340792,2.6910964308251755,True,0.0,0.6699631306985253,0.636464974163599,0.636464974163599,clipped
fixed,mb,0.7,0.02,0.95,0.002,0.1,2.6550162256253156,5.211363958440362,3.240227708133678,3.2402277113739055,True,0.0,0.8356008923252543,0.7938208477089915,0.7938208477089915,clipped
fixed_va,mb,0.7,0.02,0.95,0.002,0.13897435897435897,1.918072890931891,3.958473415385824,2.622380493321474,2.6223804959438546,True,0.0,0.6478408511441339,0.6154488085869272,0.6154488085869272,clipped
fixed,binomial,0.7,0.02,0.95,0.005,,1.9996783754650813,4.094073622650677,2.6908266842697093,2.690826686960536,True,0.0,0.6691633152391517,0.6357051494771941,0.6357051494771941,clipped
fixed,uniform,0.7,0.02,0.95,0.005,,1.9999999999999998,4.0398759346107544,2.6910964281340792,2.6910964308251755,True,0.0,0.6692494295137028,0.6357869580380177,0.6357869580380177,clipped
fixed,mb,0.7,0.02,0.95,0.005,0.1,2.6550162256253156,5.211363958440362,3.240227708133678,3.2402277113739055,True,0.0,0.8347561750323903,0.7930183662807707,0.7930183662807707,clipped
fixed_va,mb,0.7,0.02,0.95,0.005,0.13897435897435897,1.918072890931891,3.958473415385824,2.622380493321474,2.6223804959438546,True,0.0,0.6471458137193379,0.614788523033371,0.614788523033371,clipped
fixed,binomial,0.7,0.02,0.95,0.01,,1.9996783754650813,4.094073622650677,2.6908266842697093,2.690826686960536,True,0.0,0.6679773664159052,0.6345784980951099,0.6345784980951099,clipped
fixed,uniform,0.7,0.02,0.95,0.01,,1.9999999999999998,4.0398759346107544,2.6910964281340792,2.6910964308251755,True,0.0,0.6680633606937435,0.6346601926590563,0.6346601926590563,clipped
fixed,mb,0.7,0.02,0.95,0.01,0.1,2.6550162256253156,5.211363958440362,3.240227708133678,3.2402277113739055,True,0.0,0.8333522065115971,0.7916845961860173,0.7916845961860173,clipped
fixed_va,mb,0.7,0.02,0.95,0.01,0.13897435897435897,1.918072890931891,3.958473415385824,2.622380493321474,2.6223804959438546,True,0.0,0.6459907812810642,0.613691242217011,0.613691242217011,clipped
fixed,binomial,0.7,0.02,0.95,0.02,,1.9996783754650813,4.094073622650677,2.6908266842697093,2.690826686960536,True,0.0,0.6656182573677514,0.6323373444993637,0.6323373444993637,clipped
fixed,uniform,0.7,0.02,0.95,0.02,,1.9999999999999998,4.0398759346107544,2.6910964281340792,2.6910964308251755,True,0.0,0.6657040126526381,0.6324188120200062,0.6324188120200062,clipped
fixed,mb,0.7,0.02,0.95,0.02,0.1,2.6550162256253156,5.211363958440362,3.240227708133678,3.2402277113739055,True,0.0,0.8305587776852955,0.7890308388010308,0.7890308388010308,clipped
fixed_va,mb,0.7,0.02,0.95,0.02,0.13897435897435897,1.918072890931891,3.958473415385824,2.622380493321474,2.6223804959438546,True,0.0,0.6436932452555522,0.6115085829927746,0.6115085829927746,clipped
fixed,binomial,0.7,0.02,0.99,0.0,,1.9996783754650813,4.094073622650677,2.6908266842697093,2.690826686960536,True,0.0,0.6801322121545349,0.6461256015468081,0.6461256015468081,clipped
fixed,uniform,0.7,0.02,0.99,0.0,,1.9999999999999998,4.0398759346107544,2.6910964281340792,2.6910964308251755,True,0.0,0.6802194316210525,0.6462084600399998,0.6462084600399998,clipped
fixed,mb,0.7,0.02,0.99,0.0,0.1,2.6550162256253156,5.211363958440362,3.240227708133678,3.2402277113739055,True,0.0,0.8477315269995586,0.8053449506495806,0.8053449506495806,clipped
fixed_va,mb,0.7,0.02,0.99,0.0,0.13897435897435897,1.918072890931891,3.958473415385824,2.622380493321474,2.6223804959438546,True,0.0,0.657829933722874,0.6249384370367302,0.6249384370367302,clipped
fixed,binomial,0.7,0.02,0.99,0.002,,1.9996783754650813,4.094073622650677,2.6908266842697093,2.690826686960536,True,0.0,0.6796611579430302,0.6456781000458787,0.6456781000458787,clipped
fixed,uniform,0.7,0.02,0.99,0.002,,1.9999999999999998,4.0398759346107544,2.6910964281340792,2.6910964308251755,True,0.0,0.6797483301200863,0.6457609136140819,0.6457609136140819,clipped
fixed,mb,0.7,0.02,0.99,0.002,0.1,2.6550162256253156,5.211363958440362,3.240227708133678,3.2402277113739055,True,0.0,0.8471746767582893,0.8048159429203747,0.8048159429203747,clipped
fixed_va,mb,0.7,0.02,0.99,0.002,0.13897435897435897,1.918072890931891,3.958473415385824,2.622380493321474,2.6223804959438546,True,0.0,0.6573710658324037,0.6245025125407835,0.6245025125407835,clipped
fixed,binomial,0.7,0.02,0.99,0.005,,1.9996783754650813,4.094073622650677,2.6908266842697093,2.690826686960536,True,0.0,0.6789558212609778,0.6450080301979288,0.6450080301979288,clipped
fixed,uniform,0.7,0.02,0.99,0.005,,1.9999999999999998,4.0398759346107544,2.6910964281340792,2.6910964308251755,True,0.0,0.679042922599913,0.6450907764699173,0.6450907764699173,clipped
fixed,mb,0.7,0.02,0.99,0.005,0.1,2.6550162256253156,5.211363958440362,3.240227708133678,3.2402277113739055,True,0.0,0.8463408107897196,0.8040237702502335,0.8040237702502335,clipped
fixed_va,mb,0.7,0.02,0.99,0.005,0.13897435897435897,1.918072890931891,3.958473415385824,2.622380493321474,2.6223804959438546,True,0.0,0.6566839836813553,0.6238497844972875,0.6238497844972875,clipped
fixed,binomial,0.7,0.02,0.99,0.01,,1.9996783754650813,4.094073622650677,2.6908266842697093,2.690826686960536,True,0.0,0.6777835672721656,0.6438943889085573,0.6438943889085573,clipped
fixed,uniform,0.7,0.02,0.99,0.01,,1.9999999999999998,4.0398759346107544,2.6910964281340792,2.6910964308251755,True,0.0,0.6778705508030625,0.6439770232629093,0.6439770232629093,clipped
fixed,mb,0.7,0.02,0.99,0.01,0.1,2.6550162256253156,5.211363958440362,3.240227708133678,3.2402277113739055,True,0.0,0.8449547795536226,0.8027070405759414,0.8027070405759414,clipped
