sweep,distribution,T,eps,eta,v_el,nu_tilde,term_signal,term_noise,signal_to_zmax,noise_fraction,z_star_raw,z_star_used,z_star_max,rho,margin,status,chi_be,i_ab,skr_raw,skr
nu_tilde,mb,0.08215109581746256,0.001,0.6,0.001,0.039999999999999994,1.4923065266511262,0.0007064179051221195,0.5568387491541975,0.00047337319277654475,1.491600108746004,1.491600108746004,2.679961710491313,0.5565751566176487,1.188361601745309,physical,0.19276423819412214,0.1356961833755051,-0.06385286398739232,0.0
nu_tilde,mb,0.08215109581746256,0.001,0.6,0.001,0.06,1.1655866559968435,0.0003551675807714711,0.506959965265034,0.0003047114334607078,1.1652314884160722,1.1652314884160722,2.299169038698126,0.5068054887673109,1.133937550282054,physical,0.13585488066877183,0.10170701882595354,-0.03923321278411597,0.0
nu_tilde,mb,0.08215109581746256,0.001,0.6,0.001,0.07999999999999999,0.9529337552957889,0.00016825979578246293,0.4662397653864533,0.00017657029656823877,0.9527654955000064,0.9527654955000064,2.043870613451275,0.4661574412928071,1.0911051179512687,physical,0.10008516691595126,0.07946623529341683,-0.02459224338720528,0.0
nu_tilde,mb,0.08215109581746256,0.001,0.6,0.001,0.09999999999999999,0.8100818366683354,7.6223611093475e-05,0.4336019637020341,9.409371700884407e-05,0.810005613057242,0.810005613057242,1.8682614574711975,0.433561164481567,1.0582558444139556,physical,0.07697268805758406,0.06456505008415,-0.015635890477641558,0.0
nu_tilde,mb,0.08215109581746256,0.001,0.6,0.001,0.11999999999999998,0.7096388209865471,3.331638056191092e-05,0.40721932022166957,4.694836242976977e-05,0.7096055046059851,0.7096055046059851,1.7426452669295152,0.4072002019414354,1.0330397623235301,physical,0.06137808176781756,0.05416753272617041,-0.009918925677955673,0.0
nu_tilde,mb,0.08215109581746256,0.001,0.6,0.001,0.13999999999999999,0.635695095496114,1.4129574079686315e-05,0.3854814511031975,2.2226967267474677e-05,0.6356809659220344,0.6356809659220344,1.6490938634708308,0.3854728830196016,1.0134128975487964,physical,0.0503768793669761,0.04659452099637217,-0.006112084420422541,0.0
nu_tilde,mb,0.08215109581746256,0.001,0.6,0.001,0.15999999999999998,0.5790230741330886,5.8367343759891475e-06,0.36719494074586645,1.0080313957656846e-05,0.5790172373987126,0.5790172373987126,1.576881949835543,0.36719123930558006,0.9978647124368305,physical,0.042301410573243325,0.04086240688288658,-0.0034821240345010787,0.0
nu_tilde,mb,0.08215109581746256,0.001,0.6,0.001,0.17999999999999997,0.5341187847933683,2.3556545359915877e-06,0.35152056904795437,4.410357027422106e-06,0.5341164291388323,0.5341164291388323,1.5194524355714272,0.35151901871674235,0.9853360064325949,physical,0.036172229050410065,0.03638153548375806,-0.0016097703408399083,0.0
nu_tilde,mb,0.08215109581746256,0.001,0.6,0.001,0.19999999999999996,0.49756575637552797,9.384858078944966e-07,0.3378703676011631,1.8861543341141686e-06,0.49756481788972007,0.49756481788972007,1.4726528399284669,0.33786973032550494,0.9750880220387468,physical,0.03139069662415239,0.032785057970459046,-0.000244891552216301,0.0
nu_tilde,mb,0.08215109581746256,0.001,0.6,0.001,0.21999999999999995,0.46715220431046417,3.823141437174785e-07,0.32582546573812915,8.18393106550337e-07,0.46715182199632044,0.46715182199632044,1.4337498244717357,0.325825199084814,0.9665980024754153,physical,0.027575316915125825,0.029835361205038262,0.0007682762296605215,0.0007682762296605215
nu_tilde,mb,0.08215109581746256,0.001,0.6,0.001,0.23999999999999996,0.4413886467972283,1.5471643998251666e-07,0.3150803085454186,3.5052201977816754e-07,0.4413884920807883,0.4413884920807883,1.4008766489880546,0.31508019810283244,0.9594881569072664,physical,0.024473233297553687,0.027372553758780616,0.0015306927732878957,0.0015306927732878957
nu_tilde,mb,0.08215109581746256,0.001,0.6,0.001,0.25999999999999995,0.4192362987454763,9.394456103627323e-08,0.3054064874908745,2.2408498814962625e-07,0.4192362048009153,0.4192362048009153,1.3727157605255618,0.3054064190538654,0.9534795557246465,physical,0.021911117375488676,0.02528532291316055,0.0021099393920138466,0.0021099393920138466
nu_tilde,mb,0.08215109581746256,0.001,0.6,0.001,0.27999999999999997,0.39994839906186175,9.253811170689661e-08,0.29662934779272565,2.3137512720130514e-07,0.39994830652375,0.39994830652375,1.3483102802806008,0.29662927916007253,0.9483619737568508,physical,0.019766313197761676,0.023493854288204365,0.002552848376032469,0.002552848376032469
nu_tilde,mb,0.08215109581746256,0.001,0.6,0.001,0.3,0.38297393296535154,1.0995563065100554e-07,0.28861261851665143,2.871099601991801e-07,0.3829738230097209,0.3829738230097209,1.3269479863135505,0.288612535653094,0.9439741633038297,physical,0.017949881491602815,0.02193944494027591,0.0028925912016593003,0.0028925912016593003
nu_tilde,mb,0.08215109581746256,0.001,0.6,0.001,0.31999999999999995,0.36789707868109073,7.025739256816209e-08,0.28124808208421465,1.9097023770896608e-07,0.36789700842369816,0.36789700842369816,1.308087422160378,0.28124802837420154,0.9401904137366799,physical,0.016395760271102122,0.020577961130969057,0.0031533028033184814,0.0031533028033184814
nu_tilde,mb,0.08215109581746256,0.001,0.6,0.001,0.33999999999999997,0.3543978598940607,9.373182414336282e-08,0.2744484610751686,2.6448191355157123e-07,0.35439776616223656,0.35439776616223656,1.2913093354784553,0.2744483884885145,0.9369115693162187,physical,0.015054365757752652,0.019375583853342225,0.0033524389029224617,0.0033524389029224617
nu_tilde,mb,0.08215109581746256,0.001,0.6,0.001,0.36,0.3422258232363637,1.3237724467458753e-07,0.2681424054155911,3.8681255383571416e-07,0.342225690859119,0.342225690859119,1.2762838563559222,0.26814230169474246,0.9340581654968032,physical,0.013887298609665422,0.018305962115168453,0.003503365399744607,0.003503365399744607
nu_tilde,mb,0.08215109581746256,0.001,0.6,0.001,0.37999999999999995,0.3311819698536829,9.941111958944448e-08,0.2622708836375086,3.0017068753279227e-07,0.3311818704425633,0.3311818704425633,1.2627477562908511,0.26227080491147714,0.9315658858482878,physical,0.012864519523547058,0.017348259471384183,0.003616326974267916,0.003616326974267916
nu_tilde,mb,0.08215109581746256,0.001,0.6,0.001,0.39999999999999997,0.3211060666860663,9.165881707138808e-08,0.2567845344351827,2.854471670913635e-07,0.3211059750272492,0.3211059750272492,1.2504883418791704,0.25678446113676473,0.9293823668519212,physical,0.01196260175331021,0.016485783202026635,0.0036988922886150924,0.0036988922886150924
nu_tilde,mb,0.08215109581746256,0.001,0.6,0.001,0.41999999999999993,0.31186755326014953,1.440641248228591e-07,0.2516416890767127,4.619400874405347e-07,0.31186740919602474,0.31186740919602474,1.239331822975791,0.25164157283332883,0.9274644137797663,physical,0.011162722693514815,0.015705003032939892,0.0037570301877780828,0.0037570301877780828
nu_tilde,mb,0.08215109581746256,0.001,0.6,0.001,0.43999999999999995,0.30335890613775884,1.7163027558416363e-07,0.24680687162600967,5.657663978595187e-07,0.30335873450748324,0.30335873450748324,1.2291347649243873,0.24680673199097494,0.925776030416904,physical,0.01044946536695135,0.014994836109110704,0.0037956289367038192,0.0037956289367038192
nu_tilde,mb,0.08215109581746256,0.001,0.6,0.001,0.45999999999999996,0.2954907174731803,2.613415712544433e-07,0.24224964551532469,8.844324230867372e-07,0.295490456131609,0.295490456131609,1.2197777084238812,0.2422494312618837,0.9242872522922723,physical,0.009810529241768617,0.01434611759323804,0.003818282471807521,0.003818282471807521
nu_tilde,mb,0.08215109581746256,0.001,0.6,0.001,0.4799999999999999,0.28818799101041687,3.4174918475271154e-07,0.23794371521986582,1.1858550509148684e-06,0.28818764926123214,0.28818764926123214,1.211160339932173,0.2379434330531093,0.922972690670941,physical,0.009235535261684857,0.013751203009797286,0.0038281075976225633,0.0038281075976225633
nu_tilde,mb,0.08215109581746256,0.001,0.6,0.001,0.49999999999999994,0.28138731710756587,4.66923255723201e-07,0.23386621858041856,1.6593614116044555e-06,0.28138685018431014,0.28138685018431014,1.2031977889564518,0.23386583051183996,0.9218109387721416,physical,0.008716067378170989,0.01320366561835861,0.003827414959269691,0.003827414959269691
nu_tilde,mb,0.08215109581746256,0.001,0.6,0.001,0.5199999999999999,0.2750346920098996,6.387299517752832e-07,0.22999716351025642,2.3223613977842937e-06,0.27503405327994784,0.27503405327994784,1.1958177562378276,0.2299966293737223,0.9207837029578798,physical,0.008245013126848444,0.01269806334771382,0.003818147053479685,0.003818147053479685
nu_tilde,mb,0.08215109581746256,0.001,0.6,0.001,0.5399999999999999,0.2690838157876149,8.700807488062068e-07,0.22631897538423396,3.2334934238220874e-06,0.26908294570686614,0.26908294570686614,1.1889582626943975,0.22631824358331537,0.9198753169875313,physical,0.007816404159716517,0.012229757335903063,0.0038018653093913925,0.0038018653093913925
nu_tilde,mb,0.08215109581746256,0.001,0.6,0.001,0.5599999999999999,0.26349475037842074,1.154017827159942e-06,0.22281613021911284,4.3796615511412924e-06,0.26349359636059355,0.26349359636059355,1.1825658677372477,0.2228151543598743,0.9190722713766541,physical,0.007425155576544551,0.011794769228779426,0.0037798751907959036,0.0037798751907959036
nu_tilde,mb,0.08215109581746256,0.001,0.6,0.001,0.58,0.25823285165553744,1.5130096930334505e-06,0.21947485502453845,5.8590906746895545e-06,0.2582313386458444,0.2582313386458444,1.1765942464190973,0.21947356910146204,0.9183629077732529,physical,0.007066980716804228,0.011389667917909314,0.0037532038052096196,0.0037532038052096196
nu_tilde,mb,0.08215109581746256,0.001,0.6,0.001,0.6,0.25326791221485595,1.958551060101682e-06,0.2162828812268172,7.733119616195894e-06,0.25326595366379584,0.25326595366379584,1.1710030436909722,0.21628120868542572,0.9177370900271764,physical,0.0067381940365053294,0.011011478872095663,0.0037227108919855503,0.0037227108919855503
