sample_id,distance_km,r_i,T_i
3960,19.0000000000,102.8027373092,0.0000000000
3961,19.0000000000,98.8701775714,0.0000000000
3962,19.0000000000,39.7226299771,0.0000000000
3963,19.0000000000,84.5144145166,0.0000000000
3964,19.0000000000,59.7873039656,0.0000000000
3965,19.0000000000,156.6729166982,0.0000000000
3966,19.0000000000,56.8810168673,0.0000000000
3967,19.0000000000,63.3788149726,0.0000000000
3968,19.0000000000,158.7737023670,0.0000000000
3969,19.0000000000,196.3243003499,0.0000000000
3970,19.0000000000,99.3072905459,0.0000000000
3971,19.0000000000,90.5012207114,0.0000000000
3972,19.0000000000,57.8412396684,0.0000000000
3973,19.0000000000,120.4305450510,0.0000000000
3974,19.0000000000,82.7014368136,0.0000000000
3975,19.0000000000,86.7883772710,0.0000000000
3976,19.0000000000,81.4059977925,0.0000000000
3977,19.0000000000,79.7939618140,0.0000000000
3978,19.0000000000,57.2825440581,0.0000000000
3979,19.0000000000,203.8509749448,0.0000000000
3980,19.0000000000,114.7751159278,0.0000000000
3981,19.0000000000,200.6576343635,0.0000000000
3982,19.0000000000,211.2737953599,0.0000000000
3983,19.0000000000,67.8633928710,0.0000000000
3984,19.0000000000,81.0528302361,0.0000000000
3985,19.0000000000,122.9957407319,0.0000000000
3986,19.0000000000,63.5938848304,0.0000000000
3987,19.0000000000,159.1424386807,0.0000000000
3988,19.0000000000,79.6614475619,0.0000000000
3989,19.0000000000,66.4610315539,0.0000000000
3990,19.0000000000,72.9701509946,0.0000000000
3991,19.0000000000,27.7648487200,0.0000000000
3992,19.0000000000,59.9356936011,0.0000000000
3993,19.0000000000,200.2492533537,0.0000000000
3994,19.0000000000,72.7932403294,0.0000000000
3995,19.0000000000,68.4559346641,0.0000000000
3996,19.0000000000,94.3947758892,0.0000000000
3997,19.0000000000,92.0974005011,0.0000000000
3998,19.0000000000,34.9679376880,0.0000000000
3999,19.0000000000,103.0106175090,0.0000000000
4000,19.0000000000,34.5044073750,0.0000000000
4001,19.0000000000,47.5731450079,0.0000000000
4002,19.0000000000,24.1913319195,0.0000000000
4003,19.0000000000,123.2189725841,0.0000000000
4004,19.0000000000,111.6449513615,0.0000000000
4005,19.0000000000,65.5885344950,0.0000000000
4006,19.0000000000,103.5369759556,0.0000000000
4007,19.0000000000,148.4621975720,0.0000000000
4008,19.0000000000,43.1443992175,0.0000000000
4009,19.0000000000,68.5919712348,0.0000000000
4010,19.0000000000,33.0399860708,0.0000000000
4011,19.0000000000,12.4741387131,0.0000000000
4012,19.0000000000,41.3019033056,0.0000000000
4013,19.0000000000,99.5810444003,0.0000000000
4014,19.0000000000,88.5914975365,0.0000000000
4015,19.0000000000,72.1052130538,0.0000000000
4016,19.0000000000,93.6590163747,0.0000000000
4017,19.0000000000,136.5170012868,0.0000000000
4018,19.0000000000,91.0005959817,0.0000000000
4019,19.0000000000,117.2228442318,0.0000000000
4020,19.0000000000,79.4664280848,0.0000000000
4021,19.0000000000,21.1217463648,0.0000000000
4022,19.0000000000,72.5884769235,0.0000000000
4023,19.0000000000,139.1708425071,0.0000000000
4024,19.0000000000,95.1752757060,0.0000000000
4025,19.0000000000,212.2913060120,0.0000000000
4026,19.0000000000,99.2283493279,0.0000000000
4027,19.0000000000,127.3117975648,0.0000000000
4028,19.0000000000,133.6867207825,0.0000000000
4029,19.0000000000,87.2570655360,0.0000000000
4030,19.0000000000,79.9740219776,0.0000000000
4031,19.0000000000,99.4481257340,0.0000000000
4032,19.0000000000,131.9006893207,0.0000000000
4033,19.0000000000,117.3291485712,0.0000000000
4034,19.0000000000,114.0680427665,0.0000000000
4035,19.0000000000,41.6115266510,0.0000000000
4036,19.0000000000,71.7542895332,0.0000000000
4037,19.0000000000,109.5773482049,0.0000000000
4038,19.0000000000,80.3704301632,0.0000000000
4039,19.0000000000,158.1892797845,0.0000000000
4040,19.0000000000,24.2598266643,0.0000000000
4041,19.0000000000,60.6615448557,0.0000000000
4042,19.0000000000,22.6368834741,0.0000000000
4043,19.0000000000,58.8867470863,0.0000000000
4044,19.0000000000,11.4870875309,0.0000000000
4045,19.0000000000,201.4174463213,0.0000000000
4046,19.0000000000,99.5132591703,0.0000000000
4047,19.0000000000,93.0084864106,0.0000000000
4048,19.0000000000,94.4699656749,0.0000000000
4049,19.0000000000,62.2768450385,0.0000000000
4050,19.0000000000,44.2263243898,0.0000000000
4051,19.0000000000,103.7313825097,0.0000000000
4052,19.0000000000,38.1929408146,0.0000000000
4053,19.0000000000,22.9894001007,0.0000000000
4054,19.0000000000,65.6922183239,0.0000000000
4055,19.0000000000,95.9176890441,0.0000000000
4056,19.0000000000,31.1773520392,0.0000000000
4057,19.0000000000,134.9822715482,0.0000000000
4058,19.0000000000,90.5365644032,0.0000000000
4059,19.0000000000,162.8457287717,0.0000000000
4060,19.0000000000,20.9667001809,0.0000000000
4061,19.0000000000,12.4356882181,0.0000000000
4062,19.0000000000,54.8149524054,0.0000000000
4063,19.0000000000,18.1876654843,0.0000000000
4064,19.0000000000,126.3189442010,0.0000000000
4065,19.0000000000,114.1303947421,0.0000000000
4066,19.0000000000,72.6094438937,0.0000000000
4067,19.0000000000,44.4474131360,0.0000000000
4068,19.0000000000,89.2760053232,0.0000000000
4069,19.0000000000,89.9202912545,0.0000000000
4070,19.0000000000,125.8725328801,0.0000000000
4071,19.0000000000,45.5418327679,0.0000000000
4072,19.0000000000,116.5941920569,0.0000000000
4073,19.0000000000,107.5559066975,0.0000000000
4074,19.0000000000,75.0753956696,0.0000000000
4075,19.0000000000,22.8199813597,0.0000000000
4076,19.0000000000,35.0700154820,0.0000000000
4077,19.0000000000,33.2883102722,0.0000000000
4078,19.0000000000,88.3012702589,0.0000000000
4079,19.0000000000,138.0301773335,0.0000000000
4080,19.0000000000,103.6115509401,0.0000000000
4081,19.0000000000,51.7858654011,0.0000000000
4082,19.0000000000,96.9915176649,0.0000000000
4083,19.0000000000,106.4764129191,0.0000000000
4084,19.0000000000,200.0151102595,0.0000000000
4085,19.0000000000,22.8316294340,0.0000000000
4086,19.0000000000,90.5564317781,0.0000000000
4087,19.0000000000,148.1846891153,0.0000000000
4088,19.0000000000,23.5078789313,0.0000000000
4089,19.0000000000,53.8937267818,0.0000000000
4090,19.0000000000,97.6102706894,0.0000000000
4091,19.0000000000,70.7823850075,0.0000000000
4092,19.0000000000,83.6721779100,0.0000000000
4093,19.0000000000,82.3515277138,0.0000000000
4094,19.0000000000,106.1304969350,0.0000000000
4095,19.0000000000,65.3890596619,0.0000000000
4096,19.0000000000,109.9315051834,0.0000000000
4097,19.0000000000,122.2971111936,0.0000000000
4098,19.0000000000,94.6967350568,0.0000000000
4099,19.0000000000,59.8291664609,0.0000000000
4100,19.0000000000,146.1102175856,0.0000000000
4101,19.0000000000,18.1876837795,0.0000000000
4102,19.0000000000,82.2497038846,0.0000000000
4103,19.0000000000,117.1557940092,0.0000000000
4104,19.0000000000,68.5668553143,0.0000000000
4105,19.0000000000,62.8828225005,0.0000000000
4106,19.0000000000,35.6549345327,0.0000000000
4107,19.0000000000,75.9869394029,0.0000000000
4108,19.0000000000,162.7511122812,0.0000000000
4109,19.0000000000,17.8703436160,0.0000000000
4110,19.0000000000,24.2457797345,0.0000000000
4111,19.0000000000,150.7596034669,0.0000000000
4112,19.0000000000,224.4004544976,0.0000000000
4113,19.0000000000,97.1718767012,0.0000000000
4114,19.0000000000,221.7407075796,0.0000000000
4115,19.0000000000,88.1911141438,0.0000000000
4116,19.0000000000,89.6832337806,0.0000000000
4117,19.0000000000,113.1543605383,0.0000000000
4118,19.0000000000,192.8835258795,0.0000000000
4119,19.0000000000,58.0409047246,0.0000000000
4120,19.0000000000,87.0758111334,0.0000000000
4121,19.0000000000,163.6401028771,0.0000000000
4122,19.0000000000,158.2995335142,0.0000000000
4123,19.0000000000,149.1678576202,0.0000000000
4124,19.0000000000,109.0253606585,0.0000000000
4125,19.0000000000,109.1651534349,0.0000000000
4126,19.0000000000,88.4196289555,0.0000000000
4127,19.0000000000,27.3617405970,0.0000000000
4128,19.0000000000,66.0320627053,0.0000000000
4129,19.0000000000,117.2071764875,0.0000000000
4130,19.0000000000,68.0858764978,0.0000000000
4131,19.0000000000,57.8597374104,0.0000000000
4132,19.0000000000,14.6971883188,0.0000000000
4133,19.0000000000,127.7839705539,0.0000000000
4134,19.0000000000,87.6780597523,0.0000000000
4135,19.0000000000,69.2395000585,0.0000000000
4136,19.0000000000,104.4324061849,0.0000000000
4137,19.0000000000,41.8323877458,0.0000000000
4138,19.0000000000,144.0844832121,0.0000000000
4139,19.0000000000,91.0616173969,0.0000000000
4140,19.0000000000,141.0166512345,0.0000000000
4141,19.0000000000,15.5701809147,0.0000000000
4142,19.0000000000,43.0621089332,0.0000000000
4143,19.0000000000,33.3518481916,0.0000000000
4144,19.0000000000,50.8650339657,0.0000000000
4145,19.0000000000,110.4931413752,0.0000000000
4146,19.0000000000,35.0316261225,0.0000000000
4147,19.0000000000,174.7761689798,0.0000000000
4148,19.0000000000,97.9432863857,0.0000000000
4149,19.0000000000,123.5750534638,0.0000000000
4150,19.0000000000,176.1789014695,0.0000000000
4151,19.0000000000,65.4516063689,0.0000000000
4152,19.0000000000,109.8362541506,0.0000000000
4153,19.0000000000,27.9806899392,0.0000000000
4154,19.0000000000,23.4731258204,0.0000000000
4155,19.0000000000,81.3221388988,0.0000000000
4156,19.0000000000,101.9355000336,0.0000000000
4157,19.0000000000,110.7015906572,0.0000000000
4158,19.0000000000,140.1459020983,0.0000000000
4159,19.0000000000,128.8318117938,0.0000000000
4160,19.0000000000,93.1758849049,0.0000000000
4161,19.0000000000,79.7623921024,0.0000000000
4162,19.0000000000,69.4819101884,0.0000000000
4163,19.0000000000,7.7678030949,0.0000000000
4164,19.0000000000,106.5674136701,0.0000000000
4165,19.0000000000,138.2304927955,0.0000000000
4166,19.0000000000,121.0425685224,0.0000000000
4167,19.0000000000,64.7465829963,0.0000000000
4168,19.0000000000,79.1774849091,0.0000000000
4169,19.0000000000,68.2521835439,0.0000000000
4170,19.0000000000,76.6520203257,0.0000000000
4171,19.0000000000,88.6580720778,0.0000000000
4172,19.0000000000,30.8522760655,0.0000000000
4173,19.0000000000,52.5568039881,0.0000000000
4174,19.0000000000,34.0476175962,0.0000000000
4175,19.0000000000,9.8010528028,0.0000000000
4176,19.0000000000,60.3421738551,0.0000000000
4177,19.0000000000,73.7137978228,0.0000000000
4178,19.0000000000,70.5621760043,0.0000000000
4179,19.0000000000,18.9428620489,0.0000000000
4180,19.0000000000,130.2752958221,0.0000000000
4181,19.0000000000,40.4780827441,0.0000000000
4182,19.0000000000,95.2702293127,0.0000000000
4183,19.0000000000,97.9204392414,0.0000000000
4184,19.0000000000,34.9856101310,0.0000000000
4185,19.0000000000,18.2120670875,0.0000000000
4186,19.0000000000,15.9857943964,0.0000000000
4187,19.0000000000,56.9966884849,0.0000000000
4188,19.0000000000,92.5798553843,0.0000000000
4189,19.0000000000,37.7745666386,0.0000000000
4190,19.0000000000,26.8165862156,0.0000000000
4191,19.0000000000,94.0361383289,0.0000000000
4192,19.0000000000,39.2696111461,0.0000000000
4193,19.0000000000,128.1306003704,0.0000000000
4194,19.0000000000,81.7080261056,0.0000000000
4195,19.0000000000,93.4959251539,0.0000000000
4196,19.0000000000,143.6053276449,0.0000000000
4197,19.0000000000,41.8487859746,0.0000000000
4198,19.0000000000,89.9215402780,0.0000000000
4199,19.0000000000,64.6035555169,0.0000000000
4200,19.0000000000,37.3780822473,0.0000000000
4201,19.0000000000,94.4254339719,0.0000000000
4202,19.0000000000,18.6497394915,0.0000000000
4203,19.0000000000,136.0555638407,0.0000000000
4204,19.0000000000,106.5019821352,0.0000000000
4205,19.0000000000,197.5410991871,0.0000000000
4206,19.0000000000,78.0886571496,0.0000000000
4207,19.0000000000,157.8651875989,0.0000000000
4208,19.0000000000,44.7172795011,0.0000000000
4209,19.0000000000,86.3781236110,0.0000000000
4210,19.0000000000,86.1737086217,0.0000000000
4211,19.0000000000,107.1455186663,0.0000000000
4212,19.0000000000,169.6268025982,0.0000000000
4213,19.0000000000,125.1915580513,0.0000000000
4214,19.0000000000,27.6424207009,0.0000000000
4215,19.0000000000,90.9654717664,0.0000000000
4216,19.0000000000,61.7117031842,0.0000000000
4217,19.0000000000,36.7001500716,0.0000000000
4218,19.0000000000,80.3968253543,0.0000000000
4219,19.0000000000,71.0950637168,0.0000000000
4220,19.0000000000,18.4808872131,0.0000000000
4221,19.0000000000,88.5570356426,0.0000000000
4222,19.0000000000,31.2325621384,0.0000000000
4223,19.0000000000,117.3881820731,0.0000000000
4224,19.0000000000,54.5527292392,0.0000000000
4225,19.0000000000,94.2338547968,0.0000000000
4226,19.0000000000,43.3141821257,0.0000000000
4227,19.0000000000,150.8037076308,0.0000000000
4228,19.0000000000,23.3155086460,0.0000000000
4229,19.0000000000,147.3331120114,0.0000000000
4230,19.0000000000,44.2730453004,0.0000000000
4231,19.0000000000,39.4626787169,0.0000000000
4232,19.0000000000,95.3696909334,0.0000000000
4233,19.0000000000,88.4536139764,0.0000000000
4234,19.0000000000,176.9108203490,0.0000000000
4235,19.0000000000,81.6627605408,0.0000000000
4236,19.0000000000,48.0416258412,0.0000000000
4237,19.0000000000,93.5928873167,0.0000000000
4238,19.0000000000,88.9433757269,0.0000000000
4239,19.0000000000,88.9063569555,0.0000000000
4240,19.0000000000,183.5738675722,0.0000000000
4241,19.0000000000,54.1557476204,0.0000000000
4242,19.0000000000,73.7982201771,0.0000000000
4243,19.0000000000,131.0775101980,0.0000000000
4244,19.0000000000,102.3705840110,0.0000000000
4245,19.0000000000,47.6658251809,0.0000000000
4246,19.0000000000,117.7472115691,0.0000000000
4247,19.0000000000,42.5265125247,0.0000000000
4248,19.0000000000,103.7012910636,0.0000000000
4249,19.0000000000,138.5285889629,0.0000000000
4250,19.0000000000,119.1258218410,0.0000000000
4251,19.0000000000,11.6853590009,0.0000000000
4252,19.0000000000,83.9010692447,0.0000000000
4253,19.0000000000,40.6367134183,0.0000000000
4254,19.0000000000,62.0656734759,0.0000000000
4255,19.0000000000,116.8224561925,0.0000000000
4256,19.0000000000,43.4996584643,0.0000000000
4257,19.0000000000,161.7944582072,0.0000000000
4258,19.0000000000,16.3397385789,0.0000000000
4259,19.0000000000,43.2484617787,0.0000000000
4260,19.0000000000,22.5369372235,0.0000000000
4261,19.0000000000,82.1094250483,0.0000000000
4262,19.0000000000,53.1234174295,0.0000000000
4263,19.0000000000,83.3571397787,0.0000000000
4264,19.0000000000,143.6080011830,0.0000000000
4265,19.0000000000,98.2708373805,0.0000000000
4266,19.0000000000,21.6349808082,0.0000000000
4267,19.0000000000,7.2764113921,0.0000000000
4268,19.0000000000,103.6691639171,0.0000000000
4269,19.0000000000,32.0606530480,0.0000000000
4270,19.0000000000,85.3547192738,0.0000000000
4271,19.0000000000,154.3204350544,0.0000000000
4272,19.0000000000,89.8081312602,0.0000000000
4273,19.0000000000,113.7014167240,0.0000000000
4274,19.0000000000,69.1242582239,0.0000000000
4275,19.0000000000,70.2028007832,0.0000000000
4276,19.0000000000,18.6165489805,0.0000000000
4277,19.0000000000,39.8213467723,0.0000000000
4278,19.0000000000,21.2928090922,0.0000000000
4279,19.0000000000,61.2208132253,0.0000000000
4280,19.0000000000,104.7433847389,0.0000000000
4281,19.0000000000,36.8532062089,0.0000000000
4282,19.0000000000,133.3673888264,0.0000000000
4283,19.0000000000,85.5426723102,0.0000000000
4284,19.0000000000,94.6587579226,0.0000000000
4285,19.0000000000,129.6830034133,0.0000000000
4286,19.0000000000,81.9289117506,0.0000000000
4287,19.0000000000,95.0082587022,0.0000000000
4288,19.0000000000,86.8312992022,0.0000000000
4289,19.0000000000,25.9882056366,0.0000000000
4290,19.0000000000,45.1163964456,0.0000000000
4291,19.0000000000,124.9976253973,0.0000000000
4292,19.0000000000,184.6582818771,0.0000000000
4293,19.0000000000,41.7694364271,0.0000000000
4294,19.0000000000,71.9594480746,0.0000000000
4295,19.0000000000,54.5292264200,0.0000000000
4296,19.0000000000,101.4839316584,0.0000000000
4297,19.0000000000,88.2610930609,0.0000000000
4298,19.0000000000,20.1290261875,0.0000000000
4299,19.0000000000,184.4736757415,0.0000000000
4300,19.0000000000,159.6644953555,0.0000000000
4301,19.0000000000,111.8493467725,0.0000000000
4302,19.0000000000,87.6243572859,0.0000000000
4303,19.0000000000,57.9205989783,0.0000000000
4304,19.0000000000,70.7237053147,0.0000000000
4305,19.0000000000,62.9539891246,0.0000000000
4306,19.0000000000,71.1005958422,0.0000000000
4307,19.0000000000,27.0479464744,0.0000000000
4308,19.0000000000,136.1519508481,0.0000000000
4309,19.0000000000,92.0853907767,0.0000000000
4310,19.0000000000,75.3930176989,0.0000000000
4311,19.0000000000,109.3053589696,0.0000000000
4312,19.0000000000,110.0302730371,0.0000000000
4313,19.0000000000,16.9042579372,0.0000000000
4314,19.0000000000,41.1623357770,0.0000000000
4315,19.0000000000,80.6784727111,0.0000000000
4316,19.0000000000,129.2634916410,0.0000000000
4317,19.0000000000,132.1583402334,0.0000000000
4318,19.0000000000,60.5242088251,0.0000000000
4319,19.0000000000,117.6277884357,0.0000000000
4320,19.0000000000,14.4603770181,0.0000000000
4321,19.0000000000,108.3547329403,0.0000000000
4322,19.0000000000,76.6435226172,0.0000000000
4323,19.0000000000,56.2012504593,0.0000000000
4324,19.0000000000,87.9403206871,0.0000000000
4325,19.0000000000,94.4730092110,0.0000000000
4326,19.0000000000,166.4786035775,0.0000000000
4327,19.0000000000,184.1043662729,0.0000000000
4328,19.0000000000,74.5090209448,0.0000000000
4329,19.0000000000,131.0109860185,0.0000000000
4330,19.0000000000,70.8769734657,0.0000000000
4331,19.0000000000,97.5759325811,0.0000000000
4332,19.0000000000,48.9279802016,0.0000000000
4333,19.0000000000,39.0479647037,0.0000000000
4334,19.0000000000,87.2646825235,0.0000000000
4335,19.0000000000,62.1620202298,0.0000000000
4336,19.0000000000,58.4780028447,0.0000000000
4337,19.0000000000,25.0541190086,0.0000000000
4338,19.0000000000,36.2626597791,0.0000000000
4339,19.0000000000,104.1515819805,0.0000000000
4340,19.0000000000,103.8371715136,0.0000000000
4341,19.0000000000,78.7948048610,0.0000000000
4342,19.0000000000,92.0036089852,0.0000000000
4343,19.0000000000,22.3942389438,0.0000000000
4344,19.0000000000,128.9051389420,0.0000000000
4345,19.0000000000,91.6585056177,0.0000000000
4346,19.0000000000,106.0229800034,0.0000000000
4347,19.0000000000,42.1404737645,0.0000000000
4348,19.0000000000,101.6113480929,0.0000000000
4349,19.0000000000,102.6001019806,0.0000000000
4350,19.0000000000,62.3975116577,0.0000000000
4351,19.0000000000,184.7095235506,0.0000000000
4352,19.0000000000,62.5255670321,0.0000000000
4353,19.0000000000,147.5166933932,0.0000000000
4354,19.0000000000,128.8724905170,0.0000000000
4355,19.0000000000,151.5686200797,0.0000000000
4356,19.0000000000,75.6045480181,0.0000000000
4357,19.0000000000,46.0963400880,0.0000000000
4358,19.0000000000,42.0558060218,0.0000000000
4359,19.0000000000,115.6463010990,0.0000000000
4360,19.0000000000,85.7028600377,0.0000000000
4361,19.0000000000,76.6023880193,0.0000000000
4362,19.0000000000,72.9045122815,0.0000000000
4363,19.0000000000,19.5752744923,0.0000000000
4364,19.0000000000,64.4296275184,0.0000000000
4365,19.0000000000,158.5791475919,0.0000000000
4366,19.0000000000,98.0573843311,0.0000000000
4367,19.0000000000,48.5234031493,0.0000000000
4368,19.0000000000,131.5399972602,0.0000000000
4369,19.0000000000,104.5038815484,0.0000000000
4370,19.0000000000,173.7870035944,0.0000000000
4371,19.0000000000,56.6739663315,0.0000000000
4372,19.0000000000,49.1488736395,0.0000000000
4373,19.0000000000,147.3359375517,0.0000000000
4374,19.0000000000,71.5789439481,0.0000000000
4375,19.0000000000,63.8762158642,0.0000000000
4376,19.0000000000,107.6031899046,0.0000000000
4377,19.0000000000,65.9926888260,0.0000000000
4378,19.0000000000,47.9882303404,0.0000000000
4379,19.0000000000,111.7134262962,0.0000000000
4380,19.0000000000,90.1972227708,0.0000000000
4381,19.0000000000,39.0332794409,0.0000000000
4382,19.0000000000,109.6428334326,0.0000000000
4383,19.0000000000,40.1745732134,0.0000000000
4384,19.0000000000,21.1390417483,0.0000000000
4385,19.0000000000,98.5848684600,0.0000000000
4386,19.0000000000,49.1943501087,0.0000000000
4387,19.0000000000,92.3323936647,0.0000000000
4388,19.0000000000,250.6220591395,0.0000000000
4389,19.0000000000,172.4544025071,0.0000000000
4390,19.0000000000,51.6400720258,0.0000000000
4391,19.0000000000,59.3693836656,0.0000000000
4392,19.0000000000,108.2586961481,0.0000000000
4393,19.0000000000,7.0160110544,0.0000000000
4394,19.0000000000,92.6673735164,0.0000000000
4395,19.0000000000,55.1862788616,0.0000000000
4396,19.0000000000,99.0433703287,0.0000000000
4397,19.0000000000,106.0656929704,0.0000000000
4398,19.0000000000,103.6853860873,0.0000000000
4399,19.0000000000,21.9682436256,0.0000000000
4400,19.0000000000,36.3667886963,0.0000000000
4401,19.0000000000,142.2669405777,0.0000000000
4402,19.0000000000,38.5444124291,0.0000000000
4403,19.0000000000,79.4007117164,0.0000000000
4404,19.0000000000,134.2482715837,0.0000000000
4405,19.0000000000,14.7608476599,0.0000000000
4406,19.0000000000,46.0533310136,0.0000000000
4407,19.0000000000,103.3861991075,0.0000000000
4408,19.0000000000,36.2221861211,0.0000000000
4409,19.0000000000,89.2518792728,0.0000000000
4410,19.0000000000,133.0341636890,0.0000000000
4411,19.0000000000,93.6352433159,0.0000000000
4412,19.0000000000,139.3350289664,0.0000000000
4413,19.0000000000,59.8252835413,0.0000000000
4414,19.0000000000,112.1828093977,0.0000000000
4415,19.0000000000,136.6135354889,0.0000000000
4416,19.0000000000,56.3390621503,0.0000000000
4417,19.0000000000,136.3972510679,0.0000000000
4418,19.0000000000,31.5618293076,0.0000000000
4419,19.0000000000,91.9450972431,0.0000000000
4420,19.0000000000,40.8515680192,0.0000000000
4421,19.0000000000,109.8398158047,0.0000000000
4422,19.0000000000,87.6390311190,0.0000000000
4423,19.0000000000,105.2609484802,0.0000000000
4424,19.0000000000,129.2545852531,0.0000000000
4425,19.0000000000,82.5383552632,0.0000000000
4426,19.0000000000,50.9137131604,0.0000000000
4427,19.0000000000,138.3526775268,0.0000000000
4428,19.0000000000,165.2443553474,0.0000000000
4429,19.0000000000,139.3943014080,0.0000000000
4430,19.0000000000,37.9923424035,0.0000000000
4431,19.0000000000,124.6969385115,0.0000000000
4432,19.0000000000,100.8284337211,0.0000000000
4433,19.0000000000,74.0303000607,0.0000000000
4434,19.0000000000,35.2796860389,0.0000000000
4435,19.0000000000,108.5862967522,0.0000000000
4436,19.0000000000,103.4052176363,0.0000000000
4437,19.0000000000,51.7519700520,0.0000000000
4438,19.0000000000,69.3265580102,0.0000000000
4439,19.0000000000,41.7478109828,0.0000000000
4440,19.0000000000,162.1876174732,0.0000000000
4441,19.0000000000,80.5546422165,0.0000000000
4442,19.0000000000,96.3323220603,0.0000000000
4443,19.0000000000,91.4324815940,0.0000000000
4444,19.0000000000,123.9655437150,0.0000000000
4445,19.0000000000,102.0477099961,0.0000000000
4446,19.0000000000,54.2894058527,0.0000000000
4447,19.0000000000,78.6389868716,0.0000000000
4448,19.0000000000,60.5990499406,0.0000000000
4449,19.0000000000,75.9704676746,0.0000000000
4450,19.0000000000,104.0488587796,0.0000000000
4451,19.0000000000,80.6570692746,0.0000000000
4452,19.0000000000,95.4067261998,0.0000000000
4453,19.0000000000,42.6868800422,0.0000000000
4454,19.0000000000,82.4733393686,0.0000000000
4455,19.0000000000,106.7403598272,0.0000000000
4456,19.0000000000,100.5756518380,0.0000000000
4457,19.0000000000,71.3025819346,0.0000000000
4458,19.0000000000,47.9284983460,0.0000000000
4459,19.0000000000,169.8403840352,0.0000000000
4460,19.0000000000,95.8445054107,0.0000000000
4461,19.0000000000,81.9801881379,0.0000000000
4462,19.0000000000,41.0673411569,0.0000000000
4463,19.0000000000,114.4920886171,0.0000000000
4464,19.0000000000,92.3129030311,0.0000000000
4465,19.0000000000,50.7960692077,0.0000000000
4466,19.0000000000,11.1028579061,0.0000000000
4467,19.0000000000,85.2100938779,0.0000000000
4468,19.0000000000,44.2877080360,0.0000000000
4469,19.0000000000,70.9297373925,0.0000000000
4470,19.0000000000,107.0158486942,0.0000000000
4471,19.0000000000,105.8599192755,0.0000000000
4472,19.0000000000,28.0599329855,0.0000000000
4473,19.0000000000,63.4819790723,0.0000000000
4474,19.0000000000,146.9395373870,0.0000000000
4475,19.0000000000,54.3115164772,0.0000000000
4476,19.0000000000,66.7145378398,0.0000000000
4477,19.0000000000,71.9147231221,0.0000000000
4478,19.0000000000,5.9953346447,0.0000000000
4479,19.0000000000,112.2652089917,0.0000000000
4480,19.0000000000,25.1833620637,0.0000000000
4481,19.0000000000,55.2844210235,0.0000000000
4482,19.0000000000,48.3712280557,0.0000000000
4483,19.0000000000,91.1776625577,0.0000000000
4484,19.0000000000,64.8886304223,0.0000000000
4485,19.0000000000,108.8955597800,0.0000000000
4486,19.0000000000,120.3995275368,0.0000000000
4487,19.0000000000,39.0118970235,0.0000000000
4488,19.0000000000,45.0097316560,0.0000000000
4489,19.0000000000,95.0308100333,0.0000000000
4490,19.0000000000,124.8975246137,0.0000000000
4491,19.0000000000,173.6733938910,0.0000000000
4492,19.0000000000,48.2357412059,0.0000000000
4493,19.0000000000,133.4606438150,0.0000000000
4494,19.0000000000,37.8160610241,0.0000000000
4495,19.0000000000,71.0690776739,0.0000000000
4496,19.0000000000,126.3071120474,0.0000000000
4497,19.0000000000,50.6973840083,0.0000000000
4498,19.0000000000,41.0610499602,0.0000000000
4499,19.0000000000,19.1290190251,0.0000000000
4500,19.0000000000,95.2911653153,0.0000000000
4501,19.0000000000,90.4680382204,0.0000000000
4502,19.0000000000,190.7412880922,0.0000000000
4503,19.0000000000,80.5186179047,0.0000000000
4504,19.0000000000,44.1606984153,0.0000000000
4505,19.0000000000,67.1912665457,0.0000000000
4506,19.0000000000,24.7451696164,0.0000000000
4507,19.0000000000,103.1713753440,0.0000000000
4508,19.0000000000,112.4224265480,0.0000000000
4509,19.0000000000,49.2186714413,0.0000000000
4510,19.0000000000,54.2129249414,0.0000000000
4511,19.0000000000,27.6405364532,0.0000000000
4512,19.0000000000,28.0389459001,0.0000000000
4513,19.0000000000,73.8707911709,0.0000000000
4514,19.0000000000,85.7986712626,0.0000000000
4515,19.0000000000,11.2040725593,0.0000000000
4516,19.0000000000,103.3141674641,0.0000000000
4517,19.0000000000,57.7235549692,0.0000000000
4518,19.0000000000,90.0584186655,0.0000000000
4519,19.0000000000,87.1785246197,0.0000000000
4520,19.0000000000,123.4691825934,0.0000000000
4521,19.0000000000,139.2211221205,0.0000000000
4522,19.0000000000,137.0957941241,0.0000000000
4523,19.0000000000,62.8591138745,0.0000000000
4524,19.0000000000,96.9445953379,0.0000000000
4525,19.0000000000,40.0740041713,0.0000000000
4526,19.0000000000,77.6621069217,0.0000000000
4527,19.0000000000,59.4551179432,0.0000000000
4528,19.0000000000,62.3539281711,0.0000000000
4529,19.0000000000,120.7172735433,0.0000000000
4530,19.0000000000,151.2516126237,0.0000000000
4531,19.0000000000,63.2866119006,0.0000000000
4532,19.0000000000,127.5731182508,0.0000000000
4533,19.0000000000,74.8219542289,0.0000000000
4534,19.0000000000,55.0968696061,0.0000000000
4535,19.0000000000,69.1985168843,0.0000000000
4536,19.0000000000,58.9739702405,0.0000000000
4537,19.0000000000,39.1553538588,0.0000000000
4538,19.0000000000,21.1268002122,0.0000000000
4539,19.0000000000,16.4409283575,0.0000000000
4540,19.0000000000,111.2045448223,0.0000000000
4541,19.0000000000,89.6934718055,0.0000000000
