T,epsilon,SNR_dB,scheme,baseline,mean_delta_K,std_delta_K,ci95_low,ci95_high,P_delta_gt_0,mean_delta_I_AB,mean_delta_chi_BE,mean_delta_outage,gain_source,repetitions
4.641588833612782e-05,0.0125,-40.3230346365786,PS,MB-global-opt,-1.7040151715293706e-06,1.0645418991738632e-06,-4.34848384897271e-06,9.404535059139695e-07,0.0,-1.147282975881107e-06,6.140963444423164e-07,0.0,No positive gain,3
0.0001,0.0225,-36.98970492917036,PS,MB-global-opt,-1.70733471018813e-06,1.1277619214227676e-06,-4.508850629035722e-06,1.0941812086594618e-06,0.0,-1.1913886055481271e-07,1.5941527926610632e-06,0.0,No positive gain,3
4.641588833612782e-05,0.0025,-40.32303362867056,PS,MB-global-opt,-1.7157387424434292e-06,3.205486085535201e-06,-9.678607611913687e-06,6.2471301270268285e-06,0.3333333333333333,-1.4718640197012671e-06,3.1746792372722155e-07,0.0,No positive gain,3
6.812920690579608e-05,0.0175,-38.65636929898821,PS,MB-global-opt,-1.735662684051085e-06,3.1378591089503104e-06,-9.53053683065724e-06,6.059211462555071e-06,0.3333333333333333,-7.660461400031219e-07,1.0079188510481174e-06,0.0,No positive gain,3
3.1622776601683795e-05,0.03,-41.9897021033993,PS+GS,MB-global-opt,-1.768076916253139e-06,5.60670429328061e-07,-3.160859473592964e-06,-3.75294358913314e-07,0.0,-1.3295440650651358e-06,5.050100544412572e-07,0.0,No positive gain,3
0.004641588833612777,0.0225,-20.32326015011975,PS+GS,MB-global-opt,-1.771020858913214e-06,7.094319552288048e-05,-0.00017800368824719387,0.00017446164652936742,0.6666666666666666,4.296573154564479e-05,4.258846582727571e-05,0.0,No positive gain,3
0.0001467799267622069,0.0075,-35.32303576715707,PS+GS,MB-global-opt,-1.7887579682795847e-06,4.68637145114524e-06,-1.3430350021195328e-05,9.85283408463616e-06,0.3333333333333333,-6.415976443463478e-07,1.179240206150567e-06,0.0,No positive gain,3
0.0006812920690579609,0.005,-28.65637410705521,PS+GS,MB-global-opt,-1.8077486590624516e-06,3.976304234152839e-05,-0.00010058462167235419,9.696912435422928e-05,0.6666666666666666,2.445412963976897e-06,4.13089097484054e-06,0.0,No positive gain,3
3.1622776601683795e-05,0.03,-41.9897021033993,PS,MB-global-opt,-1.88202321399859e-06,5.605859051229782e-07,-3.2745958015730155e-06,-4.894506264241646e-07,0.0,-1.3296119319624229e-06,6.188918786342867e-07,0.0,No positive gain,3
0.0001467799267622069,0.0075,-35.32303576715707,PS,MB-global-opt,-2.0595874978379595e-06,4.68619299033788e-06,-1.3700736229532076e-05,9.581561233856157e-06,0.3333333333333333,-6.417018214577297e-07,1.4499707674531237e-06,0.0,No positive gain,3
0.0006812920690579609,0.0175,-28.656392599570978,PS+GS,MB-global-opt,-2.2336638177300906e-06,2.6696477099662006e-05,-6.855138935105773e-05,6.408406171559755e-05,0.3333333333333333,4.8350669565877524e-06,6.826977426488412e-06,0.0,No positive gain,3
3.1622776601683795e-05,0.005,-41.989700386700115,PS+GS,MB-global-opt,-2.3101075172486183e-06,1.4890809473683794e-06,-6.009189654409478e-06,1.388974619912241e-06,0.0,-2.180430327255086e-06,2.386987063562884e-07,0.0,No positive gain,3
1e-05,0.0,-46.98970004336019,GS,MB-global-opt,-2.3117498043549276e-06,1.2235436192496682e-06,-5.3512006508668494e-06,7.277010421569942e-07,0.0,1.3467157439587634e-06,3.5911297611157522e-06,0.0,No positive gain,3
0.01,0.005,-16.989808615623517,PS+GS,MB-global-opt,-2.337212867479834e-06,0.0003819104864283126,-0.0009510554547052071,0.0009463810289702474,0.6666666666666666,4.7901936398512625e-05,4.78440524460666e-05,0.0,No positive gain,3
3.1622776601683795e-05,0.005,-41.989700386700115,PS,MB-global-opt,-2.3654020603706507e-06,1.4891027465775476e-06,-6.064538349769091e-06,1.333734229027789e-06,0.0,-2.18046538454549e-06,2.939599450524355e-07,0.0,No positive gain,3
