stage,point_index,T,epsilon,SNR_dB,scheme,repetition,I_AB,chi_BE,beta_I_AB,K_raw,K_positive,entropy,outage,noise_seed,ncut,awgn_samples,case_id,case_type,oracle_nu
confirmation,2,0.03162277660168379,0.0,-11.989700043360187,GS,5,0.044891672045600295,0.0364373096751085,0.042647088443320276,0.006209778768211778,0.006209778768211778,8.0,0,1240005,150,512,2,best_overall,0.5
confirmation,3,3.1622776602e-05,0.03,-41.98970210335588,GS,5,4.545558147395212e-05,6.732858782698692e-05,4.318280240025452e-05,-2.41457854267324e-05,0.0,8.0,1,1240005,150,512,3,near_threshold,0.15
confirmation,4,1.4677992676e-05,0.025,-45.323034173580155,GS,5,2.1321122001261017e-05,3.0787591599690245e-05,2.0255065901197966e-05,-1.0532525698492279e-05,0.0,8.0,1,1240005,150,512,4,near_threshold,0.37
confirmation,5,1.2115276586e-05,0.025,-46.156367367829006,GS,5,1.747651310424203e-05,2.558754243286998e-05,1.660268744902993e-05,-8.984854983840051e-06,0.0,8.0,1,1240005,150,512,5,near_threshold,0.35
confirmation,6,0.004641588833613,0.025,-20.32328534643597,GS,5,0.006717276350433288,0.0077075817884877385,0.006381412532911623,-0.0013261692555761153,0.0,8.0,1,1240005,150,512,6,failure,0.3
confirmation,7,0.004641588833613,0.03,-20.323335738630295,GS,5,0.006674988766640411,0.00796318104084448,0.006341239328308389,-0.001621941712536091,0.0,8.0,1,1240005,150,512,7,failure,0.33
confirmation,8,0.002154434690032,0.01,-23.65641349272952,GS,5,0.003083278783356569,0.003253130175815855,0.00292911484418874,-0.00032401533162711464,0.0,8.0,1,1240005,150,512,8,failure,0.32
confirmation,0,0.1,0.03,-6.9962095796561385,PS+GS,5,0.13627679412150595,0.10869745793698393,0.12946295441543065,0.02076549647844672,0.02076549647844672,6.408923689874859,0,1240005,150,512,0,best_overall,0.15
confirmation,1,0.06812920690579609,0.015,-8.658585253667717,PS+GS,5,0.09356555080501572,0.07088455234200008,0.08888727326476493,0.01800272092276485,0.01800272092276485,6.408923689874859,0,1240005,150,512,1,best_overall,0.23
confirmation,2,0.03162277660168379,0.0,-11.989700043360187,PS+GS,5,0.044836864570646284,0.030726932319230293,0.042595021342113966,0.011868089022883672,0.011868089022883672,6.408923689874859,0,1240005,150,512,2,best_overall,0.5
confirmation,3,3.1622776602e-05,0.03,-41.98970210335588,PS+GS,5,4.53812535310405e-05,4.282157807078413e-05,4.311219085448847e-05,2.906127837043457e-07,2.906127837043457e-07,6.408923689874859,0,1240005,150,512,3,near_threshold,0.15
confirmation,4,1.4677992676e-05,0.025,-45.323034173580155,PS+GS,5,2.1509564758659394e-05,1.92979431592466e-05,2.0434086520726423e-05,1.136143361479823e-06,1.136143361479823e-06,6.408923689874859,0,1240005,150,512,4,near_threshold,0.37
confirmation,5,1.2115276586e-05,0.025,-46.156367367829006,PS+GS,5,1.7507360890789414e-05,1.5973224624765692e-05,1.6631992846249944e-05,6.587682214842523e-07,6.587682214842523e-07,6.408923689874859,0,1240005,150,512,5,near_threshold,0.35
confirmation,6,0.004641588833613,0.025,-20.32328534643597,PS+GS,5,0.006712623388937189,0.005571895967484863,0.006376992219490329,0.0008050962520054659,0.0008050962520054659,6.408923689874859,0,1240005,150,512,6,failure,0.3
confirmation,7,0.004641588833613,0.03,-20.323335738630295,PS+GS,5,0.006663813254908391,0.005737355921273446,0.006330622592162971,0.0005932666708895248,0.0005932666708895248,6.408923689874859,0,1240005,150,512,7,failure,0.33
confirmation,8,0.002154434690032,0.01,-23.65641349272952,PS+GS,5,0.0031010544043406085,0.0023606130513500467,0.002946001684123578,0.0005853886327735311,0.0005853886327735311,6.408923689874859,0,1240005,150,512,8,failure,0.32
confirmation,0,0.1,0.03,-6.9962095796561385,MB-oracle-per-state,5,0.13601093963141064,0.10806672300744014,0.1292103926498401,0.02114366964239997,0.02114366964239997,5.830851008351519,0,1240005,150,512,0,best_overall,0.15
confirmation,1,0.06812920690579609,0.015,-8.658585253667717,MB-oracle-per-state,5,0.0930944862770664,0.07045526305671834,0.08843976196321308,0.017984498906494742,0.017984498906494742,5.214483749515269,0,1240005,150,512,1,best_overall,0.23
confirmation,2,0.03162277660168379,0.0,-11.989700043360187,MB-oracle-per-state,5,0.044372435858069714,0.0307432328180286,0.042153814065166224,0.011410581247137626,0.011410581247137626,4.094191459658055,0,1240005,150,512,2,best_overall,0.5
confirmation,3,3.1622776602e-05,0.03,-41.98970210335588,MB-oracle-per-state,5,4.536766332119413e-05,4.236824647763093e-05,4.3099280155134424e-05,7.310336775034912e-07,7.310336775034912e-07,5.830851008351519,0,1240005,150,512,3,near_threshold,0.15
confirmation,4,1.4677992676e-05,0.025,-45.323034173580155,MB-oracle-per-state,5,2.1671635355602348e-05,1.9114868743397295e-05,2.058805358782223e-05,1.4731848444249338e-06,1.4731848444249338e-06,4.528593994753737,0,1240005,150,512,4,near_threshold,0.37
confirmation,5,1.2115276586e-05,0.025,-46.156367367829006,MB-oracle-per-state,5,1.7432736351352673e-05,1.5800756171246988e-05,1.656109953378504e-05,7.603433625380511e-07,7.603433625380511e-07,4.6087643427564595,0,1240005,150,512,5,near_threshold,0.35
confirmation,6,0.004641588833613,0.025,-20.32328534643597,MB-oracle-per-state,5,0.006657044875206353,0.005525806577856285,0.0063241926314460345,0.0007983860535897497,0.0007983860535897497,4.831156749170511,0,1240005,150,512,6,failure,0.3
confirmation,7,0.004641588833613,0.03,-20.323335738630295,MB-oracle-per-state,5,0.006633904922787259,0.00569113658674647,0.006302209676647896,0.0006110730899014259,0.0006110730899014259,4.693653238773344,0,1240005,150,512,7,failure,0.33
confirmation,8,0.002154434690032,0.01,-23.65641349272952,MB-oracle-per-state,5,0.0031359963818289316,0.0023450300263356816,0.002979196562737485,0.0006341665364018034,0.0006341665364018034,4.7380473561634675,0,1240005,150,512,8,failure,0.32
confirmation,0,0.1,0.03,-6.9962095796561385,MB-fixed,6,0.13863553562881403,0.10885544238422873,0.13170375884737331,0.022848316463144586,0.022848316463144586,6.408923689874861,0,1240006,150,512,0,best_overall,0.15
confirmation,1,0.06812920690579609,0.015,-8.658585253667717,MB-fixed,6,0.09425216903541767,0.07097453225988226,0.08953956058364677,0.018565028323764513,0.018565028323764513,6.408923689874861,0,1240006,150,512,1,best_overall,0.23
confirmation,2,0.03162277660168379,0.0,-11.989700043360187,MB-fixed,6,0.04460848445831367,0.030731486570848787,0.04237806023539798,0.011646573664549194,0.011646573664549194,6.408923689874861,0,1240006,150,512,2,best_overall,0.5
confirmation,3,3.1622776602e-05,0.03,-41.98970210335588,MB-fixed,6,4.5229082637376905e-05,4.293545989764169e-05,4.296762850550806e-05,3.216860786636608e-08,3.216860786636608e-08,6.408923689874861,0,1240006,150,512,3,near_threshold,0.15
confirmation,4,1.4677992676e-05,0.025,-45.323034173580155,MB-fixed,6,2.1192860782726086e-05,1.934969384520535e-05,2.0133217743589783e-05,7.835238983844313e-07,7.835238983844313e-07,6.408923689874861,0,1240006,150,512,4,near_threshold,0.37
confirmation,5,1.2115276586e-05,0.025,-46.156367367829006,MB-fixed,6,1.7586339546404872e-05,1.6016495482329418e-05,1.6707022569084627e-05,6.905270867552084e-07,6.905270867552084e-07,6.408923689874861,0,1240006,150,512,5,near_threshold,0.35
confirmation,6,0.004641588833613,0.025,-20.32328534643597,MB-fixed,6,0.006700286025187907,0.005581897562515037,0.006365271723928511,0.0007833741614134745,0.0007833741614134745,6.408923689874861,0,1240006,150,512,6,failure,0.3
confirmation,7,0.004641588833613,0.03,-20.323335738630295,MB-fixed,6,0.006682543325281287,0.005748056005564051,0.006348416159017222,0.0006003601534531715,0.0006003601534531715,6.408923689874861,0,1240006,150,512,7,failure,0.33
confirmation,8,0.002154434690032,0.01,-23.65641349272952,MB-fixed,6,0.0031091150718669525,0.0023641699892906765,0.0029536593182736045,0.000589489328982928,0.000589489328982928,6.408923689874861,0,1240006,150,512,8,failure,0.32
confirmation,0,0.1,0.03,-6.9962095796561385,MB-global-opt,6,0.13882744986349227,0.10799463093903161,0.13188607737031766,0.023891446431286045,0.023891446431286045,4.7380473561634675,0,1240006,150,512,0,best_overall,0.15
confirmation,1,0.06812920690579609,0.015,-8.658585253667717,MB-global-opt,6,0.0925526816808544,0.07048725702455805,0.08792504759681168,0.017437790572253628,0.017437790572253628,4.7380473561634675,0,1240006,150,512,1,best_overall,0.23
confirmation,2,0.03162277660168379,0.0,-11.989700043360187,MB-global-opt,6,0.044068735828596495,0.03071638408634536,0.04186529903716667,0.011148914950821306,0.011148914950821306,4.7380473561634675,0,1240006,150,512,2,best_overall,0.5
confirmation,3,3.1622776602e-05,0.03,-41.98970210335588,MB-global-opt,6,4.4990440728476244e-05,4.231656801634287e-05,4.274091869205243e-05,4.2435067570956164e-07,4.2435067570956164e-07,4.7380473561634675,0,1240006,150,512,3,near_threshold,0.15
confirmation,4,1.4677992676e-05,0.025,-45.323034173580155,MB-global-opt,6,2.1116258466236104e-05,1.906889696989822e-05,2.00604455429243e-05,9.915485730260798e-07,9.915485730260798e-07,4.7380473561634675,0,1240006,150,512,4,near_threshold,0.37
confirmation,5,1.2115276586e-05,0.025,-46.156367367829006,MB-global-opt,6,1.7577318858208457e-05,1.578171546512408e-05,1.6698452915298034e-05,9.167374501739545e-07,9.167374501739545e-07,4.7380473561634675,0,1240006,150,512,5,near_threshold,0.35
confirmation,6,0.004641588833613,0.025,-20.32328534643597,MB-global-opt,6,0.006660103042445797,0.005527563688731529,0.006327097890323507,0.0007995342015919777,0.0007995342015919777,4.7380473561634675,0,1240006,150,512,6,failure,0.3
confirmation,7,0.004641588833613,0.03,-20.323335738630295,MB-global-opt,6,0.006717289592535813,0.005689845467135468,0.006381425112909022,0.0006915796457735539,0.0006915796457735539,4.7380473561634675,0,1240006,150,512,7,failure,0.33
confirmation,8,0.002154434690032,0.01,-23.65641349272952,MB-global-opt,6,0.0031375213769919696,0.0023450300263356816,0.002980645308142371,0.0006356152818066895,0.0006356152818066895,4.7380473561634675,0,1240006,150,512,8,failure,0.32
confirmation,0,0.1,0.03,-6.9962095796561385,PS,6,0.1386355356288158,0.10885544238423872,0.131703758847375,0.022848316463136287,0.022848316463136287,6.408923689874859,0,1240006,150,512,0,best_overall,0.15
confirmation,1,0.06812920690579609,0.015,-8.658585253667717,PS,6,0.09425216903541944,0.07097453225989003,0.08953956058364847,0.018565028323758434,0.018565028323758434,6.408923689874859,0,1240006,150,512,1,best_overall,0.23
confirmation,2,0.03162277660168379,0.0,-11.989700043360187,PS,6,0.04460848445831633,0.030731486570853228,0.042378060235400514,0.011646573664547286,0.011646573664547286,6.408923689874859,0,1240006,150,512,2,best_overall,0.5
confirmation,3,3.1622776602e-05,0.03,-41.98970210335588,PS,6,4.5229082638265083e-05,4.293545989764169e-05,4.2967628506351825e-05,3.216860871013287e-08,3.216860871013287e-08,6.408923689874859,0,1240006,150,512,3,near_threshold,0.15
confirmation,4,1.4677992676e-05,0.025,-45.323034173580155,PS,6,2.1192860784502443e-05,1.934969384520535e-05,2.013321774527732e-05,7.835239000719682e-07,7.835239000719682e-07,6.408923689874859,0,1240006,150,512,4,near_threshold,0.37
confirmation,5,1.2115276586e-05,0.025,-46.156367367829006,PS,6,1.7586339549069407e-05,1.6016495482329418e-05,1.6707022571615937e-05,6.90527089286519e-07,6.90527089286519e-07,6.408923689874859,0,1240006,150,512,5,near_threshold,0.35
confirmation,6,0.004641588833613,0.025,-20.32328534643597,PS,6,0.006700286025190572,0.005581897562515037,0.006365271723931042,0.0007833741614160054,0.0007833741614160054,6.408923689874859,0,1240006,150,512,6,failure,0.3
confirmation,7,0.004641588833613,0.03,-20.323335738630295,PS,6,0.006682543325283952,0.005748056005565605,0.006348416159019754,0.000600360153454149,0.000600360153454149,6.408923689874859,0,1240006,150,512,7,failure,0.33
confirmation,8,0.002154434690032,0.01,-23.65641349272952,PS,6,0.003109115071868729,0.002364169989292675,0.0029536593182752924,0.0005894893289826175,0.0005894893289826175,6.408923689874859,0,1240006,150,512,8,failure,0.32
confirmation,0,0.1,0.03,-6.9962095796561385,GS,6,0.13804226840764677,0.13985341625350833,0.13114015498726442,-0.008713261266243916,0.0,8.0,1,1240006,150,512,0,best_overall,0.15
confirmation,1,0.06812920690579609,0.015,-8.658585253667717,GS,6,0.09484124444243491,0.09069432939492561,0.09009918222031316,-0.0005951471746124537,0.0,8.0,1,1240006,150,512,1,best_overall,0.23
confirmation,2,0.03162277660168379,0.0,-11.989700043360187,GS,6,0.04493989830591172,0.0364373096751085,0.042692903390616134,0.006255593715507636,0.006255593715507636,8.0,0,1240006,150,512,2,best_overall,0.5
confirmation,3,3.1622776602e-05,0.03,-41.98970210335588,GS,6,4.564491190439668e-05,6.732858782698692e-05,4.336266630917684e-05,-2.3965921517810076e-05,0.0,8.0,1,1240006,150,512,3,near_threshold,0.15
confirmation,4,1.4677992676e-05,0.025,-45.323034173580155,GS,6,2.1251301588698368e-05,3.0787591599690245e-05,2.018873650926345e-05,-1.0598855090426796e-05,0.0,8.0,1,1240006,150,512,4,near_threshold,0.37
confirmation,5,1.2115276586e-05,0.025,-46.156367367829006,GS,6,1.7488987072766804e-05,2.558754243286998e-05,1.6614537719128464e-05,-8.973004713741516e-06,0.0,8.0,1,1240006,150,512,5,near_threshold,0.35
confirmation,6,0.004641588833613,0.025,-20.32328534643597,GS,6,0.006683020087261404,0.0077075817884877385,0.006348869082898334,-0.0013587127055894044,0.0,8.0,1,1240006,150,512,6,failure,0.3
confirmation,7,0.004641588833613,0.03,-20.323335738630295,GS,6,0.006662784129024324,0.00796318104084448,0.006329644922573107,-0.0016335361182713733,0.0,8.0,1,1240006,150,512,7,failure,0.33
confirmation,8,0.002154434690032,0.01,-23.65641349272952,GS,6,0.003104209242295042,0.003253130175815855,0.0029489987801802897,-0.00030413139563556513,0.0,8.0,1,1240006,150,512,8,failure,0.32
confirmation,0,0.1,0.03,-6.9962095796561385,PS+GS,6,0.13863558371434248,0.10869745793698393,0.13170380452862535,0.023006346591641413,0.023006346591641413,6.408923689874859,0,1240006,150,512,0,best_overall,0.15
confirmation,1,0.06812920690579609,0.015,-8.658585253667717,PS+GS,6,0.09425215326247383,0.07088455234200008,0.08953954559935012,0.01865499325735004,0.01865499325735004,6.408923689874859,0,1240006,150,512,1,best_overall,0.23
confirmation,2,0.03162277660168379,0.0,-11.989700043360187,PS+GS,6,0.044608440333884225,0.030726932319230293,0.042378018317190014,0.01165108599795972,0.01165108599795972,6.408923689874859,0,1240006,150,512,2,best_overall,0.5
confirmation,3,3.1622776602e-05,0.03,-41.98970210335588,PS+GS,6,4.5229071109709196e-05,4.282157807078413e-05,4.296761755422373e-05,1.460394834396043e-07,1.460394834396043e-07,6.408923689874859,0,1240006,150,512,3,near_threshold,0.15
confirmation,4,1.4677992676e-05,0.025,-45.323034173580155,PS+GS,6,2.1192867905028834e-05,1.92979431592466e-05,2.0133224509777392e-05,8.352813505307921e-07,8.352813505307921e-07,6.408923689874859,0,1240006,150,512,4,near_threshold,0.37
confirmation,5,1.2115276586e-05,0.025,-46.156367367829006,PS+GS,6,1.758633922666064e-05,1.5973224624765692e-05,1.6707022265327607e-05,7.337976405619153e-07,7.337976405619153e-07,6.408923689874859,0,1240006,150,512,5,near_threshold,0.35
confirmation,6,0.004641588833613,0.025,-20.32328534643597,PS+GS,6,0.006700290400998732,0.005571895967484863,0.006365275880948795,0.0007933799134639315,0.0007933799134639315,6.408923689874859,0,1240006,150,512,6,failure,0.3
confirmation,7,0.004641588833613,0.03,-20.323335738630295,PS+GS,6,0.006682546776148435,0.005737355921273446,0.0063484194373410125,0.0006110635160675665,0.0006110635160675665,6.408923689874859,0,1240006,150,512,7,failure,0.33
confirmation,8,0.002154434690032,0.01,-23.65641349272952,PS+GS,6,0.0031091137558396653,0.0023606130513500467,0.0029536580680476817,0.000593045016697635,0.000593045016697635,6.408923689874859,0,1240006,150,512,8,failure,0.32
confirmation,0,0.1,0.03,-6.9962095796561385,MB-oracle-per-state,6,0.13866882867254926,0.10806672300744014,0.13173538723892178,0.023668664231481645,0.023668664231481645,5.830851008351519,0,1240006,150,512,0,best_overall,0.15
confirmation,1,0.06812920690579609,0.015,-8.658585253667717,MB-oracle-per-state,6,0.09308643847744857,0.07045526305671834,0.08843211655357615,0.017976853496857806,0.017976853496857806,5.214483749515269,0,1240006,150,512,1,best_overall,0.23
confirmation,2,0.03162277660168379,0.0,-11.989700043360187,MB-oracle-per-state,6,0.04392378268207864,0.0307432328180286,0.04172759354797471,0.010984360729946109,0.010984360729946109,4.094191459658055,0,1240006,150,512,2,best_overall,0.5
confirmation,3,3.1622776602e-05,0.03,-41.98970210335588,MB-oracle-per-state,6,4.511305231336138e-05,4.236824647763093e-05,4.285739969769331e-05,4.891532200623785e-07,4.891532200623785e-07,5.830851008351519,0,1240006,150,512,3,near_threshold,0.15
confirmation,4,1.4677992676e-05,0.025,-45.323034173580155,MB-oracle-per-state,6,2.1127393637243586e-05,1.9114868743397295e-05,2.0071023955381405e-05,9.561552119841097e-07,9.561552119841097e-07,4.528593994753737,0,1240006,150,512,4,near_threshold,0.37
confirmation,5,1.2115276586e-05,0.025,-46.156367367829006,MB-oracle-per-state,6,1.756760351145914e-05,1.5800756171246988e-05,1.668922333588618e-05,8.88467164639193e-07,8.88467164639193e-07,4.6087643427564595,0,1240006,150,512,5,near_threshold,0.35
confirmation,6,0.004641588833613,0.025,-20.32328534643597,MB-oracle-per-state,6,0.006664442609154442,0.005525806577856285,0.00633122047869672,0.0008054139008404348,0.0008054139008404348,4.831156749170511,0,1240006,150,512,6,failure,0.3
confirmation,7,0.004641588833613,0.03,-20.323335738630295,MB-oracle-per-state,6,0.006718518822927955,0.00569113658674647,0.006382592881781557,0.0006914562950350867,0.0006914562950350867,4.693653238773344,0,1240006,150,512,7,failure,0.33
confirmation,8,0.002154434690032,0.01,-23.65641349272952,MB-oracle-per-state,6,0.0031375213769919696,0.0023450300263356816,0.002980645308142371,0.0006356152818066895,0.0006356152818066895,4.7380473561634675,0,1240006,150,512,8,failure,0.32
confirmation,0,0.1,0.03,-6.9962095796561385,MB-fixed,7,0.1366025613910109,0.10885544238422873,0.12977243332146035,0.020916990937231622,0.020916990937231622,6.408923689874861,0,1240007,150,512,0,best_overall,0.15
confirmation,1,0.06812920690579609,0.015,-8.658585253667717,MB-fixed,7,0.09457161818922444,0.07097453225988226,0.08984303727976321,0.018868505019880952,0.018868505019880952,6.408923689874861,0,1240007,150,512,1,best_overall,0.23
confirmation,2,0.03162277660168379,0.0,-11.989700043360187,MB-fixed,7,0.04496280913992923,0.030731486570848787,0.04271466868293276,0.011983182112083976,0.011983182112083976,6.408923689874861,0,1240007,150,512,2,best_overall,0.5
confirmation,3,3.1622776602e-05,0.03,-41.98970210335588,MB-fixed,7,4.5546738075330495e-05,4.293545989764169e-05,4.326940117156397e-05,3.339412739222753e-07,3.339412739222753e-07,6.408923689874861,0,1240007,150,512,3,near_threshold,0.15
confirmation,4,1.4677992676e-05,0.025,-45.323034173580155,MB-fixed,7,2.105692118270497e-05,1.934969384520535e-05,2.000407512356972e-05,6.543812783643674e-07,6.543812783643674e-07,6.408923689874861,0,1240007,150,512,4,near_threshold,0.37
confirmation,5,1.2115276586e-05,0.025,-46.156367367829006,MB-fixed,7,1.743753268623749e-05,1.6016495482329418e-05,1.6565656051925613e-05,5.491605695961945e-07,5.491605695961945e-07,6.408923689874861,0,1240007,150,512,5,near_threshold,0.35
confirmation,6,0.004641588833613,0.025,-20.32328534643597,MB-fixed,7,0.00665860088784509,0.005581897562515037,0.006325670843452835,0.0007437732809377979,0.0007437732809377979,6.408923689874861,0,1240007,150,512,6,failure,0.3
confirmation,7,0.004641588833613,0.03,-20.323335738630295,MB-fixed,7,0.006682870684993958,0.005748056005564051,0.006348727150744259,0.0006006711451802087,0.0006006711451802087,6.408923689874861,0,1240007,150,512,7,failure,0.33
confirmation,8,0.002154434690032,0.01,-23.65641349272952,MB-fixed,7,0.0031183694814123086,0.0023641699892906765,0.002962451007341693,0.0005982810180510164,0.0005982810180510164,6.408923689874861,0,1240007,150,512,8,failure,0.32
confirmation,0,0.1,0.03,-6.9962095796561385,MB-global-opt,7,0.13518758466779346,0.10799463093903161,0.12842820543440378,0.02043357449537217,0.02043357449537217,4.7380473561634675,0,1240007,150,512,0,best_overall,0.15
confirmation,1,0.06812920690579609,0.015,-8.658585253667717,MB-global-opt,7,0.09483930571433241,0.07048725702455805,0.09009734042861578,0.019610083404057732,0.019610083404057732,4.7380473561634675,0,1240007,150,512,1,best_overall,0.23
confirmation,2,0.03162277660168379,0.0,-11.989700043360187,MB-global-opt,7,0.04457972204462202,0.03071638408634536,0.042350735942390916,0.011634351856045555,0.011634351856045555,4.7380473561634675,0,1240007,150,512,2,best_overall,0.5
confirmation,3,3.1622776602e-05,0.03,-41.98970210335588,MB-global-opt,7,4.517151873706382e-05,4.231656801634287e-05,4.291294280021063e-05,5.963747838677578e-07,5.963747838677578e-07,4.7380473561634675,0,1240007,150,512,3,near_threshold,0.15
confirmation,4,1.4677992676e-05,0.025,-45.323034173580155,MB-global-opt,7,2.1225675681080247e-05,1.906889696989822e-05,2.0164391897026233e-05,1.0954949271280136e-06,1.0954949271280136e-06,4.7380473561634675,0,1240007,150,512,4,near_threshold,0.37
confirmation,5,1.2115276586e-05,0.025,-46.156367367829006,MB-global-opt,7,1.7483918800742515e-05,1.578171546512408e-05,1.660972286070539e-05,8.280073955813087e-07,8.280073955813087e-07,4.7380473561634675,0,1240007,150,512,5,near_threshold,0.35
confirmation,6,0.004641588833613,0.025,-20.32328534643597,MB-global-opt,7,0.006607828256557369,0.005527563688731529,0.0062774368437295,0.0007498731549979709,0.0007498731549979709,4.7380473561634675,0,1240007,150,512,6,failure,0.3
confirmation,7,0.004641588833613,0.03,-20.323335738630295,MB-global-opt,7,0.006711513486432175,0.005689845467135468,0.006375937812110565,0.0006860923449750972,0.0006860923449750972,4.7380473561634675,0,1240007,150,512,7,failure,0.33
confirmation,8,0.002154434690032,0.01,-23.65641349272952,MB-global-opt,7,0.003110186421371175,0.0023450300263356816,0.002954677100302616,0.0006096470739669346,0.0006096470739669346,4.7380473561634675,0,1240007,150,512,8,failure,0.32
confirmation,0,0.1,0.03,-6.9962095796561385,PS,7,0.13660256139101268,0.10885544238423872,0.12977243332146204,0.020916990937223323,0.020916990937223323,6.408923689874859,0,1240007,150,512,0,best_overall,0.15
confirmation,1,0.06812920690579609,0.015,-8.658585253667717,PS,7,0.0945716181892271,0.07097453225989003,0.08984303727976574,0.018868505019875706,0.018868505019875706,6.408923689874859,0,1240007,150,512,1,best_overall,0.23
confirmation,2,0.03162277660168379,0.0,-11.989700043360187,PS,7,0.04496280913992923,0.030731486570853228,0.04271466868293276,0.011983182112079535,0.011983182112079535,6.408923689874859,0,1240007,150,512,2,best_overall,0.5
confirmation,3,3.1622776602e-05,0.03,-41.98970210335588,PS,7,4.554673807799503e-05,4.293545989764169e-05,4.3269401174095275e-05,3.3394127645358245e-07,3.3394127645358245e-07,6.408923689874859,0,1240007,150,512,3,near_threshold,0.15
confirmation,4,1.4677992676e-05,0.025,-45.323034173580155,PS,7,2.1056921184481325e-05,1.934969384520535e-05,2.000407512525726e-05,6.543812800519078e-07,6.543812800519078e-07,6.408923689874859,0,1240007,150,512,4,near_threshold,0.37
confirmation,5,1.2115276586e-05,0.025,-46.156367367829006,PS,7,1.7437532687125668e-05,1.6016495482329418e-05,1.6565656052769383e-05,5.491605704399647e-07,5.491605704399647e-07,6.408923689874859,0,1240007,150,512,5,near_threshold,0.35
confirmation,6,0.004641588833613,0.025,-20.32328534643597,PS,7,0.006658600887845978,0.005581897562515037,0.006325670843453679,0.0007437732809386418,0.0007437732809386418,6.408923689874859,0,1240007,150,512,6,failure,0.3
confirmation,7,0.004641588833613,0.03,-20.323335738630295,PS,7,0.006682870684996622,0.005748056005565605,0.006348727150746791,0.0006006711451811862,0.0006006711451811862,6.408923689874859,0,1240007,150,512,7,failure,0.33
confirmation,8,0.002154434690032,0.01,-23.65641349272952,PS,7,0.003118369481414085,0.002364169989292675,0.0029624510073433807,0.0005982810180507059,0.0005982810180507059,6.408923689874859,0,1240007,150,512,8,failure,0.32
confirmation,0,0.1,0.03,-6.9962095796561385,GS,7,0.13719225252617218,0.13985341625350833,0.13033263989986357,-0.009520776353644761,0.0,8.0,1,1240007,150,512,0,best_overall,0.15
confirmation,1,0.06812920690579609,0.015,-8.658585253667717,GS,7,0.09531140800541937,0.09069432939492561,0.0905458376051484,-0.00014849178977721644,0.0,8.0,1,1240007,150,512,1,best_overall,0.23
confirmation,2,0.03162277660168379,0.0,-11.989700043360187,GS,7,0.04495514557566871,0.0364373096751085,0.04270738829688527,0.006270078621776774,0.006270078621776774,8.0,0,1240007,150,512,2,best_overall,0.5
confirmation,3,3.1622776602e-05,0.03,-41.98970210335588,GS,7,4.567594834981037e-05,6.732858782698692e-05,4.339215093231985e-05,-2.3936436894667067e-05,0.0,8.0,1,1240007,150,512,3,near_threshold,0.15
confirmation,4,1.4677992676e-05,0.025,-45.323034173580155,GS,7,2.1065144926168955e-05,3.0787591599690245e-05,2.0011887679860507e-05,-1.0775703919829738e-05,0.0,8.0,1,1240007,150,512,4,near_threshold,0.37
confirmation,5,1.2115276586e-05,0.025,-46.156367367829006,GS,7,1.739399663591712e-05,2.558754243286998e-05,1.652429680412126e-05,-9.06324562874872e-06,0.0,8.0,1,1240007,150,512,5,near_threshold,0.35
confirmation,6,0.004641588833613,0.025,-20.32328534643597,GS,7,0.006720750875531145,0.0077075817884877385,0.0063847133317545875,-0.001322868456733151,0.0,8.0,1,1240007,150,512,6,failure,0.3
confirmation,7,0.004641588833613,0.03,-20.323335738630295,GS,7,0.006673617770767137,0.00796318104084448,0.0063399368822287805,-0.0016232441586156998,0.0,8.0,1,1240007,150,512,7,failure,0.33
confirmation,8,0.002154434690032,0.01,-23.65641349272952,GS,7,0.0031018643016489378,0.003253130175815855,0.002946771086566491,-0.00030635908924936395,0.0,8.0,1,1240007,150,512,8,failure,0.32
confirmation,0,0.1,0.03,-6.9962095796561385,PS+GS,7,0.1366027556119649,0.10869745793698393,0.12977261783136665,0.021075159894382717,0.021075159894382717,6.408923689874859,0,1240007,150,512,0,best_overall,0.15
confirmation,1,0.06812920690579609,0.015,-8.658585253667717,PS+GS,7,0.0945717658061831,0.07088455234200008,0.08984317751587394,0.018958625173873853,0.018958625173873853,6.408923689874859,0,1240007,150,512,1,best_overall,0.23
confirmation,2,0.03162277660168379,0.0,-11.989700043360187,PS+GS,7,0.04496275606906153,0.030726932319230293,0.04271461826560845,0.011987685946378154,0.011987685946378154,6.408923689874859,0,1240007,150,512,2,best_overall,0.5
confirmation,3,3.1622776602e-05,0.03,-41.98970210335588,PS+GS,7,4.5546723052680704e-05,4.282157807078413e-05,4.326938690004667e-05,4.4780882926254286e-07,4.4780882926254286e-07,6.408923689874859,0,1240007,150,512,3,near_threshold,0.15
confirmation,4,1.4677992676e-05,0.025,-45.323034173580155,PS+GS,7,2.1056913899641927e-05,1.92979431592466e-05,2.000406820465983e-05,7.061250454132293e-07,7.061250454132293e-07,6.408923689874859,0,1240007,150,512,4,near_threshold,0.37
confirmation,5,1.2115276586e-05,0.025,-46.156367367829006,PS+GS,7,1.7437526429020522e-05,1.5973224624765692e-05,1.6565650107569494e-05,5.924254828038024e-07,5.924254828038024e-07,6.408923689874859,0,1240007,150,512,5,near_threshold,0.35
confirmation,6,0.004641588833613,0.025,-20.32328534643597,PS+GS,7,0.006658602338307951,0.005571895967484863,0.006325672221392553,0.0007537762539076894,0.0007537762539076894,6.408923689874859,0,1240007,150,512,6,failure,0.3
