T,epsilon,SNR_dB,scheme,mean_I_AB,mean_chi_BE,mean_K_raw,std_K_raw,ci95_low,ci95_high,mean_K_positive,mean_entropy,outage_probability,repetitions
3.1622776602e-05,0.0,-41.989700043316766,PS+GS,4.513114582523533e-05,3.1637185534671985e-05,1.1237402999301572e-05,2.1413991049170482e-07,1.070544997206488e-05,1.1769356026538265e-05,1.1237402999301572e-05,6.408923689874858,0.0,3
4.6415888336e-05,0.0,-40.32303337670548,GS,6.653360400784199e-05,6.148186535703815e-05,1.7250584504117438e-06,8.944677411908039e-07,-4.969225973969308e-07,3.947039498220419e-06,1.7250584504117438e-06,8.0,0.0,3
4.6415888336e-05,0.0,-40.32303337670548,MB-fixed,6.787274769948226e-05,4.6445735818689826e-05,1.8033374495818316e-05,1.2242525277865613e-06,1.4992162622875738e-05,2.1074586368760894e-05,1.8033374495818316e-05,6.408923689874861,0.0,3
4.6415888336e-05,0.0,-40.32303337670548,MB-global-opt,6.828315520805243e-05,4.641406357386302e-05,1.8454933873786787e-05,8.066419260295657e-07,1.6451124245482655e-05,2.0458743502090918e-05,1.8454933873786787e-05,4.7380473561634675,0.0,3
4.6415888336e-05,0.0,-40.32303337670548,PS,6.787274770185074e-05,4.6445735818689826e-05,1.8033374498068375e-05,1.2242525273000512e-06,1.4992162626334355e-05,2.1074586369802396e-05,1.8033374498068375e-05,6.408923689874858,0.0,3
4.6415888336e-05,0.0,-40.32303337670548,PS+GS,6.787273343208018e-05,4.643601061848912e-05,1.804308614198705e-05,1.2242503259921322e-06,1.5001879738605048e-05,2.1084292545369053e-05,1.804308614198705e-05,6.408923689874858,0.0,3
6.8129206906e-05,0.0,-38.656366710013856,GS,9.800956487223307e-05,8.965440464336893e-05,3.45468198525248e-06,1.009091590579806e-06,9.479595105141244e-07,5.961404459990836e-06,3.45468198525248e-06,8.0,0.0,3
6.8129206906e-05,0.0,-38.656366710013856,MB-fixed,9.998188913318273e-05,6.817080514198715e-05,2.681198953453645e-05,4.6221123818292036e-07,2.5663793166985672e-05,2.7960185902087225e-05,2.681198953453645e-05,6.408923689874861,0.0,3
6.8129206906e-05,0.0,-38.656366710013856,MB-global-opt,0.00010156186369473612,6.812516736465213e-05,2.8358603145347176e-05,2.1410716536807495e-06,2.3039886306945093e-05,3.367731998374926e-05,2.8358603145347176e-05,4.7380473561634675,0.0,3
6.8129206906e-05,0.0,-38.656366710013856,PS,9.998188913466303e-05,6.817080514198715e-05,2.6811989535942726e-05,4.622112385597686e-07,2.5663793167455805e-05,2.7960185904429647e-05,2.6811989535942726e-05,6.408923689874858,0.0,3
6.8129206906e-05,0.0,-38.656366710013856,PS+GS,9.998187795012825e-05,6.815680208460684e-05,2.6825981968014997e-05,4.622074760539412e-07,2.5677794946110693e-05,2.79741689899193e-05,2.6825981968014997e-05,6.408923689874858,0.0,3
0.0001,0.0,-36.98970004336019,GS,0.00014355808427228092,0.00013072988053997037,5.650299518696513e-06,1.0234980108225442e-06,3.107789512142291e-06,8.192809525250735e-06,5.650299518696513e-06,8.0,0.0,3
0.0001,0.0,-36.98970004336019,MB-fixed,0.000143092611073925,0.00010005687924752316,3.5881101272705605e-05,4.250045978296125e-06,2.5323401781478213e-05,4.6438800763933e-05,3.5881101272705605e-05,6.408923689874861,0.0,3
0.0001,0.0,-36.98970004336019,MB-global-opt,0.00014338274184252006,9.999114053527158e-05,3.6222464215122464e-05,8.804305302767185e-06,1.4351357387026127e-05,5.80935710432188e-05,3.6222464215122464e-05,4.7380473561634675,0.0,3
0.0001,0.0,-36.98970004336019,PS,0.00014309261107510926,0.00010005687924752316,3.588110127383063e-05,4.2500459774986815e-06,2.5323401784584195e-05,4.643880076307706e-05,3.588110127383063e-05,6.408923689874858,0.0,3
0.0001,0.0,-36.98970004336019,PS+GS,0.00014309250553938094,0.00010003672411196263,3.590115615044926e-05,4.250120737360208e-06,2.5343270947411484e-05,4.645904135348704e-05,3.590115615044926e-05,6.408923689874858,0.0,3
0.000146779926762,0.0,-35.32303337669965,GS,0.0002136229847910324,0.00019061416469057235,1.2327670860908421e-05,3.1693813301680902e-06,4.454491175818012e-06,2.020085054599883e-05,1.2327670860908421e-05,8.0,0.0,3
0.000146779926762,0.0,-35.32303337669965,MB-fixed,0.00021467461070597457,0.00014685527284274968,5.708560732792614e-05,3.2364352096606135e-06,4.904585657207126e-05,6.512535808378102e-05,5.708560732792614e-05,6.408923689874861,0.0,3
0.000146779926762,0.0,-35.32303337669965,MB-global-opt,0.00021594467176318707,0.00014676061334539803,5.838682482962968e-05,6.072808236072784e-06,4.330113287436022e-05,7.347251678489914e-05,5.838682482962968e-05,4.7380473561634675,0.0,3
0.000146779926762,0.0,-35.32303337669965,PS,0.0002146746107071588,0.00014685527284274968,5.7085607329051165e-05,3.2364352098659978e-06,4.9045856572686074e-05,6.512535808541626e-05,5.7085607329051165e-05,6.408923689874858,0.0,3
0.000146779926762,0.0,-35.32303337669965,PS+GS,0.000214674479452448,0.0001468262739374726,5.711448154235298e-05,3.2365184066203304e-06,4.907452411379296e-05,6.5154438970913e-05,5.711448154235298e-05,6.408923689874858,0.0,3
0.000215443469003,0.0,-33.65636671003065,GS,0.00031014175849097825,0.00027791394419396376,1.6720726372465556e-05,6.455296825103393e-07,1.5117141744107277e-05,1.8324311000823835e-05,1.6720726372465556e-05,8.0,0.0,3
0.000215443469003,0.0,-33.65636671003065,MB-fixed,0.0003020553168659272,0.00021553778671790091,7.141476430472988e-05,6.87694033387504e-06,5.4331497480105686e-05,8.849803112935406e-05,7.141476430472988e-05,6.408923689874861,0.0,3
0.000215443469003,0.0,-33.65636671003065,MB-global-opt,0.00030182877663461244,0.0002154015328026393,7.133580500024253e-05,4.614958453756396e-06,5.9871612667247335e-05,8.279999733323772e-05,7.133580500024253e-05,4.7380473561634675,0.0,3
0.000215443469003,0.0,-33.65636671003065,PS,0.0003020553168671114,0.00021553778671790091,7.14147643058549e-05,6.87694033383979e-06,5.433149748131827e-05,8.849803113039152e-05,7.14147643058549e-05,6.408923689874858,0.0,3
0.000215443469003,0.0,-33.65636671003065,PS+GS,0.0003020550389412809,0.000215496080065547,7.145620692866985e-05,6.877366835625156e-06,5.4371880614964086e-05,8.854053324237562e-05,7.145620692866985e-05,6.408923689874858,0.0,3
0.000316227766017,0.0,-31.989700043357963,GS,0.0004512351504783278,0.00040516992336581126,2.3503469588600106e-05,4.881365891828771e-06,1.1377484492006743e-05,3.562945468519347e-05,2.3503469588600106e-05,8.0,0.0,3
0.000316227766017,0.0,-31.989700043357963,MB-fixed,0.00045410792207404665,0.0003163329987425634,0.00011506952722778093,1.3020240469184867e-05,8.272545686262181e-05,0.00014741359759294005,0.00011506952722778093,6.408923689874861,0.0,3
0.000316227766017,0.0,-31.989700043357963,MB-global-opt,0.0004496454988102509,0.00031613694676169146,0.00011102627710804683,1.7962775725337503e-05,6.640426852157552e-05,0.00015564828569451813,0.00011102627710804683,4.7380473561634675,0.0,3
0.000316227766017,0.0,-31.989700043357963,PS,0.0004541079220755269,0.0003163329987425634,0.00011506952722918717,1.302024046869987e-05,8.272545686523284e-05,0.0001474135975931415,0.00011506952722918717,6.408923689874858,0.0,3
0.000316227766017,0.0,-31.989700043357963,PS+GS,0.00045410790504855453,0.00031627304012338264,0.00011512946967274413,1.3021015021707485e-05,8.278347521245387e-05,0.00014747546413303438,0.00011512946967274413,6.408923689874858,0.0,3
0.000464158883361,0.0,-30.32303337669612,GS,0.0006667698603057085,0.0005906513047397866,4.2780062550636546e-05,1.4233946068979851e-05,7.420980334101522e-06,7.813914476717158e-05,4.2780062550636546e-05,8.0,0.0,3
0.000464158883361,0.0,-30.32303337669612,MB-fixed,0.0006551221285642228,0.0004642445313032262,0.00015812149083278544,2.7716961533236665e-05,8.926874143379224e-05,0.00022697424023177866,0.00015812149083278544,6.408923689874861,0.0,3
0.000464158883361,0.0,-30.32303337669612,MB-global-opt,0.0006411629054981679,0.00046396254543612514,0.0001451422147871343,3.0224793313575178e-05,7.005966588795343e-05,0.00022022476368631518,0.0001451422147871343,4.7380473561634675,0.0,3
0.000464158883361,0.0,-30.32303337669612,PS,0.0006551221285668873,0.0004642445313032262,0.00015812149083531673,2.7716961533236665e-05,8.926874143632352e-05,0.00022697424023430994,0.00015812149083531673,6.408923689874858,0.0,3
0.000464158883361,0.0,-30.32303337669612,PS+GS,0.0006551226375665445,0.0004641583692712725,0.00015820813641694478,2.7717935304907612e-05,8.935296803502118e-05,0.0002270633047988684,0.00015820813641694478,6.408923689874858,0.0,3
0.000681292069058,0.0,-28.65636671002661,GS,0.0009849371834510141,0.0008609651055491163,7.472521872934708e-05,5.101613336338296e-06,6.205210864993776e-05,8.73983288087564e-05,7.472521872934708e-05,8.0,0.0,3
0.000681292069058,0.0,-28.65636671002661,MB-fixed,0.000991030761913277,0.0006812735473811227,0.0002602056764364905,4.839676497923189e-06,0.0002481832535354767,0.00027222809933750427,0.0002602056764364905,6.408923689874861,0.0,3
0.000681292069058,0.0,-28.65636671002661,MB-global-opt,0.0010134046884404668,0.0006808681183645415,0.00028186633565390195,8.568526671881467e-06,0.0002605809354144064,0.0003031517358933975,0.00028186633565390195,4.7380473561634675,0.0,3
0.000681292069058,0.0,-28.65636671002661,PS,0.0009910307619150534,0.0006812735473811227,0.00026020567643817805,4.839676497887311e-06,0.0002481832535372534,0.0002722280993391027,0.00026020567643817805,6.408923689874858,0.0,3
0.000681292069058,0.0,-28.65636671002661,PS+GS,0.0009910320653130356,0.0006811497832401869,0.00026033067880719684,4.839974335603655e-06,0.00024830751603636904,0.00027235384157802463,0.00026033067880719684,6.408923689874858,0.0,3
0.001,0.0,-26.989700043360187,GS,0.0014487412504760044,0.0012548462811137195,0.00012145790683848453,1.5532755150545055e-05,8.287240400210955e-05,0.0001600434096748595,0.00012145790683848453,8.0,0.0,3
0.001,0.0,-26.989700043360187,MB-fixed,0.0014378567323234392,0.0009996679967925193,0.00036629589891474796,5.339172296531124e-06,0.00035303265966356675,0.0003795591381659292,0.00036629589891474796,6.408923689874861,0.0,3
0.001,0.0,-26.989700043360187,MB-global-opt,0.0014483415841664755,0.000999085312930914,0.0003768391920272377,3.7923118470710404e-05,0.0002826329432881379,0.0004710454407663375,0.0003768391920272377,4.7380473561634675,0.0,3
0.001,0.0,-26.989700043360187,PS,0.0014378567323246234,0.0009996679967925193,0.00036629589891587293,5.3391722968478155e-06,0.000353032659663905,0.00037955913816784085,0.00036629589891587293,6.408923689874858,0.0,3
0.001,0.0,-26.989700043360187,PS+GS,0.0014378564272451062,0.000999490297184158,0.00036647330869869294,5.341205854851399e-06,0.00035320501780859937,0.0003797415995887865,0.00036647330869869294,6.408923689874858,0.0,3
0.001467799267622,0.0,-25.323033376693726,GS,0.002130202402949403,0.0018286544308447894,0.0001950378519571435,7.35111741210583e-06,0.0001767766639704532,0.00021329903994383377,0.0001950378519571435,8.0,0.0,3
0.001467799267622,0.0,-25.323033376693726,MB-fixed,0.0021490582382526213,0.0014666640551588284,0.0005749412711811619,2.31487090048594e-05,0.0005174366901645687,0.000632445852197755,0.0005749412711811619,6.408923689874861,0.0,3
0.001467799267622,0.0,-25.323033376693726,MB-global-opt,0.0021339598126285018,0.0014658269423946102,0.0005614348796024664,4.127221096578059e-05,0.0004589090238963258,0.0006639607353086069,0.0005614348796024664,4.7380473561634675,0.0,3
0.001467799267622,0.0,-25.323033376693726,PS,0.0021490582382526213,0.0014666640551588284,0.0005749412711811619,2.31487090048594e-05,0.0005174366901645687,0.000632445852197755,0.0005749412711811619,6.408923689874858,0.0,3
0.001467799267622,0.0,-25.323033376693726,PS+GS,0.002149057406278724,0.001466409024853288,0.0005751955111114999,2.3149237806270445e-05,0.0005176896164793797,0.0006327014057436202,0.0005751955111114999,6.408923689874858,0.0,3
0.002154434690032,0.0,-23.65636671002662,GS,0.0031018595779060596,0.0026643271394699575,0.00028243945954079886,5.501197919194806e-05,0.00014578212743374976,0.00041909679164784796,0.00028243945954079886,8.0,0.0,3
0.002154434690032,0.0,-23.65636671002662,MB-fixed,0.0030221250246288043,0.0021513858426249755,0.0007196329307723884,8.43956904427113e-05,0.0005099824134370404,0.0009292834481077364,0.0007196329307723884,6.408923689874861,0.0,3
0.002154434690032,0.0,-23.65636671002662,MB-global-opt,0.0030141533049210523,0.002150183649520576,0.0007132619901544234,8.966753952401994e-05,0.0004905154737057026,0.0009360085066031442,0.0007132619901544234,4.7380473561634675,0.0,3
0.002154434690032,0.0,-23.65636671002662,PS,0.0030221250246308764,0.0021513858426249755,0.000719632930774357,8.439569044323367e-05,0.0005099824134377113,0.0009292834481110027,0.000719632930774357,6.408923689874858,0.0,3
0.002154434690032,0.0,-23.65636671002662,PS+GS,0.003022124607229356,0.0021510199817558195,0.0007199983951120684,8.43960527682794e-05,0.0005103469777101128,0.000929649812514024,0.0007199983951120684,6.408923689874858,0.0,3
0.003162277660168,0.0,-21.989700043360706,GS,0.004545569158891223,0.003880848417216587,0.0004374422837300753,6.439015196384873e-05,0.0002774882789733263,0.0005973962884868243,0.0004374422837300753,8.0,0.0,3
0.003162277660168,0.0,-21.989700043360706,MB-fixed,0.004636113213583333,0.0031548444326325864,0.0012494631202715804,0.00022503940238137652,0.0006904342541931736,0.001808491986349987,0.0012494631202715804,6.408923689874861,0.0,3
0.003162277660168,0.0,-21.989700043360706,MB-global-opt,0.004653741322814042,0.0031531185276088003,0.0012679357290645394,0.0003939319434677913,0.00028935453244522693,0.002246516925683852,0.0012679357290645394,4.7380473561634675,0.0,3
0.003162277660168,0.0,-21.989700043360706,PS,0.004636113213584221,0.0031548444326325864,0.0012494631202724239,0.00022503940238137663,0.0006904342541940168,0.001808491986350831,0.0012494631202724239,6.408923689874858,0.0,3
0.003162277660168,0.0,-21.989700043360706,PS+GS,0.004636116417348586,0.003154319781459858,0.0012499908150212992,0.00022503960543637853,0.0006909614445263045,0.001809020185516294,0.0012499908150212992,6.408923689874858,0.0,3
1e-05,0.00125,-46.989700070503595,GS,1.4399619487015514e-05,1.4892505055597027e-05,-1.21286654293229e-06,1.2752448154612192e-07,-1.5296549167084947e-06,-8.960781691560853e-07,0.0,8.0,1.0,3
1e-05,0.00125,-46.989700070503595,MB-fixed,1.4333431281580525e-05,1.0239855793514607e-05,3.3769039239868914e-06,2.421491939588534e-07,2.7753719794112127e-06,3.97843586856257e-06,3.3769039239868914e-06,6.408923689874861,0.0,3
1e-05,0.00125,-46.989700070503595,MB-global-opt,1.4273784396519792e-05,1.0183128364316119e-05,3.3769668123776826e-06,5.053612020703704e-07,2.1215799922747538e-06,4.632353632480611e-06,3.3769668123776826e-06,4.7380473561634675,0.0,3
1e-05,0.00125,-46.989700070503595,PS,1.4333431282468704e-05,1.0239855793514607e-05,3.376903924830661e-06,2.421491939588529e-07,2.7753719802549837e-06,3.978435869406338e-06,3.376903924830661e-06,6.408923689874858,0.0,3
1e-05,0.00125,-46.989700070503595,PS+GS,1.4333438055125214e-05,1.0228837221237796e-05,3.3879289311311557e-06,2.4214874268325857e-07,2.7863981075862007e-06,3.989459754676111e-06,3.3879289311311557e-06,6.408923689874858,0.0,3
1.0491397291e-05,0.00125,-46.781366738654384,GS,1.5220816202384432e-05,1.560860467519909e-05,-1.14882928293388e-06,1.73279332363423e-07,-1.5792790071194442e-06,-7.183795587483156e-07,0.0,8.0,1.0,3
1.0491397291e-05,0.00125,-46.781366738654384,MB-fixed,1.5081487499735147e-05,1.0742411926223383e-05,3.5850011985250057e-06,1.643950873951424e-07,3.176621162305302e-06,3.99338123474471e-06,3.5850011985250057e-06,6.408923689874861,0.0,3
1.0491397291e-05,0.00125,-46.781366738654384,MB-global-opt,1.4939134673615703e-05,1.0683055341687009e-05,3.5091225982479075e-06,2.34801133569139e-07,2.925844247594311e-06,4.0924009489015036e-06,3.5091225982479075e-06,4.7380473561634675,0.0,3
1.0491397291e-05,0.00125,-46.781366738654384,PS,1.5081487501807564e-05,1.0742411926223383e-05,3.585001200493801e-06,1.6439508703792183e-07,3.176621165161482e-06,3.993381235826119e-06,3.585001200493801e-06,6.408923689874858,0.0,3
1.0491397291e-05,0.00125,-46.781366738654384,PS+GS,1.5081493677904234e-05,1.073088286474011e-05,3.5965361292689117e-06,1.644101683489943e-07,3.1881186298830155e-06,4.004953628654808e-06,3.5965361292689117e-06,6.408923689874858,0.0,3
1.1006941713e-05,0.00125,-46.57303340638155,GS,1.5697456086390577e-05,1.6359120859066323e-05,-1.4465375769952743e-06,1.1000036353556014e-07,-1.7197936283568188e-06,-1.1732815256337298e-06,0.0,8.0,1.0,3
1.1006941713e-05,0.00125,-46.57303340638155,MB-fixed,1.5815985650332227e-05,1.1269632438359878e-05,3.755553929455738e-06,3.557664546722594e-07,2.8717810628396162e-06,4.63932679607186e-06,3.755553929455738e-06,6.408923689874861,0.0,3
1.1006941713e-05,0.00125,-46.57303340638155,MB-global-opt,1.5678451620241656e-05,1.120752528716018e-05,3.6870037520693907e-06,8.16483547621414e-07,1.6587461804244746e-06,5.715261323714307e-06,3.6870037520693907e-06,4.7380473561634675,0.0,3
1.1006941713e-05,0.00125,-46.57303340638155,PS,1.5815985651220405e-05,1.1269632438359878e-05,3.755553930299508e-06,3.557664539224385e-07,2.8717810655460445e-06,4.639326795052971e-06,3.755553930299508e-06,6.408923689874858,0.0,3
1.1006941713e-05,0.00125,-46.57303340638155,PS+GS,1.581597231137266e-05,1.1257569332956407e-05,3.7676043628476205e-06,3.557632316879984e-07,2.8838395025682454e-06,4.6513692231269956e-06,3.7676043628476205e-06,6.408923689874858,0.0,3
1.1547819847e-05,0.00125,-46.36470007466525,GS,1.6703183969587105e-05,1.714570686406347e-05,-1.2776820929557192e-06,1.1458695009028235e-07,-1.562331856945915e-06,-9.930323289655236e-07,0.0,8.0,1.0,3
1.1547819847e-05,0.00125,-46.36470007466525,MB-fixed,1.6584456134320174e-05,1.182272779498561e-05,3.932505532618553e-06,2.9347108456543066e-07,3.2034829441503304e-06,4.661528121086775e-06,3.932505532618553e-06,6.408923689874861,0.0,3
1.1547819847e-05,0.00125,-46.36470007466525,MB-global-opt,1.658674864598216e-05,1.175774308626032e-05,3.999668127422732e-06,3.6069877703156453e-07,3.103642692827503e-06,4.895693562017962e-06,3.999668127422732e-06,4.7380473561634675,0.0,3
1.1547819847e-05,0.00125,-46.36470007466525,PS,1.658445613550441e-05,1.182272779498561e-05,3.9325055337435786e-06,2.9347108495301303e-07,3.2034829443125483e-06,4.661528123174609e-06,3.9325055337435786e-06,6.408923689874858,0.0,3
1.1547819847e-05,0.00125,-46.36470007466525,PS+GS,1.6584460908871296e-05,1.1810105996712394e-05,3.945131866715338e-06,2.9346834961761946e-07,3.216116072234113e-06,4.674147661196562e-06,3.945131866715338e-06,6.408923689874858,0.0,3
1.2115276586e-05,0.00125,-46.15636674301432,GS,1.7341167055207052e-05,1.7970095299579825e-05,-1.4959865971331275e-06,3.3809992441167e-07,-2.3358733696936846e-06,-6.560998245725702e-07,0.0,8.0,1.0,3
1.2115276586e-05,0.00125,-46.15636674301432,MB-fixed,1.7470271650665836e-05,1.2402967842994883e-05,4.193790225137661e-06,4.1218884728081587e-07,3.1698563652571773e-06,5.2177240850181435e-06,4.193790225137661e-06,6.408923689874861,0.0,3
1.2115276586e-05,0.00125,-46.15636674301432,MB-global-opt,1.7550540425699996e-05,1.2334972730787541e-05,4.338040673627455e-06,2.7088234007212747e-07,3.6651316372154447e-06,5.010949710039466e-06,4.338040673627455e-06,4.7380473561634675,0.0,3
1.2115276586e-05,0.00125,-46.15636674301432,PS,1.7470271651257956e-05,1.2402967842994883e-05,4.193790225700174e-06,4.121888477473577e-07,3.169856364660737e-06,5.217724086739612e-06,4.193790225700174e-06,6.408923689874858,0.0,3
1.2115276586e-05,0.00125,-46.15636674301432,PS+GS,1.747027049692207e-05,1.2389761573361469e-05,4.206995398714496e-06,4.1217283859932027e-07,3.183101306603431e-06,5.2308894908255615e-06,4.206995398714496e-06,6.408923689874858,0.0,3
1.2710617996e-05,0.00125,-45.94803341124485,GS,1.8332474201798732e-05,1.8834101974674056e-05,-1.4182514829652608e-06,7.52514537937099e-08,-1.6051864571959363e-06,-1.2313165087345852e-06,0.0,8.0,1.0,3
1.2710617996e-05,0.00125,-45.94803341124485,MB-fixed,1.8275924768810608e-05,1.3011684750985353e-05,4.350443779384722e-06,3.558309543493673e-07,3.4665106866883026e-06,5.234376872081142e-06,4.350443779384722e-06,6.408923689874861,0.0,3
1.2710617996e-05,0.00125,-45.94803341124485,MB-global-opt,1.8110638138206053e-05,1.294054030109848e-05,4.2645659301972686e-06,6.302579566309471e-07,2.698918372019031e-06,5.830213488375506e-06,4.2645659301972686e-06,4.7380473561634675,0.0,3
1.2710617996e-05,0.00125,-45.94803341124485,PS,1.8275924769994845e-05,1.3011684750985353e-05,4.350443780509749e-06,3.558309540297588e-07,3.4665106886072815e-06,5.234376872412217e-06,4.350443780509749e-06,6.408923689874858,0.0,3
1.2710617996e-05,0.00125,-45.94803341124485,PS+GS,1.8275929242565308e-05,1.2997867042674471e-05,4.364265737762569e-06,3.5584274358754884e-07,3.4803033589749905e-06,5.248228116550148e-06,4.364265737762569e-06,6.408923689874858,0.0,3
1.3335214322e-05,0.00125,-45.73970007943706,GS,1.9437917889793727e-05,1.973962986068223e-05,-1.2736078653781877e-06,1.2552653360521265e-07,-1.5854330613283274e-06,-9.61782669428048e-07,0.0,8.0,1.0,3
1.3335214322e-05,0.00125,-45.73970007943706,MB-fixed,1.9338189682471807e-05,1.3650276068588596e-05,4.721004129759619e-06,4.3250637860325304e-07,3.646598724112027e-06,5.795409535407212e-06,4.721004129759619e-06,6.408923689874861,0.0,3
1.3335214322e-05,0.00125,-45.73970007943706,MB-global-opt,1.9137697669850223e-05,1.3575836951496001e-05,4.604975834861709e-06,7.266967696814505e-07,2.7997609843112446e-06,6.410190685412173e-06,4.604975834861709e-06,4.7380473561634675,0.0,3
1.3335214322e-05,0.00125,-45.73970007943706,PS,1.9338189684248164e-05,1.3650276068588596e-05,4.721004131447159e-06,4.3250637944462283e-07,3.646598723709488e-06,5.79540953918483e-06,4.721004131447159e-06,6.408923689874858,0.0,3
1.3335214322e-05,0.00125,-45.73970007943706,PS+GS,1.9338192251083797e-05,1.3635818727930626e-05,4.73546391059898e-06,4.324936956202139e-07,3.6610900112278517e-06,5.809837809970108e-06,4.73546391059898e-06,6.408923689874858,0.0,3
1.3990503141e-05,0.00125,-45.53136674811761,GS,2.014289878301175e-05,2.0688673274760205e-05,-1.5529194308990443e-06,1.9473188666178542e-07,-2.0366602542298817e-06,-1.069178607568207e-06,0.0,8.0,1.0,3
1.3990503141e-05,0.00125,-45.53136674811761,MB-fixed,2.027019125764677e-05,1.4320207917917216e-05,4.936473776847212e-06,4.789579767803143e-07,3.746676204398339e-06,6.126271349296086e-06,4.936473776847212e-06,6.408923689874861,0.0,3
1.3990503141e-05,0.00125,-45.53136674811761,MB-global-opt,2.045807030537361e-05,1.424232212587917e-05,5.1928446642257596e-06,6.407375406247536e-07,3.6011643762453747e-06,6.784524952206145e-06,5.1928446642257596e-06,4.7380473561634675,0.0,3
1.3990503141e-05,0.00125,-45.53136674811761,PS,2.0270191258831005e-05,1.4320207917917216e-05,4.936473777972238e-06,4.789579766222447e-07,3.7466762059160314e-06,6.126271350028445e-06,4.936473777972238e-06,6.408923689874858,0.0,3
1.3990503141e-05,0.00125,-45.53136674811761,PS+GS,2.027019691031029e-05,1.4305081436294387e-05,4.951605628500387e-06,4.789569743884392e-07,3.7618105461309725e-06,6.141400710869802e-06,4.951605628500387e-06,6.408923689874858,0.0,3
1.4677992676e-05,0.00125,-45.32303341659989,GS,2.137310551860357e-05,2.168332228591474e-05,-1.3788720432413495e-06,2.839069821009959e-07,-2.084136084098919e-06,-6.736080023837796e-07,0.0,8.0,1.0,3
1.4677992676e-05,0.00125,-45.32303341659989,MB-fixed,2.105070409511948e-05,1.5023018380189157e-05,4.975150510174348e-06,3.971683499437339e-07,3.988529634177693e-06,5.961771386171003e-06,4.975150510174348e-06,6.408923689874861,0.0,3
1.4677992676e-05,0.00125,-45.32303341659989,MB-global-opt,2.0983566747290183e-05,1.4941526924605597e-05,4.992861485320077e-06,5.68663673234728e-07,3.5802226093527284e-06,6.405500361287425e-06,4.992861485320077e-06,4.7380473561634675,0.0,3
1.4677992676e-05,0.00125,-45.32303341659989,PS,2.105070409689584e-05,1.5023018380189157e-05,4.975150511861887e-06,3.971683505546641e-07,3.9885296343475975e-06,5.961771389376177e-06,4.975150511861887e-06,6.408923689874858,0.0,3
1.4677992676e-05,0.00125,-45.32303341659989,PS+GS,2.1050688980395194e-05,1.5007191911164952e-05,4.9909626202104806e-06,3.971441416946685e-07,4.004401880838264e-06,5.977523359582697e-06,4.9909626202104806e-06,6.408923689874858,0.0,3
1e-05,0.0025,-46.989700097646995,GS,1.4304060308667488e-05,1.5503435454089498e-05,-1.9145781608553854e-06,1.9811487782038553e-07,-2.406722800101715e-06,-1.4224335216090555e-06,0.0,8.0,1.0,3
1e-05,0.0025,-46.989700097646995,MB-fixed,1.4046821519878941e-05,1.0426387956119498e-05,2.918092487765495e-06,3.239236294257688e-07,2.1134215841918757e-06,3.7227633913391143e-06,2.918092487765495e-06,6.408923689874861,0.0,3
1e-05,0.0025,-46.989700097646995,MB-global-opt,1.3937237417790035e-05,1.03513660532073e-05,2.8890094936932315e-06,2.5802809231550733e-07,2.2480321788892274e-06,3.5299868084972355e-06,2.8890094936932315e-06,4.7380473561634675,0.0,3
1e-05,0.0025,-46.989700097646995,PS,1.4046821520471061e-05,1.0426387956119498e-05,2.9180924883280088e-06,3.2392363039251866e-07,2.1134215823528495e-06,3.722763394303168e-06,2.9180924883280088e-06,6.408923689874858,0.0,3
1e-05,0.0025,-46.989700097646995,PS+GS,1.4046829877341812e-05,1.0412082209754203e-05,2.932406173720517e-06,3.2390220967683137e-07,2.1277884797530085e-06,3.7370238676880256e-06,2.932406173720517e-06,6.408923689874858,0.0,3
1.0491397291e-05,0.0025,-46.7813667671316,GS,1.5053838801589356e-05,1.624747026540696e-05,-1.946323403897074e-06,3.5352469646196656e-08,-2.0341438069476118e-06,-1.8585030008465365e-06,0.0,8.0,1.0,3
1.0491397291e-05,0.0025,-46.7813667671316,MB-fixed,1.48825502576481e-05,1.0937593225124331e-05,3.2008295196413636e-06,6.674020751743555e-08,3.0350376532593135e-06,3.3666213860234136e-06,3.2008295196413636e-06,6.408923689874861,0.0,3
1.0491397291e-05,0.0025,-46.7813667671316,MB-global-opt,1.4776655407426157e-05,1.0859102004712184e-05,3.178720632342664e-06,3.54583288646992e-07,2.297886913069134e-06,4.059554351616194e-06,3.178720632342664e-06,4.7380473561634675,0.0,3
1.0491397291e-05,0.0025,-46.7813667671316,PS,1.4882550258832339e-05,1.0937593225124331e-05,3.20082952076639e-06,6.674020821000244e-08,3.0350376526639086e-06,3.3666213888688717e-06,3.20082952076639e-06,6.408923689874858,0.0,3
1.0491397291e-05,0.0025,-46.7813667671316,PS+GS,1.4882568433331281e-05,1.0922626121345758e-05,3.215813890318959e-06,6.673922510091608e-08,3.0500244643948336e-06,3.3816033162430846e-06,3.215813890318959e-06,6.408923689874858,0.0,3
1.1006941713e-05,0.0025,-46.57303343625813,GS,1.592180856165489e-05,1.7027191889562587e-05,-1.9014737559904425e-06,9.121211637726102e-08,-2.1280572140489488e-06,-1.6748902979319365e-06,0.0,8.0,1.0,3
1.1006941713e-05,0.0025,-46.57303343625813,MB-fixed,1.5957405736640357e-05,1.1473862491673259e-05,3.6856729581350807e-06,2.489046473477833e-07,3.0673595370361977e-06,4.303986379233964e-06,3.6856729581350807e-06,6.408923689874861,0.0,3
