sweep,parameter_name,parameter_value,repetition,seed,mean_T,std_T_samples,T_eff,eta_atm,eta_geo,sigma2_turb_m2,sigma2_UAV_m2,link_distance_km
turbulence,turbulence_strength,3.1622776601683793e-16,4,306026,0.09403715349513989,0.026718406250237435,0.09403715349513989,0.13073883451571086,0.9380283687266077,0.009704284467277235,0.010177636208000001,20.0
turbulence,turbulence_strength,3.9810717055349695e-16,0,302026,0.08565395298416317,0.030310190177227674,0.08565395298416317,0.13073883451571086,0.9380283687266077,0.012216970319134724,0.010177636208000001,20.0
turbulence,turbulence_strength,3.9810717055349695e-16,1,303026,0.0883456848896152,0.028782080671371776,0.0883456848896152,0.13073883451571086,0.9380283687266077,0.012216970319134724,0.010177636208000001,20.0
turbulence,turbulence_strength,3.9810717055349695e-16,2,304026,0.08628619419658964,0.02930006174616671,0.08628619419658964,0.13073883451571086,0.9380283687266077,0.012216970319134724,0.010177636208000001,20.0
turbulence,turbulence_strength,3.9810717055349695e-16,3,305026,0.09040377083793855,0.027131224241685632,0.09040377083793855,0.13073883451571086,0.9380283687266077,0.012216970319134724,0.010177636208000001,20.0
turbulence,turbulence_strength,3.9810717055349695e-16,4,306026,0.08855037105413652,0.03188045091068433,0.08855037105413652,0.13073883451571086,0.9380283687266077,0.012216970319134724,0.010177636208000001,20.0
turbulence,turbulence_strength,5.011872336272716e-16,0,302026,0.08709897409372548,0.02992825580667818,0.08709897409372548,0.13073883451571086,0.9380283687266077,0.015380254389893792,0.010177636208000001,20.0
turbulence,turbulence_strength,5.011872336272716e-16,1,303026,0.08443584728987605,0.03338425670589165,0.08443584728987608,0.13073883451571086,0.9380283687266077,0.015380254389893792,0.010177636208000001,20.0
turbulence,turbulence_strength,5.011872336272716e-16,2,304026,0.08183245162205433,0.03379199346559523,0.08183245162205434,0.13073883451571086,0.9380283687266077,0.015380254389893792,0.010177636208000001,20.0
turbulence,turbulence_strength,5.011872336272716e-16,3,305026,0.08389425009168916,0.033495776778190295,0.08389425009168917,0.13073883451571086,0.9380283687266077,0.015380254389893792,0.010177636208000001,20.0
turbulence,turbulence_strength,5.011872336272716e-16,4,306026,0.08364899097068844,0.03357704581747195,0.08364899097068844,0.13073883451571086,0.9380283687266077,0.015380254389893792,0.010177636208000001,20.0
turbulence,turbulence_strength,6.309573444801943e-16,0,302026,0.07705708511014134,0.034003031628973474,0.07705708511014135,0.13073883451571086,0.9380283687266077,0.01936259309129615,0.010177636208000001,20.0
turbulence,turbulence_strength,6.309573444801943e-16,1,303026,0.07918997900204433,0.03501502394497676,0.07918997900204433,0.13073883451571086,0.9380283687266077,0.01936259309129615,0.010177636208000001,20.0
turbulence,turbulence_strength,6.309573444801943e-16,2,304026,0.07472733519758118,0.03728358161613237,0.0747273351975812,0.13073883451571086,0.9380283687266077,0.01936259309129615,0.010177636208000001,20.0
turbulence,turbulence_strength,6.309573444801943e-16,3,305026,0.07784832104519716,0.033522869342010285,0.07784832104519716,0.13073883451571086,0.9380283687266077,0.01936259309129615,0.010177636208000001,20.0
