parameter_name,parameter_value,parameter_unit,scheme,mean_I_AB,std_I_AB,mean_chi_BE,std_chi_BE,mean_beta_I_AB,std_beta_I_AB,mean_K_raw,std_K_raw,mean_K_positive,std_K_positive,ci95_low,ci95_high,repetitions,ncut
link_distance,64.0,km,PS,6.687580918945946e-05,1.1110151855356952e-05,4.711674525133512e-05,7.892872270529825e-06,6.353201872998649e-05,1.0554644262589107e-05,1.6415273478651357e-05,2.663122247220756e-06,1.6415273478668915e-05,2.663122247224944e-06,1.3108570461474192e-05,1.9721976495863638e-05,5,150
link_distance,64.0,km,PS+GS,6.687580714940521e-05,1.1110147431826777e-05,4.707685915158466e-05,7.88637922461893e-06,6.353201679193494e-05,1.0554640060235435e-05,1.6455157640350295e-05,2.669605236278016e-06,1.6455157640367852e-05,2.6696052362822066e-06,1.3140404929059977e-05,1.976991035167573e-05,5,150
link_distance,68.0,km,Uniform QAM,4.098453191044432e-05,4.473021013776469e-06,4.0864818821996494e-05,4.36884733851245e-06,3.8935305314922106e-05,4.249369963087648e-06,-1.9295135070743922e-06,1.2496695308647748e-07,6.279698983036041e-18,5.037273768349486e-18,2.5097495780264797e-20,1.2534300470291817e-17,5,150
link_distance,68.0,km,Maxwell-Boltzmann QAM,4.09817580312194e-05,4.402863502479221e-06,2.8918379642500423e-05,3.139899219624939e-06,3.893267012965842e-05,4.1827203273552595e-06,1.0014290487158002e-05,1.043411438676453e-06,1.0014290487190858e-05,1.0434114386604113e-06,8.718724068492228e-06,1.1309856905889489e-05,5,150
link_distance,68.0,km,Binomial QAM,4.097972307516226e-05,4.387355706915551e-06,2.9058908204433742e-05,3.1544814890911633e-06,3.893073692140415e-05,4.167987921569775e-06,9.871828716970404e-06,1.014110210694698e-06,9.871828716999721e-06,1.0141102106782501e-06,8.6126445781897e-06,1.1131012855809742e-05,5,150
link_distance,68.0,km,GS,4.098453194344293e-05,4.473020404493696e-06,3.9923257479210564e-05,4.272354554079692e-06,3.8935305346270776e-05,4.249369384269011e-06,-9.879521329397861e-07,4.12152852683048e-08,8.071472918889847e-09,7.793673732363958e-09,-1.6056511683328553e-09,1.774859700611255e-08,5,150
link_distance,68.0,km,PS,4.09817580325246e-05,4.40286350253709e-06,2.8918379642497994e-05,3.1398992196234256e-06,3.893267013089836e-05,4.182720327410235e-06,1.0014290488400376e-05,1.0434114387318738e-06,1.0014290488425007e-05,1.0434114387157412e-06,8.718724069657676e-06,1.1309856907192339e-05,5,150
link_distance,68.0,km,PS+GS,4.0981758188887026e-05,4.402862551230395e-06,2.8893174769628432e-05,3.137282465879195e-06,3.8932670279442666e-05,4.182719423668873e-06,1.003949550981424e-05,1.0460238149893036e-06,1.0039495509838874e-05,1.0460238149731725e-06,8.740685397522928e-06,1.133830562215482e-05,5,150
link_distance,72.0,km,Uniform QAM,2.5432089172068573e-05,3.901713668438034e-06,2.5625293343948737e-05,3.917325054055594e-06,2.4160484713465145e-05,3.7066279850161326e-06,-1.4648086304835947e-06,2.143093918134684e-07,9.78384040450919e-18,8.3452640670242e-18,-5.78173543018305e-19,2.0145854352036683e-17,5,150
link_distance,72.0,km,Maxwell-Boltzmann QAM,2.5432732672689418e-05,3.891148777200751e-06,1.795448896443619e-05,2.7466857371089527e-06,2.4161096039054945e-05,3.696591338340714e-06,6.206607074618757e-06,9.502874515434388e-07,6.206607074696126e-06,9.502874514808321e-07,5.026669358247568e-06,7.386544791144683e-06,5,150
