run_id,timestamp,distance_km,sigma_r,sigma_s,R,Gamma,N_samples,mean_r,std_r,min_r,max_r,mean_Ti,std_Ti,min_Ti,max_Ti,T_eff
20260506_000628,2026-05-06 00:06:28,20.0000000000,0.1069578202,0.0756306000,0.2160420765,2.5773550171,60000,0.0950237702,0.0496888858,0.0003912584,0.3753114936,0.1254511924,0.0236463601,0.0023304146,0.1480248414,0.1254511924
20260506_000629,2026-05-06 00:06:29,20.0000000000,0.1077209785,0.0761702344,0.2160420765,2.5773550171,60000,0.0953145339,0.0499098016,0.0000393908,0.3788196093,0.1252964131,0.0238190396,0.0021070681,0.1480248540,0.1252964131
20260506_000629,2026-05-06 00:06:29,20.0000000000,0.1085248184,0.0767386350,0.2160420765,2.5773550171,60000,0.0963276071,0.0503736689,0.0004226052,0.3431009087,0.1247747421,0.0241381802,0.0054914583,0.1480248386,0.1247747421
20260506_000629,2026-05-06 00:06:29,20.0000000000,0.2021516218,0.1429427826,0.2160420765,2.5773550171,60000,0.1789777814,0.0933689340,0.0007055942,0.7510647979,0.0821570537,0.0464553391,0.0000000000,0.1480247961,0.0821570537
20260506_000629,2026-05-06 00:06:29,20.0000000000,0.1796192987,0.1270100242,0.2160420765,2.5773550171,60000,0.1589509832,0.0833204455,0.0002922481,0.6078021269,0.0918277468,0.0435307495,0.0000000840,0.1480248481,0.0918277468
20260506_000629,2026-05-06 00:06:29,20.0000000000,0.1614689526,0.1141757914,0.2160420765,2.5773550171,60000,0.1428742703,0.0747098523,0.0002876926,0.5355368847,0.1000950729,0.0399536650,0.0000046037,0.1480248483,0.1000950729
20260506_000630,2026-05-06 00:06:30,20.0000000000,0.1470263322,0.1039633165,0.2160420765,2.5773550171,60000,0.1305392806,0.0683527088,0.0005095924,0.5301420398,0.1067035185,0.0365342783,0.0000060146,0.1480248290,0.1067035185
20260506_000630,2026-05-06 00:06:30,20.0000000000,0.1356841812,0.0959432046,0.2160420765,2.5773550171,60000,0.1200274912,0.0627862995,0.0002626691,0.4700353970,0.1123799798,0.0331590756,0.0000891581,0.1480248495,0.1123799798
20260506_000630,2026-05-06 00:06:30,20.0000000000,0.1268955960,0.0897287364,0.2160420765,2.5773550171,60000,0.1128333472,0.0590804613,0.0005212492,0.4096583519,0.1162231108,0.0306409800,0.0008146252,0.1480248275,0.1162231108
20260506_000630,2026-05-06 00:06:30,20.0000000000,0.1201735005,0.0849754972,0.2160420765,2.5773550171,60000,0.1064421583,0.0557538526,0.0003775595,0.3983677751,0.1196132965,0.0282643754,0.0011694488,0.1480248425,0.1196132965
20260506_000631,2026-05-06 00:06:31,20.0000000000,0.1150930076,0.0813830462,0.2160420765,2.5773550171,60000,0.1023398169,0.0533650213,0.0003255380,0.3746312612,0.1217887357,0.0265075174,0.0023759817,0.1480248462,0.1217887357
20260506_000631,2026-05-06 00:06:31,20.0000000000,0.1112932246,0.0786961938,0.2160420765,2.5773550171,60000,0.0985338135,0.0517314637,0.0003428345,0.4110935839,0.1236618319,0.0251667200,0.0007771411,0.1480248450,0.1236618319
20260506_000631,2026-05-06 00:06:31,20.0000000000,0.1084762410,0.0767042856,0.2160420765,2.5773550171,60000,0.0962173846,0.0501894520,0.0003451055,0.3697842605,0.1248780175,0.0241059052,0.0027231594,0.1480248449,0.1248780175
20260506_000631,2026-05-06 00:06:31,20.0000000000,0.1064027576,0.0752381114,0.2160420765,2.5773550171,60000,0.0945092875,0.0493206894,0.0004859817,0.3303629746,0.1257032728,0.0233155713,0.0074576494,0.1480248319,0.1257032728
20260506_000631,2026-05-06 00:06:31,20.0000000000,0.1048851386,0.0741649927,0.2160420765,2.5773550171,60000,0.0933217624,0.0487565244,0.0000511535,0.3773743056,0.1262849850,0.0228942576,0.0021967608,0.1480248540,0.1262849850
20260506_000632,2026-05-06 00:06:32,20.0000000000,0.1037791974,0.0733829742,0.2160420765,2.5773550171,60000,0.0921840189,0.0484112391,0.0005045341,0.3282944099,0.1267870057,0.0225550973,0.0078242296,0.1480248296,0.1267870057
20260506_000632,2026-05-06 00:06:32,20.0000000000,0.1029759176,0.0728149697,0.2160420765,2.5773550171,60000,0.0916262923,0.0478752491,0.0003679063,0.3300020281,0.1271094377,0.0222504458,0.0075206118,0.1480248432,0.1271094377
20260506_000632,2026-05-06 00:06:32,20.0000000000,0.1023939091,0.0724034275,0.2160420765,2.5773550171,60000,0.0907124583,0.0473118886,0.0002059334,0.3411106895,0.1275507035,0.0217305016,0.0057673820,0.1480248516,0.1275507035
20260506_000632,2026-05-06 00:06:32,5.0000000000,0.1032333794,0.0729970226,0.2089409182,5.9722800640,60000,0.0916385343,0.0481091875,0.0002460938,0.3455608847,0.5935483457,0.0878928899,0.0000000011,0.6302741175,0.5935483457
20260506_000633,2026-05-06 00:06:33,7.8947368421,0.1098414049,0.0776696023,0.2099672049,4.9547738345,60000,0.0972959858,0.0508759981,0.0004900837,0.3942553825,0.4403981407,0.0791867933,0.0000000001,0.4824505771,0.4403981407
20260506_000633,2026-05-06 00:06:33,10.7894736842,0.1224570112,0.0865901830,0.2109101293,4.0900831196,60000,0.1088401893,0.0566615557,0.0005310664,0.4015208146,0.3153160483,0.0774088856,0.0000003325,0.3690400524,0.3153160483
20260506_000633,2026-05-06 00:06:33,13.6842105263,0.1414466920,0.1000179151,0.2117722094,3.4283423523,60000,0.1254983769,0.0654597343,0.0001706472,0.4997537387,0.2161683496,0.0723049435,0.0000000016,0.2810633719,0.2161683496
20260506_000634,2026-05-06 00:06:34,16.5789473684,0.1663062098,0.1175962487,0.2130439398,2.9518055882,60000,0.1471972726,0.0771961898,0.0010239043,0.5584162674,0.1417328031,0.0621248264,0.0000000072,0.2116236746,0.1417328031
20260506_000634,2026-05-06 00:06:34,19.4736842105,0.1962288609,0.1387547582,0.2154403275,2.6241066131,60000,0.1745319737,0.0914614787,0.0005330197,0.7274484429,0.0890878844,0.0492515637,0.0000000000,0.1566520628,0.0890878844
20260506_000635,2026-05-06 00:06:35,22.3684210526,0.2304549368,0.1629562485,0.2194639345,2.4056461931,60000,0.2039804858,0.1063963977,0.0015991560,0.7699657646,0.0554240727,0.0362593186,0.0000000001,0.1139146419,0.0554240727
20260506_000635,2026-05-06 00:06:35,25.2631578947,0.2683787837,0.1897724579,0.2252577164,2.2628797515,60000,0.2380237919,0.1244071156,0.0007651154,0.8623560230,0.0339734616,0.0258824506,0.0000000001,0.0815997982,0.0339734616
20260506_000636,2026-05-06 00:06:36,28.1578947368,0.3095434166,0.2188802489,0.2327036411,2.1707593136,60000,0.2745270578,0.1438400706,0.0013533309,1.0550420018,0.0209193196,0.0180065777,0.0000000000,0.0578031426,0.0209193196
20260506_000636,2026-05-06 00:06:36,31.0526315789,0.3536065942,0.2500376207,0.2415668275,2.1117082727,60000,0.3131531955,0.1639852871,0.0011811256,1.2486030510,0.0129419459,0.0123258393,0.0000000000,0.0406428022,0.0129419459
20260506_000637,2026-05-06 00:06:37,33.9473684211,0.4003085582,0.2830608961,0.2515941761,2.0738770189,60000,0.3539989932,0.1846646781,0.0013546121,1.3264647253,0.0080483205,0.0084187497,0.0000000000,0.0284493221,0.0080483205
20260506_000637,2026-05-06 00:06:37,36.8421052632,0.4494478407,0.3178076159,0.2625605947,2.0495230784,60000,0.3993719060,0.2080131616,0.0016622902,1.5292843188,0.0050073674,0.0056926548,0.0000000000,0.0198693714,0.0050073674
20260506_000638,2026-05-06 00:06:38,39.7368421053,0.5008644155,0.3541646247,0.2742820274,2.0337022367,60000,0.4429852392,0.2321833057,0.0015333836,1.7404013696,0.0032091564,0.0038840167,0.0000000000,0.0138682052,0.0032091564
20260506_000638,2026-05-06 00:06:38,42.6315789474,0.5544281968,0.3920399376,0.2866133184,2.0233002395,60000,0.4909271234,0.2567849857,0.0016930892,1.8583530324,0.0020444139,0.0026376648,0.0000000000,0.0096838465,0.0020444139
20260506_000639,2026-05-06 00:06:39,45.5263157895,0.6100311708,0.4313571776,0.2994413272,2.0163657434,60000,0.5408949647,0.2839025259,0.0013816929,2.1265424773,0.0013172263,0.0018026202,0.0000000000,0.0067702057,0.0013172263
20260506_000639,2026-05-06 00:06:39,48.4210526316,0.6675819461,0.4720517211,0.3126778035,2.0116741797,60000,0.5929257508,0.3098177274,0.0046211904,2.2277149006,0.0008463450,0.0012155465,0.0000000000,0.0047402436,0.0008463450
20260506_000640,2026-05-06 00:06:40,51.3157894737,0.7270019130,0.5140679827,0.3262534474,2.0084520815,60000,0.6442214020,0.3368271283,0.0016434063,2.5581430155,0.0005561155,0.0008361918,0.0000000000,0.0033267980,0.0005561155
20260506_000640,2026-05-06 00:06:40,54.2105263158,0.7882224874,0.5573574659,0.3401133386,2.0062061068,60000,0.7000912076,0.3662333176,0.0027528096,2.6039326131,0.0003672511,0.0005783288,0.0000000000,0.0023393721,0.0003672511
20260506_000641,2026-05-06 00:06:41,57.1052631579,0.8511830937,0.6018773376,0.3542135183,2.0046178376,60000,0.7531915263,0.3943907532,0.0048959308,2.8591834577,0.0002447109,0.0003991699,0.0000000000,0.0016486167,0.0002447109
20260506_000642,2026-05-06 00:06:42,60.0000000000,0.9158296619,0.6475893643,0.3685184555,2.0034790687,60000,0.8101732720,0.4243287688,0.0021138294,3.2952271707,0.0001629655,0.0002752643,0.0000000000,0.0011648207,0.0001629655
20260506_000642,2026-05-06 00:06:42,5.0000000000,0.1032333794,0.0729970226,0.2089409182,5.9722800640,60000,0.0914614213,0.0479442203,0.0001736059,0.3688969436,0.5940353510,0.0870820499,0.0000000000,0.6302741175,0.5940353510
20260506_000643,2026-05-06 00:06:43,7.8947368421,0.1098414049,0.0776696023,0.2099672049,4.9547738345,60000,0.0971473563,0.0510212196,0.0002783477,0.3947993018,0.4403694412,0.0799103220,0.0000000001,0.4824505771,0.4403694412
20260506_000643,2026-05-06 00:06:43,10.7894736842,0.1224570112,0.0865901830,0.2109101293,4.0900831196,60000,0.1085710117,0.0570741951,0.0001975326,0.4029808755,0.3152671182,0.0778644729,0.0000002700,0.3690400524,0.3152671182
20260506_000644,2026-05-06 00:06:44,13.6842105263,0.1414466920,0.1000179151,0.2117722094,3.4283423523,60000,0.1250905730,0.0657270554,0.0008704824,0.4619325743,0.2165855316,0.0722190033,0.0000001425,0.2810633701,0.2165855316
20260506_000644,2026-05-06 00:06:44,16.5789473684,0.1663062098,0.1175962487,0.2130439398,2.9518055882,60000,0.1474374074,0.0773300966,0.0001964143,0.6036914340,0.1415159612,0.0622344806,0.0000000001,0.2116237048,0.1415159612
20260506_000644,2026-05-06 00:06:44,19.4736842105,0.1962288609,0.1387547582,0.2154403275,2.6241066131,60000,0.1732374780,0.0906703228,0.0009977801,0.6670148007,0.0897147364,0.0489586401,0.0000000006,0.1566519681,0.0897147364
20260506_000645,2026-05-06 00:06:45,22.3684210526,0.2304549368,0.1629562485,0.2194639345,2.4056461931,60000,0.2025874717,0.1061183253,0.0006869781,0.7185993441,0.0559168460,0.0362560509,0.0000000033,0.1139153557,0.0559168460
20260506_000645,2026-05-06 00:06:45,25.2631578947,0.2683787837,0.1897724579,0.2252577164,2.2628797515,60000,0.2382778023,0.1242728406,0.0003997101,1.0135293892,0.0339016876,0.0258513338,0.0000000000,0.0815999609,0.0339016876
20260506_000646,2026-05-06 00:06:46,28.1578947368,0.3095434166,0.2188802489,0.2327036411,2.1707593136,60000,0.2757836313,0.1440860831,0.0010007366,1.0460526920,0.0207585767,0.0179961581,0.0000000000,0.0578035328,0.0207585767
20260506_000646,2026-05-06 00:06:46,31.0526315789,0.3536065942,0.2500376207,0.2415668275,2.1117082727,60000,0.3128980149,0.1637081020,0.0015290263,1.1774607736,0.0129515754,0.0123170366,0.0000000000,0.0406424135,0.0129515754
20260506_000647,2026-05-06 00:06:47,33.9473684211,0.4003085582,0.2830608961,0.2515941761,2.0738770189,60000,0.3539244259,0.1859782404,0.0012642266,1.4182807607,0.0080905534,0.0084500867,0.0000000000,0.0284493970,0.0080905534
20260506_000647,2026-05-06 00:06:47,36.8421052632,0.4494478407,0.3178076159,0.2625605947,2.0495230784,60000,0.3986951965,0.2082881598,0.0016255004,1.5492560519,0.0050342499,0.0056932394,0.0000000000,0.0198693992,0.0050342499
20260506_000648,2026-05-06 00:06:48,39.7368421053,0.5008644155,0.3541646247,0.2742820274,2.0337022367,60000,0.4439146024,0.2325328777,0.0014375607,1.7894829860,0.0031989472,0.0038840371,0.0000000000,0.0138682500,0.0031989472
20260506_000648,2026-05-06 00:06:48,42.6315789474,0.5544281968,0.3920399376,0.2866133184,2.0233002395,60000,0.4909634341,0.2585212324,0.0009195094,2.0579070630,0.0020575747,0.0026530270,0.0000000000,0.0096840591,0.0020575747
20260506_000649,2026-05-06 00:06:49,45.5263157895,0.6100311708,0.4313571776,0.2994413272,2.0163657434,60000,0.5402410878,0.2818135545,0.0013627176,2.1059310090,0.0013108814,0.0017897809,0.0000000000,0.0067702093,0.0013108814
20260506_000649,2026-05-06 00:06:49,48.4210526316,0.6675819461,0.4720517211,0.3126778035,2.0116741797,60000,0.5909329150,0.3093663690,0.0023188071,2.0385824267,0.0008588670,0.0012314868,0.0000000000,0.0047409831,0.0008588670
20260506_000650,2026-05-06 00:06:50,51.3157894737,0.7270019130,0.5140679827,0.3262534474,2.0084520815,60000,0.6431235942,0.3359386360,0.0039737898,2.3915322050,0.0005576182,0.0008355020,0.0000000000,0.0033264032,0.0005576182
20260506_000650,2026-05-06 00:06:50,54.2105263158,0.7882224874,0.5573574659,0.3401133386,2.0062061068,60000,0.6987217046,0.3638522189,0.0002145116,2.6073731573,0.0003651734,0.0005728832,0.0000000000,0.0023395199,0.0003651734
20260506_000650,2026-05-06 00:06:50,57.1052631579,0.8511830937,0.6018773376,0.3542135183,2.0046178376,60000,0.7544272767,0.3953201756,0.0006033860,3.0526045523,0.0002435081,0.0003970836,0.0000000000,0.0016489209,0.0002435081
20260506_000651,2026-05-06 00:06:51,60.0000000000,0.9158296619,0.6475893643,0.3685184555,2.0034790687,60000,0.8120586250,0.4233912785,0.0004505437,3.0399818333,0.0001622444,0.0002751059,0.0000000000,0.0011648566,0.0001622444
20260506_001217,2026-05-06 00:12:17,20.0000000000,0.2021516218,0.1429427826,0.2160420765,2.5773550171,30000,0.1790258499,0.0940162324,0.0011527305,0.6548135762,0.0821510958,0.0466979189,0.0000000040,0.1480246487,0.0821510958
20260506_001218,2026-05-06 00:12:18,5.0000000000,0.1032333794,0.0729970226,0.2089409182,5.9722800640,60000,0.0910307744,0.0476480039,0.0002119519,0.3654913446,0.5950218629,0.0854485431,0.0000000000,0.6302741175,0.5950218629
20260506_001218,2026-05-06 00:12:18,5.0000000000,0.0000000000,0.0000000000,0.2089409182,5.9722800640,1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6302741175,0.0000000000,0.6302741175,0.6302741175,0.6302741175
20260506_001218,2026-05-06 00:12:18,5.0000000000,0.1032333794,0.0729970226,0.2089409182,5.9722800640,60000,0.0911916857,0.0477063693,0.0005705738,0.3090051266,0.5947035143,0.0857302850,0.0000201633,0.6302741175,0.5947035143
20260506_001218,2026-05-06 00:12:18,5.0000000000,0.0000000000,0.0000000000,0.2089409182,5.9722800640,1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6302741175,0.0000000000,0.6302741175,0.6302741175,0.6302741175
20260506_001218,2026-05-06 00:12:18,7.8947368421,0.1098414049,0.0776696023,0.2099672049,4.9547738345,60000,0.0973751270,0.0508269559,0.0003676725,0.3459911308,0.4402899349,0.0795394506,0.0000033476,0.4824505771,0.4402899349
20260506_001218,2026-05-06 00:12:18,7.8947368421,0.0000000000,0.0000000000,0.2099672049,4.9547738345,1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4824505771,0.0000000000,0.4824505771,0.4824505771,0.4824505771
20260506_001218,2026-05-06 00:12:18,7.8947368421,0.1098414049,0.0776696023,0.2099672049,4.9547738345,60000,0.0975089504,0.0507179173,0.0000620896,0.3473533441,0.4402458435,0.0795314273,0.0000026504,0.4824505771,0.4402458435
20260506_001219,2026-05-06 00:12:19,7.8947368421,0.0000000000,0.0000000000,0.2099672049,4.9547738345,1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4824505771,0.0000000000,0.4824505771,0.4824505771,0.4824505771
20260506_001219,2026-05-06 00:12:19,10.7894736842,0.1224570112,0.0865901830,0.2109101293,4.0900831196,60000,0.1085138020,0.0566391739,0.0007255555,0.3974628671,0.3157797086,0.0770407492,0.0000005859,0.3690400524,0.3157797086
20260506_001219,2026-05-06 00:12:19,10.7894736842,0.0000000000,0.0000000000,0.2109101293,4.0900831196,1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3690400524,0.0000000000,0.3690400524,0.3690400524,0.3690400524
20260506_001219,2026-05-06 00:12:19,10.7894736842,0.1224570112,0.0865901830,0.2109101293,4.0900831196,60000,0.1086649375,0.0566992849,0.0006248778,0.4287623110,0.3155716783,0.0772442164,0.0000000046,0.3690400524,0.3155716783
20260506_001219,2026-05-06 00:12:19,10.7894736842,0.0000000000,0.0000000000,0.2109101293,4.0900831196,1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3690400524,0.0000000000,0.3690400524,0.3690400524,0.3690400524
20260506_001219,2026-05-06 00:12:19,13.6842105263,0.1414466920,0.1000179151,0.2117722094,3.4283423523,60000,0.1249824662,0.0655372208,0.0004103634,0.4442311880,0.2167426552,0.0719956921,0.0000008770,0.2810633718,0.2167426552
20260506_001219,2026-05-06 00:12:19,13.6842105263,0.0000000000,0.0000000000,0.2117722094,3.4283423523,1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2810633719,0.0000000000,0.2810633719,0.2810633719,0.2810633719
20260506_001219,2026-05-06 00:12:19,13.6842105263,0.1414466920,0.1000179151,0.2117722094,3.4283423523,60000,0.1249301627,0.0654848716,0.0003686568,0.4592779455,0.2166135328,0.0721162483,0.0000001892,0.2810633718,0.2166135328
20260506_001219,2026-05-06 00:12:19,13.6842105263,0.0000000000,0.0000000000,0.2117722094,3.4283423523,1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2810633719,0.0000000000,0.2810633719,0.2810633719,0.2810633719
20260506_001219,2026-05-06 00:12:19,16.5789473684,0.1663062098,0.1175962487,0.2130439398,2.9518055882,60000,0.1476539741,0.0772540201,0.0006303688,0.5471224824,0.1412693417,0.0621509203,0.0000000198,0.2116236977,0.1412693417
20260506_001220,2026-05-06 00:12:20,16.5789473684,0.0000000000,0.0000000000,0.2130439398,2.9518055882,1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2116237050,0.0000000000,0.2116237050,0.2116237050,0.2116237050
20260506_001220,2026-05-06 00:12:20,16.5789473684,0.1663062098,0.1175962487,0.2130439398,2.9518055882,60000,0.1469163250,0.0767572520,0.0005805079,0.5196479835,0.1418757139,0.0620038779,0.0000001942,0.2116236993,0.1418757139
20260506_001220,2026-05-06 00:12:20,16.5789473684,0.0000000000,0.0000000000,0.2130439398,2.9518055882,1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2116237050,0.0000000000,0.2116237050,0.2116237050,0.2116237050
20260506_001220,2026-05-06 00:12:20,19.4736842105,0.1962288609,0.1387547582,0.2154403275,2.6241066131,60000,0.1736219392,0.0907910284,0.0007472538,0.6348999346,0.0895651472,0.0490092793,0.0000000062,0.1566520305,0.0895651472
20260506_001220,2026-05-06 00:12:20,19.4736842105,0.0000000000,0.0000000000,0.2154403275,2.6241066131,1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1566520854,0.0000000000,0.1566520854,0.1566520854,0.1566520854
20260506_001220,2026-05-06 00:12:20,19.4736842105,0.1962288609,0.1387547582,0.2154403275,2.6241066131,60000,0.1733776396,0.0905945974,0.0006055401,0.7369044242,0.0896991252,0.0489136515,0.0000000000,0.1566520538,0.0896991252
20260506_001220,2026-05-06 00:12:20,19.4736842105,0.0000000000,0.0000000000,0.2154403275,2.6241066131,1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1566520854,0.0000000000,0.1566520854,0.1566520854,0.1566520854
20260506_001220,2026-05-06 00:12:20,22.3684210526,0.2304549368,0.1629562485,0.2194639345,2.4056461931,60000,0.2036333657,0.1063585721,0.0005678605,0.8555994721,0.0555246146,0.0362767541,0.0000000000,0.1139153953,0.0555246146
20260506_001220,2026-05-06 00:12:20,22.3684210526,0.0000000000,0.0000000000,0.2194639345,2.4056461931,1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1139154633,0.0000000000,0.1139154633,0.1139154633,0.1139154633
20260506_001220,2026-05-06 00:12:20,22.3684210526,0.2304549368,0.1629562485,0.2194639345,2.4056461931,60000,0.2038800243,0.1066942671,0.0004060899,0.8416628746,0.0554675406,0.0363969690,0.0000000000,0.1139154330,0.0554675406
20260506_001221,2026-05-06 00:12:21,22.3684210526,0.0000000000,0.0000000000,0.2194639345,2.4056461931,1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1139154633,0.0000000000,0.1139154633,0.1139154633,0.1139154633
20260506_001221,2026-05-06 00:12:21,25.2631578947,0.2683787837,0.1897724579,0.2252577164,2.2628797515,60000,0.2371654242,0.1240437203,0.0010212343,0.8774851772,0.0341410416,0.0258424007,0.0000000000,0.0815996035,0.0341410416
20260506_001221,2026-05-06 00:12:21,25.2631578947,0.0000000000,0.0000000000,0.2252577164,2.2628797515,1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0816000095,0.0000000000,0.0816000095,0.0816000095,0.0816000095
20260506_001221,2026-05-06 00:12:21,25.2631578947,0.2683787837,0.1897724579,0.2252577164,2.2628797515,60000,0.2368610319,0.1238942735,0.0014394241,0.9651445582,0.0342022811,0.0258856736,0.0000000000,0.0815991268,0.0342022811
20260506_001221,2026-05-06 00:12:21,25.2631578947,0.0000000000,0.0000000000,0.2252577164,2.2628797515,1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0816000095,0.0000000000,0.0816000095,0.0816000095,0.0816000095
20260506_001221,2026-05-06 00:12:21,28.1578947368,0.3095434166,0.2188802489,0.2327036411,2.1707593136,60000,0.2745313802,0.1435554688,0.0003849026,0.9676276814,0.0209026804,0.0180152740,0.0000000000,0.0578039014,0.0209026804
20260506_001221,2026-05-06 00:12:21,28.1578947368,0.0000000000,0.0000000000,0.2327036411,2.1707593136,1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0578039544,0.0000000000,0.0578039544,0.0578039544,0.0578039544
20260506_001221,2026-05-06 00:12:21,28.1578947368,0.3095434166,0.2188802489,0.2327036411,2.1707593136,60000,0.2747708850,0.1432639945,0.0011431236,1.0894115005,0.0208367239,0.0179690144,0.0000000000,0.0578033916,0.0208367239
20260506_001221,2026-05-06 00:12:21,28.1578947368,0.0000000000,0.0000000000,0.2327036411,2.1707593136,1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0578039544,0.0000000000,0.0578039544,0.0578039544,0.0578039544
20260506_001221,2026-05-06 00:12:21,31.0526315789,0.3536065942,0.2500376207,0.2415668275,2.1117082727,60000,0.3125596935,0.1630336265,0.0012241152,1.2550360029,0.0129632095,0.0123437811,0.0000000000,0.0406427602,0.0129632095
20260506_001221,2026-05-06 00:12:21,31.0526315789,0.0000000000,0.0000000000,0.2415668275,2.1117082727,1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0406433385,0.0000000000,0.0406433385,0.0406433385,0.0406433385
20260506_001221,2026-05-06 00:12:21,31.0526315789,0.3536065942,0.2500376207,0.2415668275,2.1117082727,60000,0.3134771599,0.1639471402,0.0018440089,1.1760374687,0.0129223538,0.0123715422,0.0000000000,0.0406419647,0.0129223538
20260506_001222,2026-05-06 00:12:22,31.0526315789,0.0000000000,0.0000000000,0.2415668275,2.1117082727,1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0406433385,0.0000000000,0.0406433385,0.0406433385,0.0406433385
20260506_001222,2026-05-06 00:12:22,33.9473684211,0.4003085582,0.2830608961,0.2515941761,2.0738770189,60000,0.3557992134,0.1860031578,0.0009318495,1.4028305728,0.0080116328,0.0084153992,0.0000000000,0.0284496247,0.0080116328
20260506_001222,2026-05-06 00:12:22,33.9473684211,0.0000000000,0.0000000000,0.2515941761,2.0738770189,1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0284498828,0.0000000000,0.0284498828,0.0284498828,0.0284498828
20260506_001222,2026-05-06 00:12:22,33.9473684211,0.4003085582,0.2830608961,0.2515941761,2.0738770189,60000,0.3551977810,0.1861395728,0.0014429004,1.3674514576,0.0080362464,0.0083950100,0.0000000000,0.0284492437,0.0080362464
20260506_001222,2026-05-06 00:12:22,33.9473684211,0.0000000000,0.0000000000,0.2515941761,2.0738770189,1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0284498828,0.0000000000,0.0284498828,0.0284498828,0.0284498828
20260506_001222,2026-05-06 00:12:22,36.8421052632,0.4494478407,0.3178076159,0.2625605947,2.0495230784,60000,0.3982566338,0.2083827532,0.0004437584,1.6083814332,0.0050525434,0.0057220545,0.0000000000,0.0198699499,0.0050525434
20260506_001222,2026-05-06 00:12:22,36.8421052632,0.0000000000,0.0000000000,0.2625605947,2.0495230784,1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0198699912,0.0000000000,0.0198699912,0.0198699912,0.0198699912
20260506_001222,2026-05-06 00:12:22,36.8421052632,0.4494478407,0.3178076159,0.2625605947,2.0495230784,60000,0.3984740672,0.2081509886,0.0006263529,1.4374149133,0.0050346417,0.0056941964,0.0000000000,0.0198699074,0.0050346417
20260506_001222,2026-05-06 00:12:22,36.8421052632,0.0000000000,0.0000000000,0.2625605947,2.0495230784,1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0198699912,0.0000000000,0.0198699912,0.0198699912,0.0198699912
20260506_001222,2026-05-06 00:12:22,39.7368421053,0.5008644155,0.3541646247,0.2742820274,2.0337022367,60000,0.4436977584,0.2313900936,0.0032120703,1.7018077055,0.0031932446,0.0038689172,0.0000000000,0.0138669320,0.0031932446
20260506_001223,2026-05-06 00:12:23,39.7368421053,0.0000000000,0.0000000000,0.2742820274,2.0337022367,1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0138685692,0.0000000000,0.0138685692,0.0138685692,0.0138685692
20260506_001223,2026-05-06 00:12:23,39.7368421053,0.5008644155,0.3541646247,0.2742820274,2.0337022367,60000,0.4439684719,0.2327837850,0.0019471097,1.6631414226,0.0031984565,0.0038819893,0.0000000000,0.0138679776,0.0031984565
20260506_001223,2026-05-06 00:12:23,39.7368421053,0.0000000000,0.0000000000,0.2742820274,2.0337022367,1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0138685692,0.0000000000,0.0138685692,0.0138685692,0.0138685692
20260506_001223,2026-05-06 00:12:23,42.6315789474,0.5544281968,0.3920399376,0.2866133184,2.0233002395,60000,0.4908918216,0.2566413790,0.0026312254,1.7820138297,0.0020438356,0.0026370664,0.0000000000,0.0096834147,0.0020438356
20260506_001224,2026-05-06 00:12:24,42.6315789474,0.0000000000,0.0000000000,0.2866133184,2.0233002395,1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0096841463,0.0000000000,0.0096841463,0.0096841463,0.0096841463
20260506_001224,2026-05-06 00:12:24,42.6315789474,0.5544281968,0.3920399376,0.2866133184,2.0233002395,60000,0.4913843109,0.2575028071,0.0006656499,1.9788142194,0.0020462439,0.0026446505,0.0000000000,0.0096841009,0.0020462439
20260506_001224,2026-05-06 00:12:24,42.6315789474,0.0000000000,0.0000000000,0.2866133184,2.0233002395,1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0096841463,0.0000000000,0.0096841463,0.0096841463,0.0096841463
