run_id,timestamp,distance_km,visibility_km,lambda_nm,xi_km_inv,loss_db_per_km,L_link_km,eta_atm,loss_total_db,eta_sys,eta_geo,T0
20260506_000631,2026-05-06 00:06:31,20.0000000000,10.0000000000,1550.0000000000,0.0923200000,0.4009406657,20.0000000000,0.1578042402,9.0065341485,1.0000000000,0.9380283687,0.9685186466
20260506_000631,2026-05-06 00:06:31,20.0000000000,10.0000000000,1550.0000000000,0.0923200000,0.4009406657,20.0000000000,0.1578042402,8.9864828315,1.0000000000,0.9380283687,0.9685186466
20260506_000632,2026-05-06 00:06:32,20.0000000000,10.0000000000,1550.0000000000,0.0923200000,0.4009406657,20.0000000000,0.1578042402,8.9692525454,1.0000000000,0.9380283687,0.9685186466
20260506_000632,2026-05-06 00:06:32,20.0000000000,10.0000000000,1550.0000000000,0.0923200000,0.4009406657,20.0000000000,0.1578042402,8.9582220252,1.0000000000,0.9380283687,0.9685186466
20260506_000632,2026-05-06 00:06:32,20.0000000000,10.0000000000,1550.0000000000,0.0923200000,0.4009406657,20.0000000000,0.1578042402,8.9431714167,1.0000000000,0.9380283687,0.9685186466
20260506_000632,2026-05-06 00:06:32,5.0000000000,10.0000000000,1550.0000000000,0.0923200000,0.4009406657,5.0000000000,0.6302743993,2.2654390112,1.0000000000,0.9999995530,0.9999997765
20260506_000633,2026-05-06 00:06:33,7.8947368421,10.0000000000,1550.0000000000,0.0923200000,0.4009406657,7.8947368421,0.4824673132,3.5615452318,1.0000000000,0.9999653116,0.9999826556
20260506_000633,2026-05-06 00:06:33,10.7894736842,10.0000000000,1550.0000000000,0.0923200000,0.4009406657,10.7894736842,0.3693228037,5.0125392490,1.0000000000,0.9992344061,0.9996171297
20260506_000633,2026-05-06 00:06:33,13.6842105263,10.0000000000,1550.0000000000,0.0923200000,0.4009406657,13.6842105263,0.2827120711,6.6520789314,1.0000000000,0.9941682745,0.9970798737
20260506_000634,2026-05-06 00:06:34,16.5789473684,10.0000000000,1550.0000000000,0.0923200000,0.4009406657,16.5789473684,0.2164126189,8.4852962359,1.0000000000,0.9778713742,0.9888737908
20260506_000634,2026-05-06 00:06:34,19.4736842105,10.0000000000,1550.0000000000,0.0923200000,0.4009406657,19.4736842105,0.1656612023,10.5018135450,1.0000000000,0.9456172193,0.9724285163
20260506_000635,2026-05-06 00:06:35,22.3684210526,10.0000000000,1550.0000000000,0.0923200000,0.4009406657,22.3684210526,0.1268116161,12.5630156399,1.0000000000,0.8983046415,0.9477893445
20260506_000635,2026-05-06 00:06:35,25.2631578947,10.0000000000,1550.0000000000,0.0923200000,0.4009406657,25.2631578947,0.0970727349,14.6886020006,1.0000000000,0.8406068865,0.9168461629
20260506_000636,2026-05-06 00:06:36,28.1578947368,10.0000000000,1550.0000000000,0.0923200000,0.4009406657,28.1578947368,0.0743079866,16.7945244590,1.0000000000,0.7778969266,0.8819846522
20260506_000636,2026-05-06 00:06:36,31.0526315789,10.0000000000,1550.0000000000,0.0923200000,0.4009406657,31.0526315789,0.0568818513,18.8800041894,1.0000000000,0.7145220767,0.8452940771
20260506_000637,2026-05-06 00:06:37,33.9473684211,10.0000000000,1550.0000000000,0.0923200000,0.4009406657,33.9473684211,0.0435423586,20.9429473879,1.0000000000,0.6533840535,0.8083217512
20260506_000637,2026-05-06 00:06:37,36.8421052632,10.0000000000,1550.0000000000,0.0923200000,0.4009406657,36.8421052632,0.0333311409,23.0039053965,1.0000000000,0.5961389474,0.7721003480
20260506_000638,2026-05-06 00:06:38,39.7368421053,10.0000000000,1550.0000000000,0.0923200000,0.4009406657,39.7368421053,0.0255145790,24.9360911341,1.0000000000,0.5435546931,0.7372616178
20260506_000638,2026-05-06 00:06:38,42.6315789474,10.0000000000,1550.0000000000,0.0923200000,0.4009406657,42.6315789474,0.0195310969,26.8943116437,1.0000000000,0.4958321761,0.7041535174
20260506_000639,2026-05-06 00:06:39,45.5263157895,10.0000000000,1550.0000000000,0.0923200000,0.4009406657,45.5263157895,0.0149508149,28.8033962268,1.0000000000,0.4528407123,0.6729344041
20260506_000639,2026-05-06 00:06:39,48.4210526316,10.0000000000,1550.0000000000,0.0923200000,0.4009406657,48.4210526316,0.0114446652,30.7245256601,1.0000000000,0.4142741880,0.6436413504
20260506_000640,2026-05-06 00:06:40,51.3157894737,10.0000000000,1550.0000000000,0.0923200000,0.4009406657,51.3157894737,0.0087607507,32.5483496137,1.0000000000,0.3797481306,0.6162370734
20260506_000640,2026-05-06 00:06:40,54.2105263158,10.0000000000,1550.0000000000,0.0923200000,0.4009406657,54.2105263158,0.0067062471,34.3503689823,1.0000000000,0.3488569399,0.5906411262
20260506_000641,2026-05-06 00:06:41,57.1052631579,10.0000000000,1550.0000000000,0.0923200000,0.4009406657,57.1052631579,0.0051335498,36.1134662833,1.0000000000,0.3212057225,0.5667501412
20260506_000642,2026-05-06 00:06:42,60.0000000000,10.0000000000,1550.0000000000,0.0923200000,0.4009406657,60.0000000000,0.0039296693,37.8790434395,1.0000000000,0.2964265537,0.5444506898
20260506_000642,2026-05-06 00:06:42,5.0000000000,10.0000000000,1550.0000000000,0.0923200000,0.4009406657,5.0000000000,0.6302743993,2.2618770943,1.0000000000,0.9999995530,0.9999997765
20260506_000643,2026-05-06 00:06:43,7.8947368421,10.0000000000,1550.0000000000,0.0923200000,0.4009406657,7.8947368421,0.4824673132,3.5618282587,1.0000000000,0.9999653116,0.9999826556
20260506_000643,2026-05-06 00:06:43,10.7894736842,10.0000000000,1550.0000000000,0.0923200000,0.4009406657,10.7894736842,0.3693228037,5.0132132297,1.0000000000,0.9992344061,0.9996171297
20260506_000644,2026-05-06 00:06:44,13.6842105263,10.0000000000,1550.0000000000,0.0923200000,0.4009406657,13.6842105263,0.2827120711,6.6437055849,1.0000000000,0.9941682745,0.9970798737
20260506_000644,2026-05-06 00:06:44,16.5789473684,10.0000000000,1550.0000000000,0.0923200000,0.4009406657,16.5789473684,0.2164126189,8.4919457440,1.0000000000,0.9778713742,0.9888737908
20260506_000644,2026-05-06 00:06:44,19.4736842105,10.0000000000,1550.0000000000,0.0923200000,0.4009406657,19.4736842105,0.1656612023,10.4713621435,1.0000000000,0.9456172193,0.9724285163
20260506_000645,2026-05-06 00:06:45,22.3684210526,10.0000000000,1550.0000000000,0.0923200000,0.4009406657,22.3684210526,0.1268116161,12.5245733330,1.0000000000,0.8983046415,0.9477893445
20260506_000645,2026-05-06 00:06:45,25.2631578947,10.0000000000,1550.0000000000,0.0923200000,0.4009406657,25.2631578947,0.0970727349,14.6977868208,1.0000000000,0.8406068865,0.9168461629
20260506_000646,2026-05-06 00:06:46,28.1578947368,10.0000000000,1550.0000000000,0.0923200000,0.4009406657,28.1578947368,0.0743079866,16.8280242751,1.0000000000,0.7778969266,0.8819846522
20260506_000646,2026-05-06 00:06:46,31.0526315789,10.0000000000,1550.0000000000,0.0923200000,0.4009406657,31.0526315789,0.0568818513,18.8767740284,1.0000000000,0.7145220767,0.8452940771
20260506_000647,2026-05-06 00:06:47,33.9473684211,10.0000000000,1550.0000000000,0.0923200000,0.4009406657,33.9473684211,0.0435423586,20.9202177011,1.0000000000,0.6533840535,0.8083217512
20260506_000647,2026-05-06 00:06:47,36.8421052632,10.0000000000,1550.0000000000,0.0923200000,0.4009406657,36.8421052632,0.0333311409,22.9806522680,1.0000000000,0.5961389474,0.7721003480
20260506_000648,2026-05-06 00:06:48,39.7368421053,10.0000000000,1550.0000000000,0.0923200000,0.4009406657,39.7368421053,0.0255145790,24.9499292619,1.0000000000,0.5435546931,0.7372616178
20260506_000648,2026-05-06 00:06:48,42.6315789474,10.0000000000,1550.0000000000,0.0923200000,0.4009406657,42.6315789474,0.0195310969,26.8664439717,1.0000000000,0.4958321761,0.7041535174
20260506_000649,2026-05-06 00:06:49,45.5263157895,10.0000000000,1550.0000000000,0.0923200000,0.4009406657,45.5263157895,0.0149508149,28.8243659504,1.0000000000,0.4528407123,0.6729344041
20260506_000649,2026-05-06 00:06:49,48.4210526316,10.0000000000,1550.0000000000,0.0923200000,0.4009406657,48.4210526316,0.0114446652,30.6607407434,1.0000000000,0.4142741880,0.6436413504
20260506_000650,2026-05-06 00:06:50,51.3157894737,10.0000000000,1550.0000000000,0.0923200000,0.4009406657,51.3157894737,0.0087607507,32.5366302302,1.0000000000,0.3797481306,0.6162370734
20260506_000650,2026-05-06 00:06:50,54.2105263158,10.0000000000,1550.0000000000,0.0923200000,0.4009406657,54.2105263158,0.0067062471,34.3750082366,1.0000000000,0.3488569399,0.5906411262
20260506_000650,2026-05-06 00:06:50,57.1052631579,10.0000000000,1550.0000000000,0.0923200000,0.4009406657,57.1052631579,0.0051335498,36.1348657243,1.0000000000,0.3212057225,0.5667501412
20260506_000651,2026-05-06 00:06:51,60.0000000000,10.0000000000,1550.0000000000,0.0923200000,0.4009406657,60.0000000000,0.0039296693,37.8983039171,1.0000000000,0.2964265537,0.5444506898
20260506_001217,2026-05-06 00:12:17,20.0000000000,10.0000000000,1550.0000000000,0.0923200000,0.4009406657,20.0000000000,0.1578042402,10.8538663912,1.0000000000,0.9380283687,0.9685186466
20260506_001218,2026-05-06 00:12:18,5.0000000000,10.0000000000,1550.0000000000,0.0923200000,0.4009406657,5.0000000000,0.6302743993,2.2546707669,1.0000000000,0.9999995530,0.9999997765
